,var_name,importance
33,avg_Number_of_electrons_forming_covalent_bonds,0.4356845802807519
9,avg_Density_(g/mL),0.4027334839313479
115,range_heat_of_fusion_(kJ/mol)_,0.0993176439563281
24,avg_abs_valence,0.09797840776069718
82,sum_valence_d,0.09516313773268117
16,avg_Number_of_unfilled_d_valence_electrons,0.07630892833146806
61,sum_Number_of_unfilled_p_valence_electrons,0.06999666277074168
86,range_1st_ionization_potential_(kJ/mol),0.06794194890256987
0,avg_1st_ionization_potential_(kJ/mol),0.06413193855537277
10,avg_Gordy_electonegativity,0.06358555728238954
107,range_Pauling_Electronegativity,0.060993084025385724
51,sum_Critical_Temperature,0.06013730232247494
94,range_Critical_Temperature,0.05895691662635032
119,range_Number_of_electrons_forming_covalent_bonds,0.05791089639663318
38,avg_thermal_conductivity_(W/(m_K))_,0.05374081072731961
20,avg_Orbital_Radius(pm),0.05344268096009554
100,range_Molar_Heat_Capacity(J/mol_K),0.053435343556444984
1,avg_Allred-Rockow_electronegativity,0.05066017583478479
87,range_Allred-Rockow_electronegativity,0.050437684949932095
90,range_Atomic_Weight,0.04772444369809352
31,avg_ionic_radius,0.0465136477085432
6,avg_Cohesive_energy,0.045947195476708724
11,avg_Melting_point_(K),0.04527455086252001
95,range_Density_(g/mL),0.04480366135231371
14,avg_Molar_Heat_Capacity(J/mol_K),0.04460489086784038
29,avg_heat_of_fusion_(kJ/mol)_,0.044591533715388314
26,avg_gilmor_number_of_valence_electron,0.04453795080679131
39,avg_valence_d,0.04356478411507999
23,avg_Zunger_radii_sum,0.04321028688659385
96,range_Gordy_electonegativity,0.042994914481926036
2,avg_Atomic_Number,0.04215970224705592
91,range_Boiling_Point_(K),0.04074989175896586
72,sum_heat_of_fusion_(kJ/mol)_,0.037507381769094475
8,avg_Critical_Temperature,0.03749650087353322
52,sum_Density_(g/mL),0.036723123388609835
76,sum_Number_of_electrons_forming_covalent_bonds,0.03651948407589202
99,range_Molar_Denstiy_(mol/ml),0.036036300229679755
71,sum_heat_atomization(kJ/mol),0.03575618292140775
73,sum_heat_of_vaporization_(kJ/mol)_,0.034712664277320095
21,avg_Pauling_Electronegativity,0.03444076535031295
101,range_Nagle_electonegativity,0.034298639780035105
50,sum_Covalent_Radius,0.03416682651369749
116,range_heat_of_vaporization_(kJ/mol)_,0.03376784403103043
4,avg_Atomic_Weight,0.033522150841266786
36,avg_polarizability(A^3),0.032218067982701735
123,range_specific_heat_(J/g_K)_,0.03213661855642145
92,range_Cohesive_energy,0.03189086322521738
81,sum_thermal_conductivity_(W/(m_K))_,0.031765620924094545
13,avg_Molar_Denstiy_(mol/ml),0.03166990188796349
32,avg_l_quantum_number,0.031644233397981114
57,sum_Molar_Heat_Capacity(J/mol_K),0.030711131773671844
28,avg_heat_atomization(kJ/mol),0.030540851839349403
7,avg_Covalent_Radius,0.029884362897636796
34,avg_number_of_valence_electrons,0.029520344347608106
67,sum_abs_valence,0.02877494183672292
124,range_thermal_conductivity_(W/(m_K))_,0.02859820825690994
66,sum_Zunger_radii_sum,0.028180858124793363
35,avg_outer_shell_electrons,0.028134237478119987
89,range_Atomic_Radus,0.028103268812349584
12,avg_Mendele_Number,0.026704800065648116
53,sum_Gordy_electonegativity,0.02661213717596963
37,avg_specific_heat_(J/g_K)_,0.026586968152651814
49,sum_Cohesive_energy,0.025620275314864403
47,sum_Atomic_Weight,0.02551111025579054
88,range_Atomic_Number,0.02371760692401245
30,avg_heat_of_vaporization_(kJ/mol)_,0.023589731465497248
15,avg_Nagle_electonegativity,0.02305310701682595
97,range_Melting_point_(K),0.022944788803762255
3,avg_Atomic_Radus,0.022470049469542185
48,sum_Boiling_Point_(K),0.021588540230970264
79,sum_polarizability(A^3),0.021219146052985822
41,avg_valence_p,0.021105469635289913
25,avg_families,0.02088362945596851
5,avg_Boiling_Point_(K),0.02079118874584472
54,sum_Melting_point_(K),0.020254383963768
64,sum_Pauling_Electronegativity,0.019694986136301478
102,range_Number_of_unfilled_d_valence_electrons,0.019560517529029868
125,range_valence_d,0.01870649933432897
114,range_heat_atomization(kJ/mol),0.017743035419323833
18,avg_Number_of_unfilled_p_valence_electrons,0.01770706121475888
122,range_polarizability(A^3),0.017486987877422276
110,range_abs_valence,0.01678054279240237
44,sum_Allred-Rockow_electronegativity,0.016742627875611888
120,range_number_of_valence_electrons,0.01625099319380727
98,range_Mendele_Number,0.01611822603121221
56,sum_Molar_Denstiy_(mol/ml),0.015483420099567166
70,sum_group,0.014636255078645166
63,sum_Orbital_Radius(pm),0.014512168127240963
78,sum_outer_shell_electrons,0.01394166379329
55,sum_Mendele_Number,0.013642690928281614
62,sum_Number_of_unfilled_s_valence_electrons,0.013379238256993792
80,sum_specific_heat_(J/g_K)_,0.013315068796227517
27,avg_group,0.012172320171768903
109,range_Zunger_radii_sum,0.01170621509215364
74,sum_ionic_radius,0.01116803691501364
42,avg_valence_s,0.010821931672778517
75,sum_l_quantum_number,0.010817142761438848
93,range_Covalent_Radius,0.00992262399439998
65,sum_Period,0.00990606872922845
46,sum_Atomic_Radus,0.009452971047921989
59,sum_Number_of_unfilled_d_valence_electrons,0.009094103104049496
117,range_ionic_radius,0.009008955657857708
83,sum_valence_f,0.00888622949715433
58,sum_Nagle_electonegativity,0.00878526696084396
43,sum_1st_ionization_potential_(kJ/mol),0.008689888693662752
84,sum_valence_p,0.008621111470013956
17,avg_Number_of_unfilled_f_valence_electrons,0.008500908709943966
112,range_gilmor_number_of_valence_electron,0.008319989729871805
108,range_Period,0.008122737597631036
