,var_name,importance
93,range_Covalent_Radius,0.011521776882104956
4,avg_Atomic_Weight,0.011306816735157071
47,sum_Atomic_Weight,0.011038194685585995
80,sum_specific_heat_(J/g_K)_,0.011011987616037836
101,range_Nagle_electonegativity,0.010913786305066002
30,avg_heat_of_vaporization_(kJ/mol)_,0.010767593581244716
120,range_number_of_valence_electrons,0.010554146682657129
20,avg_Orbital_Radius(pm),0.010453139494155333
51,sum_Critical_Temperature,0.010006497881096922
15,avg_Nagle_electonegativity,0.009922419387248329
31,avg_ionic_radius,0.009851821826466163
123,range_specific_heat_(J/g_K)_,0.00969987450256325
27,avg_group,0.009656294342490145
79,sum_polarizability(A^3),0.009428131013697758
34,avg_number_of_valence_electrons,0.008981453528925867
54,sum_Melting_point_(K),0.008746577374710627
66,sum_Zunger_radii_sum,0.008670327391613362
19,avg_Number_of_unfilled_s_valence_electrons,0.008646312850481855
2,avg_Atomic_Number,0.008217956236152051
75,sum_l_quantum_number,0.008215704809189928
43,sum_1st_ionization_potential_(kJ/mol),0.008176695848284298
42,avg_valence_s,0.00770845754165778
122,range_polarizability(A^3),0.00728686842751253
56,sum_Molar_Denstiy_(mol/ml),0.007226328786346446
112,range_gilmor_number_of_valence_electron,0.0059076377845508074
84,sum_valence_p,0.005853460519006559
83,sum_valence_f,0.005476312038734126
63,sum_Orbital_Radius(pm),0.005335685647696341
102,range_Number_of_unfilled_d_valence_electrons,0.0053280357739061415
103,range_Number_of_unfilled_f_valence_electrons,0.0050775088637445166
53,sum_Gordy_electonegativity,0.004807319603497146
64,sum_Pauling_Electronegativity,0.004671172841974986
55,sum_Mendele_Number,0.004459623805388882
106,range_Orbital_Radius(pm),0.0041300439259118835
88,range_Atomic_Number,0.004090696788222523
17,avg_Number_of_unfilled_f_valence_electrons,0.004088704577486805
46,sum_Atomic_Radus,0.003819257128495555
77,sum_number_of_valence_electrons,0.003777338801886348
74,sum_ionic_radius,0.0029998387387412694
40,avg_valence_f,0.0029924519269110806
60,sum_Number_of_unfilled_f_valence_electrons,0.002726734104992299
62,sum_Number_of_unfilled_s_valence_electrons,0.0026883826827784835
70,sum_group,0.0026445027381995696
104,range_Number_of_unfilled_p_valence_electrons,0.002625337007647297
78,sum_outer_shell_electrons,0.0025270352632192393
57,sum_Molar_Heat_Capacity(J/mol_K),0.0023774610874524836
22,avg_Period,0.002238176711669082
85,sum_valence_s,0.002219777189897696
50,sum_Covalent_Radius,0.0021373565934134095
45,sum_Atomic_Number,0.0020667434057296727
121,range_outer_shell_electrons,0.001953200729119161
117,range_ionic_radius,0.001891652037845641
65,sum_Period,0.0018255627183029622
44,sum_Allred-Rockow_electronegativity,0.001530943687656356
69,sum_gilmor_number_of_valence_electron,0.001517918607344109
105,range_Number_of_unfilled_s_valence_electrons,0.0014580915483452222
113,range_group,0.001359489621539566
126,range_valence_f,0.0012111851541887805
128,range_valence_s,0.0007030647665011519
68,sum_families,0.0006441181396638192
125,range_valence_d,0.0005741839752527123
127,range_valence_p,0.0005103001195158246
108,range_Period,8.601373899849093e-05
