Formula,Material ID,a,b,c,avg_lattice,volume,density
Al2Te3,mp-29502,7.247973122448974,13.03847237,14.77426398758063,11.686903160009868,1396.1935742271558,4.155653863056866
AlAgO2,mp-9631,2.87786429,2.8778650971394164,12.24930776,6.001679049046473,87.85832335519181,6.30693839740901
AlAgS2,mp-5782,5.70249387055302,5.702493725607133,6.588432650633701,5.997806748931285,169.43391449112184,3.900206524762423
AlAgSe2,mp-14091,5.9752059364763,5.975205728942019,6.944284353004935,6.298232006141085,196.76109454324234,4.941582476882666
AlAgTe2,mp-14092,6.351812684878612,6.351812768772656,7.554261123915128,6.752628859188799,245.06077562489892,5.285977139432593
AlCuS2,mp-4979,5.286815988364829,5.28681607055462,6.43588437643278,5.669838811784076,146.42766229382923,3.5077372781402407
AlCuSe2,mp-8016,5.586895731559774,5.586895458914948,6.795045292544539,5.98961216100642,172.56789465764706,4.781385838476759
AlCuTe2,mp-8017,6.034586344720993,6.034586700333153,7.3674374798383475,6.478870174964165,218.71279783515297,5.249753008760489
AlN,mp-661,3.128588,3.128588271953502,5.016955,3.7580437573178345,42.52728307818043,3.200889713142437
AlP,mp-1550,3.8699723319258843,3.869971937690879,3.86997254,3.8699722698722545,40.983457924417976,2.3481923106714797
AlSb,mp-2624,4.373485081071866,4.3734846273844985,4.37348589,4.373485199485455,59.15180866014202,4.175546636123753
AlV(TeO4)2,mp-1194859,8.104843,4.919119,17.930125880862104,10.318029293620702,659.6116814819885,4.64336742973821
As2Ir,mp-15649,6.093720307859484,6.09813098,6.194007179814263,6.128619489224582,212.13472096243026,10.710256626582213
As2O3,mp-1582,4.559018056995193,5.389057353291435,13.03362376,7.660566390095542,319.14943889553336,4.117486464369091
As2Os,mp-2455,3.04327858,5.41927134,6.20976018,4.890770033333333,102.41355313495791,11.02793169102378
As2Pt,mp-2513,6.00835033,6.00835033,6.00835033,6.00835033,216.90309132645186,10.562598941863977
As2Rh,mp-15954,6.088387121171141,6.10348454,6.178897474753292,6.1235897119748115,209.600517428747,8.009504852964664
As2Ru,mp-766,3.00114582,5.43556299,6.20594752,4.880885443333334,101.2371077110571,8.23119467448224
As2S3,mp-1189572,5.814320813369768,8.95694571155739,10.597208941735197,8.456158488887452,526.4141283759965,3.1044458797969714
As2Se3,mp-909,4.490683968080547,10.37672095,12.054021476257535,8.973808798112694,561.6818628364059,4.573186524611721
AsBr3,mp-23317,4.28886178,10.49467342,12.45808657,9.08054059,560.7410145346511,3.72693540099669
AsI3,mp-23218,8.37099027742352,8.370990281684723,8.370991097066934,8.370990552058393,340.2057580755575,4.447894935673873
AsOsS,mp-1214793,5.91743338,5.950871064153086,5.998408170510619,5.955570871554568,197.09464264356782,10.016300167723147
AsP,mp-1228799,3.513324,4.651367065215989,5.917247017558334,4.693979360924774,92.26506394301332,3.8117002917021154
AsPPt,mp-1228792,5.910585,5.910585,5.910585,5.910585,206.4863758833495,9.681762037872932
AsPRu,mp-1228753,2.961556,5.327357705740811,6.103658435006746,4.797524046915853,96.24478717678332,7.141666143491955
AsRuS,mp-1214786,5.91002512,5.923870661382967,5.9697335459069425,5.934543109096637,194.96319849644567,7.088232343916291
AsS,mp-542810,6.779854212822304,9.548039282499891,14.07691232,10.134935271774063,871.8557048070456,3.2602721376611328
AsSeI,mp-505373,4.24538604,9.304277320452519,13.709762535018886,9.086475298490468,397.0435141879109,4.69728099748195
B2Mo(PbO2)6,mp-1196917,9.774277636981452,9.774277636981452,11.83436645,10.460973907987634,693.0149119258148,7.441138601435116
B2O3,mp-306,4.337416600000113,4.337417873494954,8.30902354,5.661286004498355,135.3764045815366,2.561902769138968
B2Se2O7,mp-558521,7.54156797,7.91362621,9.06623459,8.17380959,541.0833060647883,3.5788197555860344
B3Pb10Br3O13,mp-1229254,9.634241627114248,9.634241627114248,17.157705295402558,12.142062849877016,1206.2595178762904,7.026553508791071
B3Pb3NO10,mp-1200969,8.00912257,10.36721178,11.09580079,9.824045046666667,921.309525454465,5.969686709287374
B4C,mp-1238815,5.04646593183355,5.194792524947125,5.1947790749952905,5.145345843925322,108.28781431659964,2.541908945405635
B6As,mp-624,5.317361628772601,5.3173613359866145,5.317361764137166,5.3173615762987945,129.317419464123,3.589969113026614
B6P,mp-28395,5.240355095587169,5.240355331224468,5.240354921965879,5.240355116259171,122.07265749137633,2.607392551372756
BAs,mp-10044,3.407727183660394,3.407727183660394,3.407727183660394,3.4077271836603935,27.982045483901548,5.087631340714321
BH(PbO2)2,mp-1105235,7.211025633672716,7.211025633672716,7.631103937253442,7.351051734866291,263.1503813722347,6.186756876571033
BP,mp-1479,3.204709645986926,3.2047104017639794,3.20471056,3.204710202583635,23.272944325085422,2.9813687825821957
BPb7Br3O7,mp-1201413,9.48051183104905,9.48051183104905,21.74053074041616,13.567184800838087,1626.734620148762,7.402369027342132
BSb,mp-997618,3.735215204085569,3.735215204085569,3.735215204085569,3.7352152040855686,36.84952451081099,5.974007196039766
BSbPbS4,mp-1228703,6.179721777710466,6.265925,9.572145244183144,7.33926400729787,352.52513281924956,4.409238874201632
Ba(BO2)2,mp-540659,13.783623465519248,13.783623465519248,13.78362302807252,13.783623319703672,602.1936302946864,3.688629574688248
Ba(GaS2)2,mp-849286,12.77293467,12.77293467,12.77293467,12.77293467,2083.8769584043566,3.8730105463262645
Ba(GaSe2)2,mp-7841,6.5294149123378995,6.529414859631409,11.50654136,8.18845704398977,414.71996409700495,4.745645848121506
Ba(InS2)2,mp-21943,15.576905687904983,12.913795078550583,12.787635622466881,13.75944546297415,1606.1243984397615,4.096007203315983
Ba(InSe2)2,mp-21766,16.371606370994385,13.556257327094709,13.401661197792794,14.443174965293963,1850.4140633883485,4.901912836591853
Ba(ZnAs)2,mp-7427,4.26304984,10.05250841,10.90195991,8.405839386666665,467.19634427852776,5.942561357577934
Ba12In4S19,mp-1229044,9.736126082459707,9.73612549,26.071583442828988,15.181278338429564,2089.941276587223,4.31661869905659
Ba2B6H4O13,mp-1199077,8.7383086,6.824896473942733,8.486187792682218,8.016464288874984,497.3501910715964,3.682959447764339
Ba2Cd(BO2)6,mp-1190588,7.257798040116713,7.257798040116713,7.257798721481948,7.257798267238457,268.8436429007194,3.977258358340241
Ba2DyGaSe5,mp-1105698,7.404408,8.786165141619922,9.54309749558858,8.577890212402833,545.8254191750558,5.486259273954726
Ba2DyGaTe5,mp-1105922,10.452777501369336,10.452777501369336,14.318163,11.741239334246224,660.3041375477908,5.758294933640973
Ba2DyInSe5,mp-1106127,9.789628275753731,9.789628275753731,13.519105,11.032787183835822,557.8393648875772,5.636575660019457
Ba2DyInTe5,mp-1189860,10.502486248227987,10.502486248227987,14.399449,11.801473832151991,677.4336683519982,5.833766718347979
Ba2ErGaSe5,mp-1105790,7.393932,8.748770714514354,9.517053821532901,8.553252178682419,541.5181433424789,5.5590838751295655
Ba2ErGaTe5,mp-1105724,10.480628804723503,10.480628804723503,14.365201,11.775486203149002,665.0260627385627,5.7411749624021455
Ba2ErInSe5,mp-1188122,9.75317919822152,9.75317919822152,13.492213,10.999523798814346,551.3263096431463,5.731830209966496
Ba2ErInTe5,mp-1106146,10.481026556846091,10.481026556846091,14.360813,11.774288704564063,671.5406101903811,5.908495985121887
Ba2GaAsSe5,mp-1195309,9.144956,9.389162,12.799516,10.444544666666667,1099.0109011748523,4.920215178645581
Ba2GaBiS5,mp-1201906,9.008778,9.080753,12.376863,10.155464666666667,1012.5076926285598,4.681831120781826
Ba2GaBiSe5,mp-1203584,9.290114,9.451251,12.841301,10.527555333333334,1127.5073101089654,5.585604243519177
Ba2GaBiTe5,mp-1202829,9.802238,10.049688,13.711926,11.187950666666666,1350.754063849027,5.858344040352605
Ba2GaS4,mp-1199702,6.25374553,12.830450076075028,20.102754626172825,13.062316744082617,1563.02197793212,4.016998936170856
Ba2GaSbSe5,mp-1203387,9.271603,9.458815,12.808909,10.513109,1123.3205372351147,5.090691303125992
Ba2GaSbTe5,mp-1200935,9.785476,9.9941,13.673562,11.151046,1337.2336942096854,5.484344677575937
Ba2GaSe4,mp-1195574,6.541475,13.435549,21.035307081403303,13.670777027134434,1791.5354824379092,4.895537405451072
Ba2GdGaSe5,mp-1190156,7.406566,8.822396243599695,9.560814559020692,8.59659226754013,548.5889302385677,5.426839558019166
Ba2GdGaTe5,mp-1105573,7.886872,9.38563543173679,10.214318394583263,9.162275275440019,664.7970764895899,5.693151254048244
Ba2HgS5,mp-1194545,8.4702305,8.75834125,12.27656828,9.835046676666666,910.7392948649457,4.635298641314908
Ba2In2S5,mp-22841,11.92852595,12.84814138,13.3231291,12.699932143333333,2041.8946102537304,4.323902580304948
Ba2In2Se5,mp-573635,12.487584,13.43874,13.930916,13.285746666666668,2337.8500275694064,5.108878847773123
Ba2InAgS4,mp-1197611,7.391115,8.47333581838847,14.804293013113627,10.2229146105007,888.9663264402408,4.67434385881705
Ba2InBiS5,mp-864638,9.552514612349672,9.552514612349672,12.963836,10.689621741566448,508.7964737048264,4.952783993877049
Ba2InSbSe5,mp-1189339,9.931794052233714,9.931794052233714,13.382144,11.081910701489143,563.9965038747204,5.335144885663771
Ba2NaCu3S5,mp-1191092,8.796243234884141,8.796243234884141,10.469061882012399,9.35384945059356,480.41085870553957,4.483815716208886
Ba2NdGaS5,mp-1228486,8.222039626969696,8.222039626969696,8.917941425218265,8.454006893052552,461.33916065863355,4.671603696062709
Ba2NdGaSe5,mp-1205363,7.438302,8.941670804601173,9.650413102565764,8.67679530238898,562.8412374724637,5.212666251194766
Ba2NdInSe5,mp-1190093,9.865259368444907,9.865259368444907,13.509905,11.080141245629937,567.780586129152,5.431090137817126
Ba2NdInTe5,mp-1205400,10.590405758639704,10.590405758639704,14.396913,11.859241505759803,689.4538646749269,5.644110422963621
Ba2ScTaO6,mp-1205823,5.879493890616777,5.879493890616777,5.879493890616777,5.879493890616776,143.7159044723548,6.892776027795513
Ba2SmGaSe5,mp-1189376,7.433161,8.876653556155777,9.617890381798441,8.642568312651406,557.0061959290869,5.303750480629185
Ba2SmGaTe5,mp-1189729,7.90462,9.398319025063206,10.234342007226747,9.179093677429984,670.0210417624331,5.61461185080276
Ba2SmInSe5,mp-1188304,9.824457806100956,9.824457806100956,13.504799,11.051238204067303,563.0723235037008,5.512588291455211
Ba2SmTaO6,mp-1214622,6.114489515635627,6.114489515635627,6.114489515635627,6.114489515635628,161.64624337344023,7.21098815993186
Ba2SnSe4,mp-1192595,9.40761517,8.647346195429968,12.578462758955256,10.211141374795075,933.839719250766,5.044381488223018
Ba2SnSe5,mp-31307,12.571135,17.593366,18.447931,16.204144,4080.1026864279265,5.132330094499807
Ba2TaInO6,mp-1079630,5.939640393424504,5.939640393424504,5.939640393424504,5.939640393424504,148.17176644031986,7.468428663189091
Ba2ThCu2Se5,mp-1078405,7.459148445116574,7.459148445116574,9.858328585552673,8.258875158595274,272.77735254430667,6.261531608034104
Ba2V2Te2O11,mp-1204192,7.78678,7.69656,9.710092380128419,8.39781079337614,580.7676978338706,4.61894795279787
Ba2V2ZnO8,mp-556688,16.449602,6.270531,8.067731484130219,10.262621494710073,832.1545982567941,4.549200978988435
Ba2YGaSe5,mp-1106265,7.403005,8.786703012003365,9.54020479146931,8.57663760115756,545.6458567225851,5.04013328742482
Ba2YGaTe5,mp-1189739,10.475599421492692,10.475599421492692,14.31024259,11.753813810995128,658.8184170401735,5.400295370598644
Ba2YInSe5,mp-1205397,9.802315899456465,9.802315899456465,13.559046,11.05455926630431,559.4684048644975,5.1832987150220555
Ba2YInTe5,mp-1106096,10.43308639049845,10.43308639049845,14.132841,11.666337926998969,682.4808463080432,5.432501272497813
Ba2ZnSe3,mp-1190528,4.44401323,9.22608162,17.81171133,10.493935393333334,730.2949265261692,5.247394475317219
Ba2ZnTe3,mp-1190380,4.732197,9.876163,19.160089,11.256149666666667,895.4649408087806,5.361872683549311
Ba3Bi2TeO9,mp-556407,6.264835890410299,6.264835890410299,15.053885,9.1945189269402,511.6802199628292,7.14956003425265
Ba3Cd(SnS4)2,mp-1228659,12.955315989683385,12.955315989683385,12.955315989683385,12.955315989683385,1673.8646506646155,4.04090036335375
Ba3Dy2(PS4)4,mp-560798,10.42252,12.763902,19.446524,14.210982000000001,2587.0104450156455,3.527533143638132
Ba3Er2(PS4)4,mp-560534,10.396324,12.723536,19.420118,14.179992666666665,2568.854420882231,3.577075079217028
Ba3FeS4Br,mp-1195713,8.614221,9.638077,12.533238,10.261845333333333,1040.5661353344017,4.3149887950954655
Ba3Gd2(PS4)4,mp-684036,10.424323032252694,12.821805755007755,19.38684527899483,14.210991355418427,2591.2172795475785,3.494891192032606
Ba3GeS5,mp-1200759,8.70987386,9.63072002,12.15399268,10.164862186666667,1019.5055475527674,4.201872295518717
Ba3Ho2(PS4)4,mp-559171,10.412213,12.742907,19.435869,14.196996333333333,2578.7872870152287,3.551301134559748
Ba3In2(PO4)4,mp-1200796,9.802083,9.075361,9.301994225640543,9.393146075213513,748.7657292020361,4.530775529321387
Ba3InS4Cl,mp-1205371,9.437510984290508,9.437510984290508,9.437510984290508,9.437510984290508,523.8349524113831,4.377799330410555
Ba3MgTa2O9,mp-6325,5.843422089172149,5.843422089172149,7.178666,6.288503392781433,212.27990794747208,7.3700835304400085
Ba3Nb2Se9,mp-1195033,7.457707,12.578958,17.853612804032803,12.630092601344268,1660.893532193597,5.2326180635281645
Ba3P3ClO10,mp-1194911,5.683138,14.396612,14.507186,11.528978666666665,1186.9479682271985,3.919151911622161
Ba3Sb2S7,mp-1195624,11.19649240756162,11.19649240756162,13.409887779768217,11.934290864963819,1457.6758543085587,4.009674196276463
Ba3Ta2Se9,mp-1195068,7.462311,12.579143,17.858084424442897,12.633179474814298,1661.7346515426332,5.933794719184651
Ba3Ta2ZnO9,mp-1214475,5.852200114291718,5.852200114291718,7.185029,6.296476409527813,213.10688841245232,7.66176759167164
Ba3Tb2(PS4)4,mp-554264,10.435384,12.783812,19.461901,14.227032333333334,2596.2951919657785,3.496627944321598
Ba3ThSe7,mp-1095255,5.86729716,8.459875062753788,8.459875062753788,7.595682428502525,356.28746512126656,5.577608409489747
Ba3V2(SeO4)4,mp-1200758,15.689522,9.138662,14.589388872677054,13.139190957559018,1684.4187018448101,4.2812109925266
Ba4Ga4SnSe12,mp-1195344,13.990948,13.990948,6.565649,11.515848333333333,1285.203638847826,4.895372108904389
Ba4LiGa5Se12,mp-1197353,6.58024475,13.9008697,13.9008697,11.460661383333333,1271.5281880449352,4.838203395355748
Ba5(Ga2Se5)2,mp-1228123,8.940645571272636,8.940645571272636,9.451237982246454,9.110843041597242,566.9750778699371,5.140361656272003
Ba5(GaSe4)2,mp-1204617,13.511069374965883,13.511069374965883,12.429412,13.150516916643923,1881.7446481894565,5.145584641561135
Ba5In4Te4S7,mp-1105201,20.397035085033632,20.397035085033632,20.397035085033632,20.397035085033632,661.8782175607454,4.718509679146709
Ba8Al10B12O41,mp-1019529,9.353635,9.932583225731412,11.234314466504397,10.173510897411935,961.963716660688,3.7184683237829623
Ba8Sn4S15,mp-1195594,8.66957269,25.74745536,29.13099517,21.182674406666667,6502.604306898791,4.197042014707602
BaAgSbS3,mp-1190401,6.269748893123712,6.269748893123712,17.417606568352525,9.985701451533316,664.0076507774867,4.632952646874406
BaAl4Se7,mp-1191234,6.5791628,7.6853016834006205,14.815624668519776,9.693363050640132,641.7007611769973,4.129855151017178
BaBClF4,mp-1103527,4.794597,5.327637,9.511563,6.544599000000001,242.96215138054413,3.548292507234951
BaBSbS4,mp-866301,6.25226943,9.88537701,11.85354969,9.330398709999999,732.6209720150708,3.609817020994163
BaBiClO2,mp-552806,7.336035372754483,7.336035372754483,5.78393,6.818666915169655,232.14067732689642,5.919370303186048
BaCaB2O5,mp-1019542,20.831907,6.655996,8.291796843642034,11.926566614547346,1024.7571456742523,3.6170931188902844
BaCdSnS4,mp-12306,15.558828915886803,12.914191213840633,12.781017837939325,13.751345989222253,1606.086617582883,4.108386333155849
BaCu2SnSe4,mp-12364,6.656005027892482,6.656005027892482,11.213632,8.175214018594987,437.9902632102209,5.299959512046295
BaCuTeF,mp-13287,4.448809,4.448809,9.526645,6.141421,188.5504196415294,6.12027107271242
BaF2,mp-1029,4.402255516494255,4.4022563287645236,4.40225758,4.402256475086259,60.32690236247557,4.825907156361877
BaGa2GeS6,mp-1227983,6.303771,6.351486740917436,6.400369778308907,6.351875839742114,241.64979824809052,3.7230945542831164
BaGa2GeSe6,mp-1227970,6.637803,6.679830540876693,6.680904435514251,6.666179325463648,279.9605780435599,4.8825121544706915
BaGa2SiS6,mp-1227993,6.172396455839596,6.252700355195221,6.410232942607086,6.278443251213967,232.8189849778162,3.5465344896032667
BaGa2SiSe6,mp-1227978,6.531019,6.655397773945747,6.742454310639784,6.642957028195177,276.506229328853,4.6759396356665635
BaGa4S7,mp-4309,5.97088255,6.26526937,14.8705323,9.035561406666668,556.2945318144618,3.8248235246350175
BaGa4Se7,mp-1191072,6.59331972,7.694557631171614,14.835151401185946,9.707676250785854,644.9100652346652,4.989722286523408
BaGe2,mp-2139,6.86588645,9.20070564,11.73438009,9.266990726666668,741.2725268258605,5.064587686842674
BaHgS2,mp-28007,4.26464444,7.42236288,14.53650438,8.741170566666666,460.1347096257203,5.803646072710984
BaIn2(P2O7)2,mp-1205018,7.749813261393722,7.749813261393722,10.041503896629228,8.513710139805559,586.1095018288697,4.05055971126653
BaLa2Te5O14,mp-559703,10.180768438494217,10.180768438494217,13.427860674696063,11.263132517228167,757.221157911418,5.601331849015704
BaNaB5O9,mp-1019554,14.153027,6.667674,8.515972920296658,9.778891306765553,775.616724116721,3.0689454615498435
BaO,mp-1342,3.946210029550849,3.9462094746618206,3.94621046,3.94620998807089,43.453575205003915,5.859229670745691
BaPd(IO3)4,mp-1106270,6.01964050081639,7.515755451703108,8.18090687499656,7.23876760917202,321.65937982617254,4.870003424938772
BaReH9,mp-28911,5.22523195897268,5.225243863574463,9.690468330008164,6.713648050851769,229.13336978879272,4.820811221024321
BaS,mp-1500,4.5617934537544,4.561793668426567,4.56179464,4.561793920726989,67.12620118023263,4.190346371817915
BaSe,mp-1253,4.714452457280579,4.714452988261567,4.71445379,4.714453078514048,74.09331260733886,4.84730673334938
BaSi2,mp-1477,6.78726579,9.02691849,11.64515377,9.153112683333333,713.4763881255375,3.6027652060427426
BaSn2S5,mp-1202711,6.70628813,10.75741299,11.60311401,9.688938376666668,837.0754599924151,4.245772343878512
BaSnO3,mp-3163,4.14346542,4.14346542,4.14346542,4.14346542,71.13628093297905,7.097114448493584
BaTaNO2,mp-1227303,4.134105,4.134105,4.143125,4.137111666666667,70.80942081071547,8.542674057494262
BaTe,mp-1000,5.013273241347371,5.013273943429635,5.01327346,5.013273548259002,89.09415786940792,4.937715825789215
BaTeMo2O9,mp-19049,7.58707,5.702284,9.00990686013768,7.4330869533792265,389.78945260179916,5.118940604557455
BaTiO3,mp-5777,3.98333387,4.0573426446750185,4.0573423579991434,4.032672957558054,65.57310741671338,5.905237274567591
BaV2SeO8,mp-1200210,5.461629,9.23576,14.19203,9.629806333333335,715.8785589847835,4.139667184937439
BaZnSO,mp-548469,3.991712,6.196435,6.818441312762397,5.668862770920799,161.26306331513743,5.165024817928211
Be3N2,mp-18337,7.038626730249244,7.038625203014622,7.03862696,7.038626297754623,268.4366404588809,2.7242953358663557
BeO,mp-2542,2.69427722,2.6942762026731035,4.37601889,3.254857437557701,27.51023288811809,3.0194371089026797
BeS,mp-422,3.4438238808145027,3.4438241675620023,3.44382351,3.443823852792168,28.880721048437852,2.361792329991975
BeSe,mp-1541,3.654284317881507,3.654283073325434,3.65428332,3.6542835704023133,34.50577300165209,4.233530574088316
BeTe,mp-252,4.004286976894119,4.004287530867143,4.00428684,4.0042871159204205,45.40050984281411,4.996636953414623
Bi2(MoO4)3,mp-23388,11.407649530000468,7.695467949059031,11.847552611424751,10.316890030161417,947.8065623428338,6.291529073515254
Bi2CO5,mp-556210,5.535521,5.555406,28.026017,13.038981333333334,861.8579406588494,7.860438033099017
Bi2I4O13,mp-1204764,5.712680280142464,12.329993280471394,16.875313270234752,11.639328943616201,1188.6516629956714,6.334366205339656
Bi2Mo2Se2O13,mp-1200193,6.713494,7.0687828572707625,11.848086363034074,8.543454406768278,556.3938226291571,5.82420548163448
Bi2O3,mp-23262,5.871987498537547,7.516697111360128,8.115312620000063,7.167999076632579,327.9206233179676,9.438175801265304
Bi2S3,mp-22856,3.9977937400000676,11.160617665700261,11.593590745820173,8.917334050506833,517.2810621133061,6.602026285137526
Bi2Se3,mp-541837,10.265524711106004,10.265524743365338,10.265524698550289,10.265524717673877,151.77783048479455,7.164344933185313
Bi2Te2Se,mp-29666,10.87569316631182,10.87569316631182,10.87569290433686,10.875693078986833,171.2386874142613,7.293480171224617
Bi2Te3,mp-34202,11.050857096948887,11.050857096948887,11.050856960201418,11.050857051366398,181.7667606640336,7.315389164356592
Bi4Pb7Se13,mp-1190436,7.467931051142679,7.467931051142679,23.938445603668963,12.95810256865144,730.245597533265,7.533131997340656
Bi5IO7,mp-554445,5.353163249788379,14.412386023538714,14.412386150346224,11.39264514122444,1012.1835905508891,8.424573735539456
Bi7O5F11,mp-1190898,7.266837962011834,7.266837962011834,9.148829794256859,7.894168572760176,337.5345547163007,8.618384190366806
BiBPbO4,mp-556601,7.50228763,7.515476257962116,10.475916913402202,8.497893600454772,430.26429607165056,7.57958699538571
BiBr3,mp-2913080,12.79575656,7.400329575130333,7.6716973725259585,9.289261169218763,691.496424150713,4.309906649201264
BiBrO,mp-23072,3.92782718,3.92782718,8.39431909,5.416657816666667,129.50609729692894,7.81849613632773
BiClO,mp-22939,3.8933967,3.8933967,7.49318875,5.093327383333333,113.58578538575841,7.614664760301017
BiI3,mp-22849,8.464759875658332,8.464760457225589,8.464759783012855,8.464760038632258,367.81189633263233,5.324512983950062
BiIO,mp-22987,4.0042141,4.0042141,9.60481707,5.871081756666666,154.0010489653947,7.58848827566523
BiP3(PbO4)3,mp-1227709,9.163298356580997,9.163298356580997,9.132960427273185,9.153185713478393,590.0824587631331,6.278180769726738
BiPO4,mp-1190564,6.93890082,6.467097320442882,8.148456721178293,7.184818287207058,293.9607729196479,6.867906491739534
BiPbBrO2,mp-1227444,7.1801479595619755,7.1801479595619755,7.1801479595619755,7.1801479595619755,106.06848147333677,8.267326653823874
BiPbClO2,mp-23084,5.654331,5.715646,6.9559734657149175,6.108650155238306,204.95523902001557,7.836737092505119
BiSBr,mp-23324,4.08533051,8.38961381,10.01116512,7.495369813333333,343.1261298289098,6.212864259187372
BiSCl,mp-23318,3.99549575,7.82798702,10.39470827,7.40606368,325.1120564496465,5.648961777257308
BiSI,mp-23514,4.1967163,8.74615388,10.60828543,7.850385203333334,389.3784591920204,6.27661976939594
BiSbTe3,mp-1227340,10.93960463181661,10.93960463181661,10.93960500028064,10.939604754637955,175.60495542387753,6.74731363324774
BiSeBr,mp-569707,4.166845,8.562737,11.016514,7.915365333333334,393.0647892813887,6.215972666966726
BiSeI,mp-23020,4.273991,9.037106,11.277488,8.196195000000001,435.5874447609272,6.325858300086527
BiTeI,mp-22965,4.39568684,4.395687688253773,7.22271835,5.3380309594179245,120.86064635924215,6.367951492873749
BiTeNO6,mp-1195032,9.04492363,7.393966325108457,8.19238191918289,8.210423958097117,499.86526314823703,5.934153884416214
CBr4,mp-680422,12.794605272829795,12.794605272829795,21.96217188156966,15.850460809076417,2884.9841982496796,3.0540428815477614
CI4,mp-27962,6.819910734039853,6.819910734039853,6.819910734039853,6.819910734039854,219.79398968328906,3.925783222986315
Ca(BiO2)2,mp-558751,10.19674130701683,10.19674130701683,12.414665427647138,10.936049347226932,985.1659924960493,7.039315956824002
Ca(GdS2)2,mp-36358,7.308414161851667,7.308414161851667,7.308414161851667,7.308414161851668,300.5017566265973,5.336217470670494
Ca(LaS2)2,mp-35421,7.536238185512547,7.536242482040384,7.536197478045306,7.536226048532746,329.4791705502156,4.497083947097454
Ca(NdS2)2,mp-35876,7.430144774072841,7.430143149946622,7.430141142101266,7.430143022040244,315.7603437017953,4.804724802293355
Ca(PrS2)2,mp-34185,7.47326378996347,7.47326378996347,7.47326378996347,7.473263789963471,321.28573521660104,4.653161087932957
Ca(SmS2)2,mp-36100,7.362486396528677,7.362486396528677,7.362486396528677,7.362486396528677,307.2174140991553,5.070605361256469
Ca10Ge16(B2O17)3,mp-1019569,4.783341,15.288534,26.686804,15.586226333333334,1951.613222310036,4.158731164997908
Ca2Bi2O5,mp-28848,10.236075,10.283653650132964,10.662957232189624,10.394228627440862,928.6532929159865,6.202404431213878
Ca2CdAs2,mp-1095180,4.31662754,7.18909905,8.510828549406838,6.672185046468947,255.47983892331854,4.451118462408131
Ca2Ge,mp-1009755,5.082266816858479,5.082266816858479,5.082266816858479,5.082266816858479,92.82338181597505,2.733403182004593
Ca2ScSbO6,mp-1189528,5.696601,5.550629,9.683960174243282,6.977063391414428,250.99912946005279,4.536639055282545
Ca2Si,mp-1009733,5.070284878309137,5.070284878309137,5.070284878309137,5.070284878309137,92.16840794612506,1.9501176529212305
Ca2Sn,mp-22735,5.0667945,7.94400692,9.56025906,7.523686826666666,384.80664678482026,3.4326305408454516
Ca2SnS4,mp-866503,6.56253781,8.22000785,13.97510648,9.585884046666667,753.8747135589316,2.882205718964618
Ca3(BN2)2,mp-1227905,6.286471502882909,6.286471502882909,20.95566923,11.176204078588606,784.1174068497802,2.5143590778961924
Ca3N2,mp-844,9.902073712575996,9.902074153888021,9.90207309,9.902073652154671,747.4059775130344,2.6349331595232925
Ca3Sb2,mp-1013546,5.77419811,5.77419811,5.77419811,5.77419811,192.51963991689334,3.1374862735706466
Ca3Ti2(SiO4)3,mp-1154470,10.62958887784697,10.62958887784697,10.62958887784697,10.62958887784697,924.5438456002663,3.5362132787794605
Ca4Bi6O13,mp-757343,9.446234296546798,9.446234296546798,9.304547155440988,9.399005249511527,771.3995751825864,6.983940124616845
Ca5B3O9F,mp-6632,9.007061734584411,9.007061734584411,3.536294643747984,7.1834727043056015,227.3889049056894,2.8905013495345138
CaF2,mp-2741,3.9004376588845773,3.900437628174305,3.900438,3.900437762352961,41.95899220581091,3.0898326992343006
CaI2,mp-30031,4.52896507,4.528965999992656,7.20982996,5.422587009997552,128.07184962611453,3.810445046731192
CaMg2N2,mp-5795,3.53665757,3.53665801178607,6.05850889,4.37727482392869,65.62697637431359,2.9528593961363976
CaO,mp-2605,3.399141033706305,3.399141301541578,3.39914011,3.3991408150826277,27.771067003632275,3.3530837486789946
CaS,mp-1672,4.033866116246554,4.033866704326284,4.03386744,4.03386675352428,46.414057530527266,2.5810342007468723
CaSe,mp-1415,4.200550113224342,4.200550828397739,4.20055129,4.200550743874026,52.40874882176445,3.7716460296003667
CaSnO3,mp-4438,5.52398931,5.6962779,7.90708393,6.375783713333333,248.80571219239832,5.520396786842774
CaTaNO2,mp-556340,5.596744,5.715008,7.857876,6.389876,251.33759566123985,7.056899503339866
CaTe,mp-1519,4.519620733579659,4.519621404809907,4.51962073,4.519620956129855,65.28162287945732,4.265149322704297
CaZnSO,mp-7204,3.7789202434665117,3.7789202434665117,11.515094,6.357644828977674,142.4077262992574,3.5809587731961825
Cd(GaS2)2,mp-4452,5.591164849618755,5.59116359148018,6.465953318291563,5.8827605864635,159.94575929459765,3.9463323764415152
Cd(GaSe2)2,mp-3772,5.802257494570335,5.802257838264669,6.800044812717724,6.13485338185091,182.5673813806625,5.163480131897585
Cd(InS2)2,mp-559200,7.725932624819145,7.725932624819145,7.725932624819145,7.725932624819145,326.0902033892593,4.789859607424008
Cd(InSe2)2,mp-22304,5.941377320125192,5.941378558776914,7.194003319182743,6.35891973269495,206.14609910517117,5.299382669137637
