Formula,Material ID,formula_unit_mass,volume,density,estimate_formula_unit_mass
CoSb3,mp-1317,1696.8527800000002,371.00088993935856,7.5948344272688315,2817.690331458815
CoSbS,mp-5881,1702.06556,402.4393002273977,7.023037647410139,2826.346356294406
CrB2(PbO2)6,mp-1197022,6035.243599999999,1461.7089789609408,6.856192250643224,10021.75777424762
CrO3,mp-510421,199.9886,115.10670088636584,2.885052569636943,332.0888831746407
CrPbO4,mp-19146,1292.7748,351.5830524611216,6.105820643767765,2146.7030597160015
Cs2AgBiBr6,mp-1078250,1062.0835038,379.059040582874,4.652655552917027,1763.6311500513093
Cs2AgBiCl6,mp-1078258,795.3775038000001,315.56449890628505,4.185373900842128,1320.7554177546897
Cs2Al2B2O7,mp-1019602,906.7835620000001,433.810303836327,3.470986088472002,1505.7495296517036
Cs2Ba3(P2O7)2,mp-1019605,4102.7142072,1702.7255322919896,4.001065991522453,6812.717220150446
Cs2Cd3(B4O7)4,mp-1201213,2448.0062076,1160.6363711254778,3.5023975158190495,4065.0099429991096
Cs2Cd3Te4,mp-567386,2226.8878076,709.9476291487297,5.208601380765159,3697.8342014550244
Cs2Cu2Sb2S5,mp-1190579,1593.4958075999998,643.5278516798027,4.111806558295951,2646.0620409831167
Cs2Hg3I8,mp-540574,1882.8166638,624.3278026401472,5.007770937421215,3126.490625485377
Cs2Hg3S4,mp-1105419,1991.6818076,544.9709941677509,6.068699958622522,3307.2654497563044
Cs2Hg6S7,mp-17905,3387.6118076,846.7799738595783,6.643120908204285,5625.261748995242
Cs2Li3(BO2)5,mp-966802,1001.3658075999999,563.3324409093786,2.9517331556354462,1662.8070434772587
Cs2MgGe3Se8,mp-1195667,4558.8636152,1893.353603018135,3.9982870184806147,7570.171132340908
Cs2MgSn3Se8,mp-1195633,5111.7036152,2131.4275062781826,3.9823937360843185,8488.183549920053
Cs2NbCuSe4,mp-15223,1476.2065676,568.608805807312,4.31104592618986,2451.2986758712937
Cs2PdSe8,mp-31285,4015.6436151999997,1524.9869794973233,4.372583628733966,6668.133100582456
Cs2Sb,mp-1191118,3100.5672304,1187.825884244079,4.334484610070179,5148.613014698962
Cs2SiB4O9,mp-1226151,481.13500380000005,234.8002430650444,3.4026518017586374,798.9434701186393
Cs2Sn3(SbS5)2,mp-1195304,2372.2218076,1049.1490013489135,3.7546306397809994,3939.1669861602677
Cs2Te,mp-573763,1573.6436152,640.9059681586167,4.077192021558062,2613.0966999452576
Cs2TeBr6,mp-23405,872.8349038,340.0543915722945,4.26219008597576,1449.3764564519527
Cs2TeI6,mp-540957,1154.8377238,417.5463241832438,4.5926716268055126,1917.6531559533203
Cs2Th(PS3)3,mp-640389,3517.4209991999996,1727.2985846132967,3.381473842959487,5840.814982850807
Cs2Ti(AgS2)2,mp-10488,1315.3486076,522.7814447441749,4.178013146940504,2184.1877491177133
Cs2VAgS4,mp-8684,1105.7612076,525.5225312412632,3.4939694768436604,1836.1596835505927
Cs2ZnGe3Se8,mp-1194749,4723.279615199999,1937.4927303872714,4.0481134202487015,7843.190323515012
Cs2ZnSn3Se8,mp-1194701,5276.119615199999,2061.3106229849727,4.2503068889283195,8761.202741094155
Cs3Bi,mp-635413,607.6967557,207.19487266897139,4.870314552127646,1009.1042034859261
Cs3Bi2Br9,mp-27544,1535.8131557,553.1314722726557,4.610617677493076,2550.277744038078
Cs3Bi2I9,mp-669458,3917.6347714,1362.8720035122276,4.773291673624063,6505.385586580261
Cs3Li4(BO2)7,mp-1019615,2178.4468671,1163.0683533975548,3.1102179994535932,3617.396127331928
Cs3Nb2AsSe11,mp-683903,3056.0214314,1163.4542997535273,4.361703743998877,5074.6429752065515
Cs3Nb9(TeO8)4,mp-1201443,4514.5091514,1550.4118043899539,4.835179138340342,7496.518812422912
Cs3Sb,mp-10378,520.4763557,197.57853540566006,4.374317888868654,864.2713218814475
Cs3Sb2Br9,mp-579560,1361.3723556999998,540.7941077469031,4.180171248994283,2260.6119808291205
Cs3Sb2I9,mp-23029,3568.7531713999997,1328.918986147041,4.45930423294189,5926.054060162345
Cs4BiAs3Se7,mp-1204289,12144.6960608,4719.161699070379,4.273373863182977,20166.742260941526
Cs4Ge(PSe3)4,mp-1195417,6702.7074224,3052.5116833296343,3.6462129162907675,11130.107526884985
Cs4Zr3S14,mp-680246,2508.4076152,1249.9837615510462,3.332290360978772,4165.308839996539
CsAg2AsS3,mp-866615,2079.0338076,794.8136593708942,4.343555017706292,3452.316858301947
CsAg5Te3,mp-9206,4220.1858076,1008.0507425298601,6.951816120132551,7007.783401830669
CsAgSb4S7,mp-554408,3809.0746075999996,1478.1981614645667,4.27893726186689,6325.117193513864
CsAsSe2,mp-581864,2925.9764152,1132.0052975561841,4.292116084508582,4858.698145389822
CsAu,mp-2667,329.8720209,78.55971856017129,6.97259852405392,547.7653776827417
CsB3O5,mp-3977,981.3418076,490.28859894433543,3.3236677595937145,1629.5564092076606
CsBi3Se5,mp-567928,4618.5866076,1196.6936053651734,6.408777869298507,7669.343494395364
CsBiS2,mp-541378,1624.0634076000001,555.053003685522,4.858672445781889,2696.820734955319
CsBiSe2,mp-1096942,499.8058519,152.40198758744768,5.445776370331282,829.9471427952438
CsBr,mp-22906,212.8094519,80.9367501905749,4.366105728110078,353.37840862168355
CsCdBO3,mp-1191636,1216.5026076,446.2558606702689,4.5266634739686955,2020.0501045405695
CsCeCdSe3,mp-574426,1244.6249038,416.1543563656901,4.966302153057457,2066.748276023167
CsCl,mp-22865,168.3584519,71.14827813264381,3.9293401598706903,279.56578657224696
CsCu2AsS3,mp-1196438,3448.9124152,1369.2907193393473,4.182496618018807,5727.05380272136
CsErZnSe3,mp-7155,1204.9069038,370.9770828409474,5.393311549203616,2000.794985375948
CsF,mp-1784,151.9038551,54.33221336326164,4.642591754438939,252.24228576069564
CsGaS3,mp-562726,1195.2938076,596.6264354825277,3.3267584966791,1984.8320635848638
CsGdZnTe3,mp-1104469,1476.7289038,448.1598217300752,5.471632923431102,2452.166035537293
CsGeB3O7,mp-558804,1399.8970076,692.3260433453454,3.357642967038711,2324.583670336237
CsGeI3,mp-28377,586.2588619,225.06811678964056,4.325382720624483,973.5057433254044
CsH3(SeO3)2,mp-1228884,779.6913437999999,367.1744928913315,3.5261380115882166,1294.7079362697514
CsI,mp-614603,259.8099219,119.10231948389797,3.6223016232993785,431.42452520524483
CsInHgS3,mp-1194853,4356.0676152,1510.4114360574495,4.789039780228177,7233.420451790693
CsInS2,mp-559459,2494.8276152,1036.7503841080547,3.9959075810097167,4142.758719472112
CsInSe2,mp-1200720,3245.1476151999996,1164.0839462948795,4.629128688764158,5388.694391923423
CsInTe2,mp-1199743,4023.3876152,1426.5845461641318,4.683208109241317,6680.992315114206
CsInTe3O8,mp-1192413,1517.0373037999998,498.27507420298235,5.055640626774011,2519.0997084494325
CsK2Sb,mp-581024,332.8620519,160.3521637304515,3.4469783762800636,552.7304409685867
CsLaHgSe3,mp-11124,1418.5618438000001,412.1266697206757,5.715663491553581,2355.577360018027
CsLi(B3O5)2,mp-1019715,729.4129038000001,509.452337203227,2.377491541390018,1211.2186224420475
CsLu7S11,mp-1202825,6841.557807599999,1939.6403816035775,5.8571032670137155,11360.674015922043
CsLu7Se11,mp-1203743,8904.9378076,2197.116490885719,6.730183482079323,14786.997115163153
CsPPbO4,mp-1192530,1740.3072556,536.041133913765,5.391094083977766,2889.848185811232
CsPSe6,mp-1225967,2550.5568556,1040.2044144219162,4.071602890343415,4235.299300308254
CsRb2Sb,mp-984761,425.6010519,178.1111965031904,3.9678986349033085,706.7271734660042
CsSb,mp-573514,2037.3236152,775.8403035427021,4.360504911769052,3383.055454346345
CsSb(SO4)2,mp-1195448,1787.1626076,810.2049250316411,3.6628428643168633,2967.6533282865257
CsSbS2,mp-561639,1275.1818076,536.8418348763533,3.94434462996929,2117.489208537405
CsSbSe2,mp-2969,1650.3418075999998,591.159648971551,4.635730888484479,2740.4570447630604
CsSc(SeO3)2,mp-1194629,1727.1110555999999,736.4102002842425,3.894480792191074,2867.935380180564
CsSmCdSe3,mp-510062,1265.1129038,406.5716687805346,5.167033420505383,2100.7694004196674
CsSmHgSe3,mp-7212,1441.4709038,405.6387967697846,5.900862462338827,2393.6187491271103
CsSmZnSe3,mp-505709,1171.1089038,387.8031364760921,5.014585760378163,1944.672086003001
CsTbZnTe3,mp-638078,1480.0796037999999,452.8847838995925,5.426832808612629,2457.7300037877494
CsYCdSe3,mp-11116,1142.2046037999999,396.23847645686567,4.786701643970068,1896.675366660274
CsYHgSe3,mp-11123,1318.5626038,395.6168674457141,5.534457439856658,2189.524715367718
CsYZnSe3,mp-574620,1048.2006038,374.11518622181717,4.652519107341447,1740.578052243608
CsZn2B3O7,mp-1195000,2448.9135114,1187.5074098753653,3.424413626885145,4066.516556404284
Cu2GeS3,mp-15252,591.854,218.79390568055214,4.491883289283199,982.7966887234766
Cu2O,mp-361,286.1828,76.5869082712687,6.20494716806907,475.2177195889744
Cu2Se,mp-1097707,9890.496,2456.9320434532096,6.684578452144643,16423.55499605103
Cu2SnSe3,mp-1200177,3861.456,1156.6648241738822,5.543609875520027,6412.098541956969
Cu2WSe4,mp-1025340,626.7719999999999,173.33187043550686,6.004547168596251,1040.779391851015
Cu3Hg2(Te3O8)2,mp-1194777,3226.8167999999996,905.005457405235,5.920688448138194,5358.255357161198
CuBS2,mp-12954,276.974,112.25620366222348,4.097111183417321,459.92614743246827
CuBi(PSe3)2,mp-683998,3232.935696,1094.8733660698022,4.903230080647888,5368.41602301366
CuBiPbS3,mp-624191,2303.6856,546.0729465857206,7.005217819124041,3825.3599359638606
CuBiSeO,mp-23116,734.9716,141.45518875529484,8.627813976854387,1220.4490546415084
CuBr,mp-22913,143.45,45.25114146849795,5.264051278564948,238.20432910376996
CuCl,mp-1225654,98.999,39.06982210929388,4.207638995500521,164.39170705433335
CuHg(SeO3)2,mp-1194904,2072.2096,614.6164574116133,5.598589093228765,3440.98499498356
CuI,mp-570081,380.90094,110.40773980176633,5.728773114188356,632.5008913746626
CuN3,mp-27954,422.2644,251.79903663571773,2.784706971094685,701.1865326344091
CuP2,mp-927,501.97409600000003,190.93693187864682,4.365565051390864,833.5475968292187
CuPS3,mp-1105187,762.859048,420.37823665904114,3.013374958658294,1266.7572515132845
CuSbPbS3,mp-649774,1954.8039999999999,576.0745317553351,5.634736879714322,3246.028409545946
CuSbS2,mp-4468,997.744,334.6434953908593,4.95091915212826,1656.7928904657504
CuSbSe2,mp-20331,1372.904,383.64935720103887,5.942303001166693,2279.760726691406
Dy(CuSe)3,mp-1225403,1180.036,278.07002138498393,7.046771414749179,1959.4958779943977
Dy(CuTe)3,mp-1225395,1471.876,337.14082911901863,7.2495153007057285,2444.107599190941
Dy2(MoO4)3,mp-1213120,1609.6255999999998,568.862277441483,4.698582235793287,2672.8461913994643
Dy2O3,mp-2345,2983.9856,594.5583725490907,8.333958265069626,4955.02466297184
Dy2S3,mp-1270,1684.78,428.8936415691947,6.5229295505305265,2797.643008626348
Dy2Te3,mp-1188427,2831.2,703.1352165530799,6.6862220731949575,4701.318205357919
Dy3GaS6,mp-1189242,1499.2259999999999,454.74506826747484,5.474547205420483,2489.523342662451
Dy4GaSbS9,mp-1196712,4520.272,1322.594630234067,5.6752750057133685,7506.088247658115
Dy4Te3S4,mp-1095296,1161.06,304.694857020746,6.327594458003351,1927.9854886665958
DyN,mp-1410,176.5067,29.215228398931178,10.032311466624336,293.0962708666462
DyPO4,mp-5767,514.942724,142.34941867344673,6.0069266051939625,855.0825102634215
Er(CuTe)3,mp-2717767,2962.7879999999996,666.0707169787497,7.3863406611983535,4919.82522005368
Er2O3,mp-679,3060.1295999999998,571.3227771258436,8.894209986204963,5081.4647496590305
Er2Se3,mp-209,2285.5919999999996,559.6653396140929,6.781400486450379,3795.3148063084263
Er2Te3,mp-14643,2869.272,685.6202869916305,6.94923755772658,4764.538248701515
ErBiW2O9,mp-1983109,1775.828,368.2533891322111,8.007616105071197,2948.831769562144
ErN,mp-19830,181.26569999999998,27.95322407670807,10.767944887452241,300.9987762845956
Eu(BiSe2)2,mp-1193071,3543.0591999999997,821.6091478157904,7.1608114789340584,5883.388216876541
Eu(DySe2)2,mp-645690,3171.216,763.6795464719025,6.895468237894899,5265.928056626985
Eu(ErSe2)2,mp-1193984,3209.2879999999996,750.4348686916603,7.1014132235907965,5329.14809997058
Eu(GaS2)2,mp-1181942,3357.3599999999997,1294.8930490504672,4.305396067056109,5575.027440640175
Eu(GaSe2)2,mp-1201775,4858.0,1520.9590810238294,5.30382367690825,8066.8987855427995
Eu(HoSe2)2,mp-1193885,3190.65856,765.3697453227081,6.922423076480214,5298.2131870616995
Eu(InSe2)2,mp-1104657,1394.88,407.80079471159723,5.679863215708287,2316.2527332190075
Eu(LuSe2)2,mp-645692,3270.952,730.9041712302537,7.431266361267387,5431.543580973403
Eu(SbS2)2,mp-1194437,2094.976,658.2244893344063,5.285111003856964,3478.7894915894017
Eu(TmSe2)2,mp-542964,3222.68968,737.8240607145883,7.252951480039534,5351.402113168652
EuAl2O4,mp-1019732,1079.6987087999998,380.8417501999522,4.707682088895626,1792.881886119977
EuIn2(GeIr)4,mp-1095411,1441.0280000000002,217.12058435164744,11.020987702340387,2392.883290064465
Fe2B(PO4)3,mp-1197728,814.830172,429.7354474430287,3.1485820899840387,1353.0573332503973
FeAsS,mp-561511,651.3263999999999,170.39560714503736,6.347305252930267,1081.552932307938
FeAsSe,mp-1101894,838.9063999999998,188.05874552278055,7.4074558274239894,1393.0368504207659
FeBi(SeO3)3,mp-1197024,2582.8,889.9663595870363,4.8191038402896424,4288.84030121448
FeBi25O39,mp-757766,5904.3316,1107.9548991323613,8.849072549468108,9804.373283960886
FeP4,mp-570553,718.960192,288.19890158792356,4.142491451453413,1193.8614861462368
FePS,mp-1101971,475.53504799999996,155.60722013775205,5.074600806071013,789.6445247415061
FeSi2,mp-1714,896.1279999999999,292.7460250559445,5.0830939630683405,1488.0555526741246
Ga2(TeO3)3,mp-1181313,1332.4812,542.1458308273376,4.081258145494671,2212.6370881100474
Ga2HgS4,mp-4809,468.296,160.37532561024014,4.848774584080167,777.6238027325135
Ga2HgSe4,mp-4730,655.876,183.04843408134425,5.949833585363296,1089.1077208453414
Ga2O3,mp-886,374.8884,105.73376293730534,5.887587999533202,622.5168338151674
Ga2PbS4,mp-1196984,3799.2479999999996,1349.925713949747,4.673442147600109,6308.799727701916
Ga2PbSe4,mp-571171,5299.887999999999,1493.0427995692946,5.8944533104766395,8800.671072604538
Ga2S3,mp-539,471.282,219.106108358102,3.5717040398816575,782.5821723853811
Ga2Se2O7,mp-1196063,3274.8944,1117.8369375832713,4.864833060487828,5438.090090189567
Ga2Se3,mp-1340,752.652,251.7131984069082,4.965206661647674,1249.8080495546233
Ga2SnGeS6,mp-1194838,2092.7439999999997,1001.2131333086817,3.4708725373075526,3475.083168392749
Ga2Te3,mp-38970,1044.492,320.9027447491866,5.404814384204681,1734.4197707511669
GaAgGeS4,mp-1224946,1135.4736,496.7760620336651,3.795469258672063,1885.4982718929416
GaAgO2,mp-11020,419.18,96.21024924019014,7.234829671833125,696.064765937388
GaAgS2,mp-5342,483.4424,171.9105623236812,4.669724656821038,802.7749916508639
GaAgSe2,mp-5518,671.0224000000001,198.74062122913062,5.606598705752502,1114.258909763692
GaAgTe2,mp-4899,865.5824,245.11256665298265,5.8639726644300865,1437.333390561388
GaAs,mp-2534,144.6446,47.531859385343836,5.05320036242451,240.18800907273032
GaBi25O39,mp-849761,5918.2096,1098.0214836444393,8.950114721352271,9827.418245127159
GaCuGeSe4,mp-1224851,521.749,163.89084271772913,5.2863514708485955,866.3845974594832
GaCuO2,mp-11019,330.5356,87.56813597285675,6.267888091990467,548.8672767020709
GaCuS2,mp-5238,394.798,148.55064780143238,4.4131581525774095,655.5775024155467
GaCuSe2,mp-4840,582.3779999999999,174.38032577841304,5.545702568288753,967.0614205283747
GaCuTe2,mp-3839,776.938,218.2897171285937,5.910200069415345,1290.1359013260706
GaGeTe,mp-8211,539.9259999999999,172.40117104671916,5.2004763693287765,896.5682160730714
GaHSeO4,mp-1194398,854.7541600000001,313.3623123298035,4.529430053238326,1419.3526750188669
GaN,mp-804,167.4594,45.72832358928343,6.0809768201203696,278.07287576939603
GaP,mp-2490,100.696762,40.5058667192971,4.128066394428307,167.21090718112237
GaS,mp-2507,407.152,179.0698300424525,3.7755762759368254,676.0918020443231
GaSe,mp-568263,1189.464,407.231921416199,4.850188151865577,1975.1514403143021
GaTe,mp-542812,1183.9379999999999,381.42452478437787,5.154297046168311,1965.9753014322705
Gd(CuS)3,mp-1226384,888.166,247.3839103035505,5.961722970649835,1474.8343406258555
Gd2(MoO4)3,mp-3572,3177.2511999999997,1224.8457871457385,4.307440003770833,5275.949742001729
Gd2O3,mp-504886,2899.9856,630.9088590562675,7.6327021126009695,4815.53938137744
Gd2S3,mp-669509,1642.78,445.18002117190946,6.127634300946648,2727.9003678291474
Gd2Se3,mp-1188175,2205.52,505.5070882187631,7.244907554259087,3662.3521221676315
Gd2Te3,mp-1105966,2789.2,626.1443176199352,7.396977716201284,4631.57556456072
Gd4GaSbS9,mp-1199284,4436.272,1355.1917146481294,5.4358382555315625,7366.602966063715
GdScS3,mp-510490,1193.603648,431.9132118420603,4.588943873902729,1982.0254875402745
Ge(Bi3O5)4,mp-23352,2900.3927999999996,523.256044854023,9.20431899497497,4816.215552885359
Ge(SeO3)2,mp-1205339,653.1128,253.46476872417128,4.2787773809965755,1084.5193192965123
Ge2Sb2Te5,mp-1224375,1026.8,273.08510247018296,6.243626979875427,1705.04151358488
Ge3Ru2,mp-21945,3360.48,607.6706385819786,9.182948736094252,5580.208322527967
GeAs,mp-9548,885.3696,296.32059750212716,4.961487056833643,1470.1908091800153
GeAs2,mp-17524,1779.8656,604.6222314840644,4.888236336998379,2955.5363620974485
GeI2,mp-27922,979.34682,343.1439610400316,4.739246027910595,1626.2436543604779
GeO2,mp-470,209.2776,56.00426327829353,6.20512814957392,347.5136305642881
GeP,mp-1095275,621.682572,270.66504068420005,3.814043347529473,1032.3281978303673
GePb2(SeO3)4,mp-1198509,1989.7455999999997,583.1223163424794,5.666135918308641,3304.0503013954567
GePbS3,mp-624190,1504.1399999999999,517.5790037198703,4.825704315060559,2497.6832316357236
GeS,mp-2242,418.82,175.6988115830953,3.9582906999032064,695.4669718734119
GeS2,mp-572892,2188.3199999999997,1312.4613676311556,2.7686840465107885,3633.790850222111
GeSe,mp-700,606.4,198.83584123189982,5.0642323021222575,1006.9508899862398
GeSe2,mp-540625,3688.96,1488.2818239048045,4.115928916643514,6125.662195124735
H7Se2NO6,mp-24354,1099.9147199999998,690.8349377203011,2.6438317791447266,1826.4513624884
HfHg4(AsCl3)2,mp-1198529,10747.2896,3265.320274106299,5.465403924504257,17846.294240863885
HfHg4(PCl3)2,mp-1202310,10044.124192000001,2991.657066837693,5.57505764797708,16678.66061059816
HfO2,mp-352,841.9552,136.51657937039403,10.24124328616322,1398.0995019270163
HfS2,mp-985829,242.62,69.47166295179909,5.79919885634548,402.87998833849196
HfS3,mp-9922,549.37,167.9432437929641,5.431896671846112,912.2503470180419
HfSe2,mp-985831,336.40999999999997,78.74332002833815,7.094213797359179,558.6219473949059
Hg3Bi2(SCl4)2,mp-1104411,1367.4848,429.1832321729204,5.290891542721745,2270.761933381688
Hg3Bi2(TeCl4)2,mp-1192395,3117.1096000000002,900.0137516600748,5.75111464255587,5176.082265673899
Hg8Bi3As4Cl13,mp-1204118,17953.419599999997,5170.776676659338,5.765546742607125,29812.35462486214
HgBr,mp-23177,560.988,126.95326347785603,7.337680531987949,931.5424898938008
HgBr2,mp-571558,1081.194,305.1210214436881,5.884107450475566,1795.3648755735203
HgBrCl,mp-1224070,1263.788,382.22818264363895,5.49035743880987,2098.5693459002805
HgCl,mp-22897,472.086,113.267339996862,6.920946901522058,783.9172457949276
HgCl2,mp-22855,1085.984,339.6929744266541,5.308672811812608,1803.318857702534
HgI,mp-22859,654.98894,151.3211478162347,7.187592340905009,1087.6347230609233
HgO,mp-1224,866.3576,133.5742810249583,10.77019190675644,1438.6206404458162
HgPS3,mp-27178,655.517524,236.62949411143137,4.60007093169168,1088.512457442903
HgSe,mp-1018722,838.65,167.628586361131,8.307718381660244,1392.6110882040898
Ho(CuTe)3,mp-1224142,1476.7366399999999,335.0259509349554,7.319369962106921,2452.17888179962
Ho2(MoO4)3,mp-1212381,1619.34688,563.1723238191463,4.774717511651633,2688.988756616822
Ho2HfS5,mp-1195954,2674.7025599999997,637.5274239291255,6.9666777078264,4441.448092415029
Ho2O3,mp-812,3022.87072,582.7960001301811,8.612953628233592,5019.594923841269
Ho2S3,mp-878,2556.33384,702.0518684032684,6.046408249359246,4244.892208591594
HoN,mp-883,178.93702,28.612982912956948,10.384513669018196,297.1319121709855
In2As2Cl2O5,mp-1191856,1060.7644,416.67286490717396,4.2273948581963,1761.4407266585088
In2B(PO4)3,mp-1198577,1050.722172,471.5491121666688,3.7000710418729787,1744.7652147488043
In2Bi3Se7I,mp-1198248,6144.80668,1575.562472819971,6.476221492240727,10203.691548844643
In2HgS4,mp-22356,1116.972,328.370782269334,5.648418624459176,1854.775642298335
In2HgSe4,mp-20731,746.066,206.27363101993924,6.005962725997882,1238.8717392619956
In2HgTe4,mp-19765,940.626,254.09628894446192,6.1470642745242445,1561.9462200596915
In2O3,mp-22598,2221.0735999999997,526.9797159082179,6.998712419580598,3688.1794825939
In2S3,mp-22216,2606.648,961.988411199058,4.499472952568761,4328.440836874756
In2Se2O7,mp-1199125,3996.4143999999997,1222.5172087479307,5.428309875751703,6636.202237522798
In2Se3,mp-612740,2799.096,895.3792135737424,5.191105833931657,4648.008259163794
In3CuSe5,mp-1224175,802.8,246.45532312495087,5.409015905047498,1333.0807626664798
In4As5(BrO4)3,mp-1200791,2531.1696,947.8780429687968,4.434226571834049,4203.106004990295
In4Bi3S10,mp-1224757,5627.452799999999,1621.987658214985,5.761206118011645,9344.605219847554
In4Se3,mp-19932,2784.608,800.3277504722039,5.777570959445928,4623.950369166892
In4Te3,mp-617281,3368.2879999999996,928.9629253869975,6.020879476142618,5593.173811559979
In5AgS8,mp-36751,938.4782,322.33703641936035,4.834628163004504,1558.379714252448
In5AgTe8,mp-1224268,1702.7582,505.11749099829217,5.5977006586831015,2827.4965120734955
In5CuS8,mp-674514,894.1560000000001,302.38722674841455,4.910197383668338,1484.7809696347897
In6S7,mp-555853,1826.726,609.3390456316978,4.978098660704235,3033.349886973951
In6Se7,mp-1192955,2483.256,686.4684954402516,6.006894165950477,4123.543600368849
InAgO2,mp-20329,509.36999999999995,118.28147641161965,7.150982639162847,845.8287843540419
InAgS2,mp-19833,573.6324,196.588378662141,4.845347505025015,952.5390100675178
InAgTe2,mp-22386,955.7724,272.3712401531629,5.8269639925476975,1587.0974089780418
InBi2S4Br,mp-1206068,740.9428,204.52044212785515,6.015850800610107,1230.3644655159903
InBi2S4Cl,mp-559521,696.4918,193.0865795780102,5.98980957658576,1156.551843466554
InBi2Se4Br,mp-571169,1857.0456,478.7394081114564,6.441284579897618,3083.696767257637
InCuGeSe4,mp-1224210,566.844,187.2500371630063,5.0267899591838905,941.2666066678105
InHg7S6Cl5,mp-1196151,3777.2060000000006,1033.0874529048892,6.071313815649804,6272.19812559592
InP,mp-20351,145.791762,51.44801613145897,4.705583122405697,242.09291638944936
InPS4,mp-20790,274.051762,148.90520918656287,3.0561298664938237,455.07365707156526
InS,mp-19795,587.5319999999999,198.27912350889554,4.920436511985393,975.619838877631
InSb2S4Br,mp-559864,1133.004,413.6061588860393,4.548765447983686,1881.397404614066
InSb2S4Cl,mp-556541,1044.102,408.72293024780345,4.241925353843078,1733.7721605151933
InSb2Se4Br,mp-570321,1508.164,469.94804962506214,5.329025714305604,2504.365240839722
InSe,mp-20485,775.112,246.56121587528438,5.220219864755624,1287.103756990459
IrS2,mp-2833,2050.776,405.32579294529916,8.401620928439797,3405.3936648456815
IrSe2,mp-1361,2801.096,476.9405361681865,9.752430302247923,4651.329337296994
K10Zn4Sn4S17,mp-1224229,1672.564,1028.1992020550306,2.7011865578554635,2777.3578633887623
K2Ag3Sb3S7,mp-1223709,1983.0724,805.0869069974683,4.0902033848459745,3292.969192096221
K2Al2B2O7,mp-560217,797.3324316000001,535.6370482027401,2.471826129617969,1324.0016517389724
K2Au(IO3)5,mp-1195201,2299.3530379999997,832.224040424509,4.58790585472247,3818.165547504394
K2BaNb2S11,mp-1212599,6032.410879999999,3400.06816347644,2.9461332686285986,10017.05393202288
K2Bi8Se13,mp-28800,2776.5198,705.0161079618769,6.53959469155523,4610.519597088419
K2Cd2Te3,mp-571637,8229.823199999999,3146.506426838055,4.343211511741299,13665.942934811024
K2Cd3S4,mp-18101,2174.7583999999997,954.7885720764292,3.7822732584271366,3611.2712836165088
K2Cd3Se4,mp-1198419,2925.0784,1065.6002399202484,4.558188684746677,4857.20695606782
K2Cd3Te4,mp-18531,3703.3184,1334.4596269230728,4.6082359894527585,6149.504879258606
K2Ce(PO4)2,mp-1195550,1633.0212960000001,700.135814839327,3.8730994774493355,2711.6956585977623
K2FeGe3Se8,mp-1200819,3934.5663999999997,1699.065259564877,3.8453503657681294,6533.501217331721
K2Ga3CuSe6,mp-10973,3298.6863999999996,1313.6620051296277,4.1697161174434685,5477.597635662113
K2Gd2Sb2Se9,mp-1199482,5387.4264,1747.8917918181535,5.118184116149749,8946.032005632196
K2Ge2PbS6,mp-561132,1246.1332,633.2082364598252,3.267886836652918,2069.252860787271
K2Ge3(BO5)2,mp-560019,955.4652000000001,457.0454165947282,3.4713996328807797,1586.5872913767823
K2Hg(PSe3)2,mp-568855,3257.976496,1355.568189860557,3.9909443804734663,5409.997249672579
K2Hg3(GeS4)2,mp-17792,2163.5332,796.9853382781444,4.507776025400731,3592.6314004861106
K2Ho4Cu4S9,mp-1172870,1280.68688,403.49503993574325,5.27052475455642,2126.630596322066
K2In2P3Se10,mp-1199715,4761.4155439999995,2031.4981151238244,3.891963504306067,7906.51652312849
K2In3AgSe6,mp-21705,4017.1152,1457.8481808855563,4.575631956806841,6670.576724632672
K2In3CuSe6,mp-21713,3839.8264,1465.321734016757,4.3513868648379175,6376.181746162038
K2La2Sb2S9,mp-1223734,1776.2250800000002,800.1674206959846,3.686092510301465,2949.49113641471
K2La2Ti3O10,mp-6548,659.60254,229.90248601795102,4.764175477480776,1095.2957860985891
K2Mn(SnSe3)2,mp-669410,3377.2585799999997,1416.8781586481362,3.9580466223368003,5608.069810100041
K2MnSnSe4,mp-628305,2270.73858,949.2267982172823,3.9723384645348903,3770.650122125809
K2Mo2Se2O11,mp-1195788,2415.96,1089.9361367268739,3.68076241181482,4011.795963342936
K2NbCuS4,mp-9763,725.81796,437.92127287621315,2.7522049109512037,1205.249077819916
K2NbCuSe4,mp-9003,1100.97796,485.22742179353367,3.767752670053107,1828.2169140455717
K2Nd2Ti3O10,mp-1223975,670.2755999999999,227.79419465656878,4.886071924996966,1113.0188191887546
K2PAuS4,mp-9509,868.793862,444.1260999059251,3.248325529571162,1442.666148673289
K2PdSe10,mp-505138,3896.8664,1638.3481367770028,3.949648276373425,6470.898894520901
K2RbSb,mp-976148,285.4244,155.9734974520662,3.038710899629099,473.95836676086503
K2ReH9,mp-29877,820.4251800000001,432.7508439195439,3.148111856404887,1362.348062612337
K2S,mp-1022,110.2616,101.87707708492104,1.79720207513612,183.09369434582254
K2Se,mp-8426,157.1566,112.88877285139449,2.311697321907826,260.96467387402953
K2SmP2S7,mp-555587,1029.918248,698.7536160930132,2.4475286378776673,1710.219486208227
K2Sn(AuS2)2,mp-557121,1438.199476,522.2477198864116,4.572899649961282,2388.186415461649
