params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 7000}",0.47473070830467146,0.403300044147107,0.46307946268788114,0.4488457986043703,0.4276061097746163,0.41652195645054657,0.4665722952789285,0.575699805347947,0.4276118877732681,0.4613087116564963,0.4565276780025832
"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 9000}",0.47479289614268083,0.40326232653850613,0.46306876098650207,0.44881669316823275,0.4274133803203441,0.4164210183051158,0.4665417015727002,0.5756153688441803,0.4276398010059403,0.4613916633298613,0.4564963610214063
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.49486931186354227,0.44017483594679635,0.48228358092975043,0.4538958777973051,0.4857604695646943,0.4478879058984006,0.5038793258893871,0.5807893952427687,0.4486887056032178,0.4988529950120435,0.4837082403747906
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 3000}",0.4943799767685855,0.43813918499075,0.4819717414513789,0.4510625698248816,0.4821671481855352,0.4446377057928911,0.5008885748080927,0.5792915322684539,0.4449854870966488,0.49553730608145785,0.4813061227268676
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 5000}",0.4944154356890727,0.43789261975930327,0.48188027627689245,0.45081304832080976,0.48206473854447274,0.44455769952209634,0.5008427155850168,0.5792176518440322,0.445072398208503,0.4954473066114526,0.4812203890361652
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 7000}",0.4944101350657265,0.4378806706657035,0.481861222932772,0.45079479824923513,0.48204915780633223,0.4445446772917895,0.5008286632869757,0.5792122191818424,0.44505522177272083,0.49545592258007604,0.48120926888331744
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 9000}",0.4944100729365671,0.43787984523726176,0.4818610702712534,0.4507938306376436,0.4820470415437696,0.4445452172455231,0.5008284499545749,0.579211983727732,0.4450540872659526,0.4954573300122957,0.48120889288325747
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1000}",0.5502669317070108,0.4484650148393969,0.5098480555060357,0.4483265690402285,0.4930098528011327,0.5009840003986006,0.5265615168711768,0.572451195529614,0.4567523794569193,0.5565216072259599,0.5063187123376075
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 3000}",0.5503260606915076,0.4480007986846692,0.5095468646041039,0.4479214790262373,0.49235371361976493,0.5006726590182632,0.5262720124515751,0.5719379593260574,0.45625605509496675,0.5558581146420358,0.5059145717159181
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 5000}",0.5503268184104225,0.44799596141100356,0.5095398405004813,0.44791594339571383,0.49235006442615314,0.5006673366198298,0.5262746819871732,0.5719331925886006,0.4562528924346954,0.5558544975270973,0.5059111229301171
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 7000}",0.5503268617053373,0.44799587140568314,0.5095396849124798,0.44791577597168225,0.4923500362117947,0.5006673088762134,0.5262746372722962,0.5719330283965215,0.45625289161070715,0.5558545171040051,0.5059110613466721
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 9000}",0.5503268611820997,0.44799586687683596,0.509539682667289,0.4479157739287722,0.4923500336872164,0.5006673073161406,0.5262746362895038,0.5719330239921043,0.4562528911810013,0.5558545221815046,0.5059110599302468
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 1000}",0.5714748432509472,0.5823138956177503,0.565698402620934,0.5704448053937249,0.5751529537262585,0.5286624052923271,0.5805075287767122,0.6782326977697685,0.5748242702681398,0.5971331581156146,0.5824444960832176
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 3000}",0.5632351571891734,0.5352816279967415,0.551753855368507,0.552147195352438,0.5219541278861788,0.47603578109191363,0.5716074035560706,0.6596821158832088,0.5385046901175129,0.5306985814632841,0.5500900535905029
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 5000}",0.5737214847890894,0.5213525812271409,0.5520284215436666,0.5433092872142326,0.5042966157157428,0.4594578670493522,0.5668681374342823,0.6551389250865859,0.5274388314697892,0.5131956355107724,0.5416807787040654
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 7000}",0.5792055709207928,0.5095770671235834,0.5509105233458985,0.5395844605538018,0.4948300313169888,0.45701931722533207,0.5650480168606656,0.6494549426065707,0.5163050438860203,0.5077118093935559,0.5369646783233211
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 9000}",0.5831138354445815,0.49830865281337544,0.5508153688232768,0.5398782641512002,0.486575283036311,0.4564562566783539,0.5632606079624282,0.6413035874235474,0.5100086658598656,0.5060926838464601,0.53358132060394
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 1000}",0.5027591610705172,0.4159981039959056,0.44915337555448515,0.47207345022493197,0.43180776675528176,0.41927915598551685,0.5155079977697254,0.5917293633427646,0.45169076595604213,0.4932194548116665,0.4743218595466837
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 3000}",0.4967508478497824,0.3895250972291843,0.4450701313273322,0.4523998921637987,0.41329445587815095,0.413668884119756,0.5131109996424199,0.5774560345637301,0.4295716156443264,0.4739002344477998,0.46047481928662803
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 5000}",0.49802198068439435,0.38869237415305335,0.4466969289140085,0.4489534733545796,0.4134700229901248,0.41336843108505134,0.5133318554553284,0.575514409495868,0.42871513595227484,0.4733388157842865,0.46001034278689695
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 7000}",0.4981609478361967,0.38919369419259575,0.4469718333506143,0.44857906006024045,0.41354159360209714,0.4126985565768905,0.5129178987148343,0.5756738877479162,0.42843143683894963,0.47277793382166206,0.45989468427419977
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 9000}",0.49814335872032595,0.38910632514289417,0.44698347414395107,0.44836369430346723,0.41361060493204427,0.4125320606382417,0.512862587952973,0.5756394198604243,0.4284325065755868,0.4725584899557103,0.4598232522225619
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 1000}",0.4711136095306515,0.41278005547833085,0.45995038612324257,0.4570250943161052,0.44699558002888556,0.41255543602931966,0.4804615235565182,0.5739764744169029,0.4464392505376486,0.4532079347797465,0.46145053447973516
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 3000}",0.47329594008030135,0.4096652824116427,0.45892575701633376,0.454379852881523,0.4455973399515482,0.40983544930713106,0.4783152347140835,0.5714268803017176,0.44480462097750545,0.4534714941262946,0.4599717851768082
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 5000}",0.47328637992648404,0.4096420577344328,0.458918617904271,0.454339432591058,0.4455865383736872,0.4097289535424338,0.4782745263798524,0.5714209105987458,0.4448073865201879,0.4535098558740851,0.4599514659445238
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 7000}",0.4732854179814685,0.4096420536522983,0.4589180829823591,0.4543381337590016,0.4455852390283728,0.40972696774450906,0.47827636264234175,0.5714187271300097,0.44480879063302675,0.4535100515764896,0.4599509827129877
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 9000}",0.4732854277047497,0.40964202663932514,0.4589180717135066,0.4543381288405618,0.44558514857812304,0.40972692046035075,0.47827635635359755,0.5714187107506209,0.4448087826256231,0.453510070255771,0.45995096439222294
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 1000}",0.49835086549146057,0.4378217598639847,0.47260641984642987,0.44374021714676415,0.46257326989160186,0.4518584879051347,0.49584590579622806,0.5808807251314824,0.43726114115381476,0.5083712429599593,0.478931003518686
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 3000}",0.49838244900451034,0.4377000921206128,0.47259978322065915,0.44352776558800977,0.46248004723877695,0.45181194998007657,0.4958995432748488,0.5808102470425125,0.4371635275671897,0.508243519954062,0.4788618924991258
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 5000}",0.4983824405683631,0.4377000066505735,0.47259972817485374,0.44352760832639404,0.46247982056261255,0.4518119231017489,0.495899577488095,0.5808101585237657,0.4371633889011839,0.5082433318182908,0.47886179841158805
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 7000}",0.4983824405683631,0.4377000066505735,0.47259972817485374,0.44352760832639404,0.4624798205948363,0.4518119231017489,0.495899577488095,0.5808101585237657,0.4371633889011839,0.5082433318182908,0.4788617984148106
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 9000}",0.4983824405683631,0.4377000066505735,0.47259972817485374,0.44352760832639404,0.4624798205948363,0.4518119231017489,0.495899577488095,0.5808101585237657,0.4371633889011839,0.5082433318182908,0.4788617984148106
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000}",0.5455541714180703,0.44377126280149937,0.5059323060452182,0.4450255607322743,0.49006292948744545,0.4924106058423567,0.5312898588594105,0.5750781519596908,0.4551040077687099,0.5524021785320495,0.5036631033446725
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 3000}",0.5455576479586592,0.4437683067367287,0.5059312544819553,0.4450221545768015,0.49006198467713713,0.4924091078399426,0.5312876182587888,0.5750721434050168,0.45510173670099136,0.5523986351559009,0.5036610589791923
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 5000}",0.5455576479586592,0.4437683067367287,0.5059312544819553,0.4450221545768015,0.49006198467713713,0.4924091078399426,0.5312876182587888,0.5750721434050168,0.45510173670099136,0.5523986351559009,0.5036610589791923
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 7000}",0.5455576479586592,0.4437683067367287,0.5059312544819553,0.4450221545768015,0.49006198467713713,0.4924091078399426,0.5312876182587888,0.5750721434050168,0.45510173670099136,0.5523986351559009,0.5036610589791923
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 9000}",0.5455576479586592,0.4437683067367287,0.5059312544819553,0.4450221545768015,0.49006198467713713,0.4924091078399426,0.5312876182587888,0.5750721434050168,0.45510173670099136,0.5523986351559009,0.5036610589791923
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 1000}",0.5670873828599979,0.5597435053120172,0.5561296610503195,0.5595437045850566,0.5441212849083746,0.5021176418970748,0.575659256712424,0.6690797596937847,0.5569525056550443,0.5605210417191081,0.5650955744393201
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 3000}",0.5725308967533799,0.5249806332733526,0.5516458080414338,0.5436285183761432,0.5055919161214524,0.4585824387925635,0.5665395219929079,0.6558042685459963,0.5222220410349252,0.5128857338939038,0.5414411776826059
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 5000}",0.5813697820535519,0.5052679653263246,0.5475518939427892,0.5419306447966717,0.4912322473728524,0.4556591802632543,0.5650576850375738,0.644538321021405,0.5071646805301502,0.5054295527289603,0.5345201953073533
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 7000}",0.587195971867282,0.4925942472179061,0.5503832515865745,0.5422258100642738,0.48083729436007566,0.45140003037772186,0.5652437972252955,0.634241187076457,0.4993965697011177,0.5034010985207535,0.5306919257997458
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 9000}",0.587490012707375,0.48694571718488294,0.5519531175437022,0.544322138292814,0.4736363857851213,0.44795198006860304,0.5644316371890721,0.6256564443243736,0.4963882850379714,0.50636361457627,0.5285139332710187
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.5121972254529936,0.3991759311701387,0.43739980690698815,0.4626773178362103,0.39321527998318967,0.42345019653268773,0.4989235551147557,0.5986785945495727,0.4490082059573717,0.4714015371736641,0.4646127650677572
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 3000}",0.5126623368584647,0.3857517083282508,0.4287294347273735,0.4519203917165983,0.3831870892245279,0.4199579477183769,0.49898750483636667,0.5914153887572604,0.4441573789378642,0.4625325472222394,0.4579301728327323
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 5000}",0.5110284782351567,0.38634318186348193,0.42864146058186714,0.4509675249452852,0.3833979257982011,0.42026963073622214,0.4995208774609122,0.5905633661315735,0.44386091412471246,0.46345881114139753,0.45780521710188105
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 7000}",0.5109357068857046,0.3862816031391627,0.4286598414380659,0.450771422605028,0.3833771378516878,0.4201876163235789,0.4995075918409133,0.5905621402034024,0.4437939658538812,0.46350679274986706,0.4577583818891292
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 9000}",0.510912187067479,0.3862515061874289,0.4286532901138677,0.4507594865265998,0.3833197035145719,0.42017518318009933,0.49952688921045807,0.5905595477596607,0.4437901332554929,0.4635123219659764,0.45774602487816346
