params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 900}",0.6315444279904546,0.6540489373078352,0.5958635158001101,0.6013667549340713,0.5680237561489008,0.5885793679749419,0.7350249188665601,0.6984917380287458,0.6217040345707148,0.6665971754544612,0.6361244627076796
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 1000}",0.6309846901571696,0.65487608240223,0.5960301615185392,0.6023866646223057,0.5677805153884834,0.589001929667755,0.7342382223751367,0.6977403298544889,0.6224114711309046,0.666302957266006,0.6361753024383019
"{'max_depth': 5, 'max_features': None, 'n_estimators': 100}",0.46948410476421504,0.5069851488847184,0.555418408750236,0.49404841101435604,0.4672370409483896,0.43513175521618574,0.5470152918918169,0.5309330490768338,0.5317357537455832,0.49007749619352575,0.502806646048586
"{'max_depth': 5, 'max_features': None, 'n_estimators': 200}",0.46840297716146845,0.5072529034731378,0.555362450844591,0.49870517236478795,0.47024210361259833,0.43797576827751583,0.5425869780725977,0.5311989091149487,0.5263834699017819,0.48650095698820606,0.5024611689811633
"{'max_depth': 5, 'max_features': None, 'n_estimators': 300}",0.46842159297002495,0.5068409286144873,0.5529287552307471,0.4973078120453554,0.4701414238413103,0.43756089297807516,0.5404243650284933,0.5348907017183302,0.5272538183995283,0.48855212436634016,0.5024322415192691
"{'max_depth': 5, 'max_features': None, 'n_estimators': 400}",0.4702983768207911,0.5073802057694752,0.5541950700933462,0.4983316350056219,0.47084740491930427,0.4351102857268886,0.5422730473160753,0.5336388354301452,0.5264538407515637,0.4872180998886941,0.5025746801721905
"{'max_depth': 5, 'max_features': None, 'n_estimators': 500}",0.4697945543421857,0.5064128012152609,0.5534499932208446,0.4959911169085631,0.471114607209245,0.4339011028529217,0.5417606081076451,0.5347055919811358,0.5266237671416115,0.4878786619158611,0.5021632804895274
"{'max_depth': 5, 'max_features': None, 'n_estimators': 600}",0.4704432484295447,0.5065889005541482,0.5532488128802546,0.49456301896058785,0.4713202215432091,0.433821909285538,0.542467952205705,0.5330786616845248,0.5264857328572216,0.48813171787341736,0.5020150176274151
"{'max_depth': 5, 'max_features': None, 'n_estimators': 700}",0.47140747873784183,0.5066443328933125,0.5530258496816309,0.4941203515348885,0.4713615837146383,0.4333028849014142,0.5424197428352844,0.5326368609232693,0.5267702140813946,0.4867296010981677,0.5018418900401842
"{'max_depth': 5, 'max_features': None, 'n_estimators': 800}",0.46997842576138815,0.5059277499846857,0.5526826938918228,0.4933210531912115,0.4716312981755765,0.43467857510279356,0.5425038530102089,0.5318379232426573,0.526331477612557,0.48691375700464695,0.5015806806977549
"{'max_depth': 5, 'max_features': None, 'n_estimators': 900}",0.47025368093789793,0.5067068374024085,0.5527437503074362,0.49343821202324134,0.47075559544085416,0.4348204924863512,0.5432477579916782,0.5325451716968815,0.5267841914944912,0.48671553073337676,0.5018011220514618
