params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 300}",0.5295065902873667,0.5377703777376186,0.5234627068889386,0.4842431430691803,0.5041871823502391,0.5078505849085775,0.533973496726665,0.6169477354440597,0.4977733318351653,0.582530772572158,0.5318245921819968
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 400}",0.5299237479675649,0.538935423728571,0.5251536633015776,0.48475298390666527,0.5045481336553448,0.5055538175961977,0.5319812917984258,0.6189646678089057,0.49536078914598325,0.5797134435041579,0.5314887962413393
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500}",0.5308034377743913,0.5366520417607407,0.5250152937432879,0.4852918749507667,0.5043652233362597,0.5078361391959826,0.5308686946754576,0.6176220038244677,0.4972243472353384,0.5807741212302486,0.5316453177726942
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 600}",0.5321113849202562,0.536653032734526,0.5260333197188486,0.4819922640457458,0.5019894276306149,0.5088057352195237,0.5308379137628112,0.6164360767651011,0.4974651412363946,0.5804530345142974,0.531277733054812
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 700}",0.5324657807835173,0.5372103715769082,0.5254518779210821,0.48286664216483527,0.5006256082508138,0.5073676086442227,0.5318998783414715,0.6171605829639027,0.4985028717410318,0.5807106178897731,0.5314261840277558
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 800}",0.5308078574822717,0.5368042921296854,0.5251708128026762,0.48321896030997274,0.49934658377927915,0.5084022309635058,0.5339625578718802,0.6167010817937636,0.4972921703701321,0.5822628440077752,0.5313969391510941
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 900}",0.5310791304736946,0.5388138347994529,0.5241641336051948,0.4842447502975612,0.49865805480908393,0.5094001118438355,0.5335879748006076,0.6155011030599927,0.49662752606660127,0.5818263876800635,0.5313903007436088
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1000}",0.5308142432249849,0.5375942251955835,0.5248389455710571,0.4839428092354357,0.498766848052688,0.5084754347979982,0.5332522977401174,0.614315310092695,0.4972951477206108,0.5824438998786092,0.5311739161509781
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100}",0.6071733645402203,0.6236901063236473,0.585939878988753,0.5509135536492065,0.5503994378139715,0.5640694676239136,0.6127075454144311,0.6727671545047902,0.5955742388882527,0.6725892316516261,0.6035823979398811
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200}",0.6143745644378588,0.6219450487664269,0.584832579687038,0.5567090471121234,0.5552547668810215,0.5694955847986812,0.6021814305017095,0.6796374679898537,0.5899435691700853,0.6717501687815699,0.6046124228126368
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300}",0.6156492086570556,0.6231603983656518,0.5837619665844727,0.5575440865127786,0.5562027880785583,0.5711999672678599,0.6033114608218332,0.6740598302651726,0.5853549648338636,0.6714578607095948,0.604170253209684
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 400}",0.6163530606303712,0.6257263875884073,0.5841065256114683,0.5588316638020929,0.5586040959123895,0.5711114770820225,0.6074764815271129,0.6723805301995897,0.584440589895514,0.6712897753468493,0.6050320587595818
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 500}",0.615207611903324,0.6258738649960566,0.5822997943434284,0.5598029784214181,0.5598973832339319,0.5723799877264804,0.6042387244496822,0.6742439446160967,0.5853361544311338,0.6692127743951081,0.604849321851666
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 600}",0.6150359003334226,0.6263344488316681,0.5834489500977811,0.5607652405078395,0.5591450235167118,0.5725537165409129,0.6048452987525672,0.6758199448034912,0.5822630468236507,0.6706612280045283,0.6050872798212573
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 700}",0.6151648182501337,0.6247403390945485,0.5833758087714291,0.5611678880379447,0.5591073493951416,0.5733692396928189,0.6047400370552661,0.6721559277491307,0.5811129242581496,0.6693660963122874,0.6044300428616851
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 800}",0.6139938445160252,0.6233802034531718,0.5831909847581404,0.5606981493382022,0.5582889487945232,0.5734948709180697,0.6035669634689581,0.671271832690665,0.5803869115861509,0.6710766854713994,0.6039349394995307
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 900}",0.6137531863796436,0.6236622008181086,0.5827074470483181,0.5585155068813789,0.5593940294982381,0.5728847093467958,0.6016555555670542,0.6704200824106121,0.5802692331121436,0.6691111437066097,0.6032373094768901
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 1000}",0.6148518446723265,0.6240252614038512,0.5810213999729434,0.5592232215087859,0.559910175821148,0.5727702894364655,0.6013805600186972,0.6710286723139012,0.5799583481921187,0.6691660196875925,0.603333579302783
"{'max_depth': 10, 'max_features': None, 'n_estimators': 100}",0.5115450929781469,0.49480462284635024,0.5114821498439119,0.4704282614488697,0.5137862725830518,0.47131244394950245,0.5323717890193463,0.5682256877550436,0.5030808009636555,0.5711671028791343,0.5148204224267012
"{'max_depth': 10, 'max_features': None, 'n_estimators': 200}",0.5135190144665359,0.4989064718934494,0.5132239650017294,0.4699249256759834,0.5113860766533715,0.46425855426451174,0.5290815160281365,0.5644856188468556,0.488410163774144,0.5605722809511774,0.5113768587555895
"{'max_depth': 10, 'max_features': None, 'n_estimators': 300}",0.5113841571097233,0.49808345943164045,0.5115961821087115,0.46696229076123746,0.5134251007568165,0.4634472779652831,0.5354031884307348,0.5683221567686152,0.4857745701860116,0.5599719170532649,0.5114370300572038
"{'max_depth': 10, 'max_features': None, 'n_estimators': 400}",0.5116606319256248,0.4981988062070873,0.50916284991578,0.4672086723386115,0.5136793668631914,0.46468985453097134,0.5351111655819092,0.5695585157969701,0.4860613647609242,0.5568818084840677,0.5112213036405138
"{'max_depth': 10, 'max_features': None, 'n_estimators': 500}",0.5107709661004287,0.49927898133652765,0.5100660993615764,0.4660513566911898,0.512904518794218,0.4640939697327713,0.5345438649553411,0.571665954546714,0.48165461147647665,0.5564593626960874,0.5107489685691331
"{'max_depth': 10, 'max_features': None, 'n_estimators': 600}",0.5090995252639476,0.49870332148548224,0.5099895690140093,0.46966842405640724,0.5138694071201827,0.46766577518132396,0.5372480668412037,0.5735269133536709,0.482255587271657,0.5555925253875679,0.5117619114975454
"{'max_depth': 10, 'max_features': None, 'n_estimators': 700}",0.5060354813475271,0.49927058771467986,0.5107322519831583,0.4694569547045651,0.5112266140879294,0.46867453137828824,0.5352238929744291,0.5713452574166844,0.48180185036755285,0.5549851656612387,0.5108752587636054
"{'max_depth': 10, 'max_features': None, 'n_estimators': 800}",0.5051424742764593,0.5008841433832557,0.5110617525039659,0.46921561727719746,0.511659089903347,0.4684912673160802,0.5350606932588446,0.5717196640916297,0.48251139799856596,0.5546377152109022,0.5110383815220249
"{'max_depth': 10, 'max_features': None, 'n_estimators': 900}",0.504494983038756,0.5013353365116656,0.5110975128106396,0.4700595453842904,0.5112163174134733,0.4699201042324608,0.5358753496885688,0.5728314094288557,0.4828515450966504,0.5537705387932637,0.5113452642398625
"{'max_depth': 10, 'max_features': None, 'n_estimators': 1000}",0.5034902547002319,0.5009203593625771,0.5112453635740158,0.4708205122629395,0.5114689408803006,0.4699478926127004,0.5349945353074371,0.571952264824318,0.4834296774591157,0.5531529180941136,0.511142271907775
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 100}",0.4931572301993745,0.49419663495716626,0.4936770040919629,0.4693632520136278,0.4596430800663591,0.47658317202063666,0.5119219385743057,0.5856656088960683,0.4679572667550681,0.5634630913911672,0.5015628278965736
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 200}",0.48989816093518007,0.4927079319277155,0.48921120914162186,0.4600735263508538,0.460121082872726,0.4754003792219954,0.5103526118797013,0.5878778194752629,0.46889095891762217,0.5591571593353707,0.4993690840058049
