params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'C': 10, 'gamma': 0.001}",0.7092940870228321,0.6717213466484288,0.5973358107490286,0.6115928844554436,0.6023559245819875,0.6034804355440774,0.7751071828990437,0.7318285160060931,0.6673042274407943,0.6943528206654311,0.666437323601316
"{'C': 10, 'gamma': 0.01}",0.6320873243649763,0.6111317412747427,0.5630069512302563,0.5514789555433585,0.531409784242129,0.5371030687853703,0.6666777892926035,0.6385359728719896,0.5670398666584777,0.6066277866836786,0.5905099240947582
"{'C': 10, 'gamma': 0.1}",0.49800280500133476,0.49777721527812907,0.5134628199615662,0.5014674592136058,0.4415708423214958,0.4391185884701585,0.5289631195330838,0.4997169322303067,0.4372658939609107,0.47141910475123333,0.4828764780721825
"{'C': 10, 'gamma': 1}",0.4040367375139724,0.4484589357276084,0.3632795043427373,0.3458916419054318,0.36715487822825277,0.3976291487620708,0.4315927037317209,0.46163185933340933,0.3701689859791215,0.3531338462456447,0.394297824176997
"{'C': 10, 'gamma': 10}",0.6090160386777677,0.6176658395829204,0.5444428239554622,0.5669637369859474,0.5557235591054536,0.4771285953888847,0.7399874641693018,0.6640661013401544,0.5772756493831667,0.5760737121378792,0.5928343520726939
"{'C': 100, 'gamma': 0.001}",0.6352664698741595,0.6138683838358076,0.5648980470586812,0.5544985114801511,0.5342266446333287,0.5411912267345519,0.6708980265894618,0.6393612633372674,0.5692431940286661,0.610429905546595,0.5933881673118669
"{'C': 100, 'gamma': 0.01}",0.5481400153117689,0.5466614406705884,0.5436388510724678,0.5299730941289252,0.47900663393030046,0.4870965165353774,0.5785073192220727,0.5655988432949361,0.4907426241048636,0.5334249653626135,0.5302790303633914
"{'C': 100, 'gamma': 0.1}",0.4274015091048592,0.4493906520326747,0.4300523763445613,0.3948109355931229,0.4060381465691164,0.39411026415176037,0.4789392425577147,0.4593102793988793,0.37150822091021574,0.4318886607366362,0.42434502873995406
"{'C': 100, 'gamma': 1}",0.42663849526227166,0.4418375971751524,0.4086615178294188,0.36527861545113716,0.38977997758223926,0.3932694972995118,0.4777129021227314,0.48478349423946543,0.3932360584464575,0.3724552390500582,0.4153653394458444
"{'C': 100, 'gamma': 10}",0.6090138247753989,0.6176658395829204,0.5444534617278438,0.5669803738636237,0.5557095879993585,0.4771285953888847,0.7399986224295511,0.6640750684187935,0.5772757432245977,0.5760633602938389,0.5928364477704811
