params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'C': 0.1, 'gamma': 0.001}",1.2494163992224696,1.282806928618388,0.9721295557801223,1.0769980046779963,0.9560554052813468,1.0085605695085302,1.1399235786466766,1.186136444787867,1.1095899172301418,1.3651757595553475,1.1346792563308887
"{'C': 0.1, 'gamma': 0.01}",1.1577615838584132,1.1773347274152848,0.8954671207699536,0.9756982694483713,0.8846722353816143,0.9462983916666192,1.0564558798929236,1.1024528195328966,1.0300920595631535,1.2794648614574475,1.0505697948986679
"{'C': 0.1, 'gamma': 0.1}",0.8749160297645422,0.8794711499182527,0.7286184409239357,0.7403787907816025,0.7154950113732338,0.7820495305712994,0.8769321600459883,0.9117126627412188,0.8420454995963493,1.0098955098107285,0.8361514785527151
"{'C': 0.1, 'gamma': 1}",0.7539901429269807,0.7560451845744024,0.6578399517638756,0.6604909161892651,0.646449009556946,0.6729771952924056,0.783320285553189,0.8102758937502069,0.7411759506916229,0.8778056882545017,0.7360370218553396
"{'C': 0.1, 'gamma': 10}",1.1895171540008576,1.2136487343674813,0.9126230253576162,1.0091930251820989,0.9037978248736112,0.9537557726597885,1.0815283582515067,1.1236135000838001,1.0448593273664106,1.2897478475708217,1.0722284569713991
"{'C': 1, 'gamma': 0.001}",1.1561961868719182,1.1751641284140695,0.8944446844507677,0.9739764581784986,0.8836784725835434,0.94543731244761,1.0553279022351136,1.1009613832298244,1.0286000719075656,1.2777710281686978,1.0491557628487607
"{'C': 1, 'gamma': 0.01}",0.8626390444195879,0.8623140982807559,0.7251311061591429,0.7339573448934571,0.7059916020283591,0.7720626148356113,0.8697811862615351,0.903551080295317,0.8332342247307069,0.9949911502517714,0.8263653452156244
"{'C': 1, 'gamma': 0.1}",0.7340292009957926,0.7087018323301729,0.6678547218547983,0.6651856350199066,0.6327239514402153,0.6563940678937573,0.7598206401797598,0.7800362587256627,0.7300219120258485,0.8482159710997887,0.7182984191565703
"{'C': 1, 'gamma': 1}",0.5412700847657476,0.48694381012738996,0.5295834766444012,0.5367226104585098,0.5061207135113206,0.5208292493130783,0.5401728006320494,0.601228136119946,0.5032215482111398,0.6098704450317775,0.537596287481536
"{'C': 1, 'gamma': 10}",0.8819567721296687,0.8475007730871664,0.6864260168532013,0.7115437506692062,0.6876688508807595,0.6965879620232763,0.8696153942160558,0.8323639954472919,0.7559815858414916,0.9196730468440133,0.788931814799213
"{'C': 10, 'gamma': 0.001}",0.8617850150829298,0.8603124170134699,0.7249311506640419,0.7336376064268708,0.7051381367774998,0.7714319906334173,0.8695107352039022,0.9030974056217212,0.8320786394706605,0.9939179524679362,0.8255841049362449
"{'C': 10, 'gamma': 0.01}",0.7612578606630442,0.7246610955379962,0.6846560163012257,0.6833442362592514,0.6533129097592638,0.6812474006421619,0.7782717481430926,0.79091492746492,0.7505254492666839,0.8729413669398196,0.738113301097746
"{'C': 10, 'gamma': 0.1}",0.5858824744873552,0.5491427963938912,0.5724659547853206,0.6037550679074631,0.5340499806105348,0.5778060225781368,0.5863723945013473,0.6334596884239607,0.5720286544549901,0.683360391969444,0.5898323426112444
"{'C': 10, 'gamma': 1}",0.5302628549667597,0.39362063668261954,0.4433030576468406,0.4762947235485906,0.41923394653495044,0.4678122518801526,0.4581315371604322,0.553293981347657,0.4436867870883773,0.497593539670332,0.4683233316526712
"{'C': 10, 'gamma': 10}",0.7581150295498865,0.7318592095460812,0.6650630318777614,0.6369529170482553,0.6178166811692838,0.6278371648889478,0.7802402375626432,0.7682810630717258,0.6624902366230541,0.7625577851691377,0.7011213356506776
"{'C': 100, 'gamma': 0.001}",0.7645011174052758,0.7267733892819458,0.687507590660112,0.6860826348590963,0.6575688418400466,0.6839102321591422,0.7811400942196227,0.7920179462104587,0.7545051125118922,0.8765126794881324,0.7410519638635724
"{'C': 100, 'gamma': 0.01}",0.6774543896181792,0.623820783469642,0.6272325356283706,0.654973887418767,0.5938313230996396,0.6341840350165009,0.6700985619420754,0.6982485574036497,0.6394254993066774,0.7641946946681624,0.6583464267571664
"{'C': 100, 'gamma': 0.1}",0.546375786497613,0.436587160574426,0.54414000933375,0.552092137952863,0.5098031358651741,0.5159773321499531,0.47857150422177264,0.5791151100883456,0.4551732412705133,0.5301443125960228,0.5147979730550433
"{'C': 100, 'gamma': 1}",0.5655934653974731,0.4355741933903419,0.5231574912398651,0.5212091019604121,0.4610209623286897,0.4417649174976081,0.5449173605118823,0.5838121497499202,0.5118516766312227,0.5201480737638831,0.5109049392471299
"{'C': 100, 'gamma': 10}",0.7607205131653917,0.7365091951795394,0.6637524471111038,0.6390153569044111,0.6174113336393666,0.6282141637754038,0.7803298142227337,0.7685090118639882,0.6623675609685604,0.7607544109486836,0.7017583807779182
"{'C': 1000, 'gamma': 0.001}",0.7036436658682484,0.6571894733696272,0.649641362074279,0.670743860926721,0.6248885837086106,0.660267861429817,0.6922142932843143,0.7246211104302593,0.6686055638710836,0.7981485685287717,0.6849964343491732
"{'C': 1000, 'gamma': 0.01}",0.5867512882091989,0.51388551652124,0.5790311746818458,0.6174014305528641,0.5283350095415706,0.54744577515055,0.5815424948275295,0.6007553041577574,0.5293076091297969,0.6381638941868704,0.5722619496959224
"{'C': 1000, 'gamma': 0.1}",0.5518129536341787,0.4275207792047211,0.4906277714094252,0.4919113232539402,0.47760851046944686,0.4761736484272037,0.48539134407636253,0.5619767924126042,0.47352776860514506,0.573910985889976,0.5010461877383003
"{'C': 1000, 'gamma': 1}",0.6053036287060704,0.4986982460401365,0.5416411037545241,0.5446851233254442,0.4921940604219894,0.4841629778036223,0.5936617803565775,0.619642304697906,0.5553842005574059,0.5558324378396384,0.5491205863503315
"{'C': 1000, 'gamma': 10}",0.7607205131653917,0.7365091951795394,0.6637524471111038,0.6390153569044111,0.6174113336393666,0.6282141637754038,0.7803298142227337,0.7685090118639882,0.6623675609685604,0.7607544109486836,0.7017583807779182
