params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 9000}",0.3901079549456356,0.4151071292450622,0.4566762506549811,0.41231149585566246,0.41246830825844205,0.39431289581693146,0.4495337750812894,0.42710143143202234,0.4236927012772887,0.38838128211637085,0.41696932246836854
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 1000}",0.4622086891717734,0.5101115526411728,0.4870441044521471,0.4791667238016874,0.4842644627602836,0.43546806422025497,0.527138247932624,0.5491038227708089,0.48878471552943314,0.5091235955965742,0.49324139788767596
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 3000}",0.44475339887705434,0.46740120355742554,0.47822128781550544,0.45574812279933924,0.45332578176178606,0.4200225977156507,0.4938942773087732,0.5168689679743061,0.47463543405980463,0.46823455839332306,0.46731056302629687
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 5000}",0.4360624182506425,0.45256187770929096,0.4680034010589621,0.4418353440655776,0.4396042884110181,0.4103199515901376,0.4803910736731147,0.5032507501409105,0.47657960800360455,0.4546766363551042,0.4563285349258363
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 7000}",0.43296847114504255,0.4468684925766735,0.46038892536788667,0.4372810684819903,0.43352124319366464,0.40800470840136244,0.47241403130898185,0.49512472398351803,0.4764858885779945,0.4470643552106684,0.4510121908247783
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 9000}",0.430138015411222,0.44231567341349726,0.45381458076924286,0.43495666073830375,0.427846899002043,0.40544440929567416,0.4653736706939269,0.48566455624368815,0.47530943494688244,0.44364729616936976,0.44645111966838497
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 1000}",0.3966877864274892,0.4258387431470936,0.4469786741326922,0.38510521925252666,0.41132009395157326,0.3513319850939,0.4473490326811081,0.46925488511369934,0.435144067330963,0.37881291979841014,0.4147823406929455
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 3000}",0.3854214595996326,0.42796418096186417,0.4357670718456694,0.3834629842489491,0.3999673845318586,0.340497900213463,0.44391171576366795,0.4511076367979794,0.44561072868984464,0.35616796954855345,0.4069879032201483
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 5000}",0.38239663121572187,0.42797634173782456,0.43488943758473286,0.38188689312679547,0.4007522737453936,0.3393854901691422,0.4439909996369753,0.449575775041472,0.44654392790378694,0.3553812131557051,0.406277898331755
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 7000}",0.3826052609529342,0.4283331290029725,0.4347710746431473,0.38160199416258195,0.40027004443892084,0.33850256882982616,0.44395706081111797,0.4490294479228357,0.4462943482444773,0.35543854143141734,0.40608034704402307
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 9000}",0.38251706747684516,0.4283784806861159,0.43443296566888984,0.3815208445711152,0.4001735412248137,0.33817537935365416,0.4440514090509799,0.44906905949066694,0.4463059602265332,0.35526779237089623,0.405989250012051
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 1000}",0.3790696923875301,0.40297178130234074,0.4426674136192903,0.36861248434637756,0.36249080892044405,0.3324847976456144,0.43441547667755614,0.4667037915343451,0.4215940621345786,0.37497811634030526,0.39859884249083827
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 3000}",0.38052960832210025,0.40359080668014374,0.44034076202819666,0.3675659985142378,0.3602071395670665,0.3299835008914726,0.43264240681559457,0.46629829857793753,0.4212187219516835,0.37352277213930374,0.39759000154877366
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 5000}",0.38057155161517886,0.40360669685958356,0.4403394196509489,0.3675849091693593,0.3601342858026303,0.3299423877887065,0.4326470675459467,0.46627751483684027,0.421217199469975,0.37346656982478976,0.39757876025639594
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 7000}",0.38057176732089115,0.4036072969803828,0.4403383656658736,0.36758518855686895,0.3601328806204547,0.3299419465935507,0.4326474078862334,0.4662776411144898,0.421217308879702,0.37346633046546907,0.39757861340839157
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 9000}",0.380571742807443,0.4036072968209307,0.4403383667442696,0.3675852059974541,0.36013286591825294,0.3299419075292882,0.43264741492698716,0.46627765200602145,0.4212173567553315,0.3734663186982414,0.397578612820422
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 1000}",0.3825788406030143,0.3978872052881585,0.4433427145280295,0.4023986471073544,0.38898675342540295,0.36679484655259875,0.43399399627278473,0.45898841396516643,0.40469805041104967,0.38081482814203715,0.40604842962955967
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 3000}",0.3825883549604943,0.39792807142951037,0.4432079764422295,0.4022029904485614,0.3888949115847784,0.366707871330972,0.43394440564249265,0.458911809226604,0.4047047338067056,0.3807218132486816,0.4059812938121029
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 5000}",0.38258826538158247,0.3979281005214167,0.4432078851083781,0.4022029582551233,0.3888948330314112,0.3667077773737757,0.43394431436492037,0.4589116398065952,0.4047048251084548,0.3807217763577234,0.4059812375309382
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 7000}",0.38258826538158247,0.3979281005214167,0.4432078851083781,0.4022029582551233,0.3888948330314112,0.3667077773737757,0.43394431436492037,0.4589116398065952,0.4047048251084548,0.3807217763577234,0.4059812375309382
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 9000}",0.38258826538158247,0.3979281005214167,0.4432078851083781,0.4022029582551233,0.3888948330314112,0.3667077773737757,0.43394431436492037,0.4589116398065952,0.4047048251084548,0.3807217763577234,0.4059812375309382
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000}",0.37988965814010694,0.4169201628089633,0.45663095546324656,0.4091623507298338,0.41435607884917625,0.39933109702170094,0.44280955548132234,0.4286394280059644,0.41940047572717803,0.37582103564969394,0.4142960797877187
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 3000}",0.3798906313650571,0.41691977204715375,0.45662489456206967,0.40915695115186346,0.41435397754205805,0.3993242981623242,0.44280829246212117,0.42863864995334494,0.4193994971801971,0.3758160690763191,0.41429330335025083
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 5000}",0.3798906313650571,0.41691977204715375,0.45662489456206967,0.40915695115186346,0.41435397754205805,0.3993242981623242,0.44280829246212117,0.42863864995334494,0.4193994971801971,0.3758160690763191,0.41429330335025083
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 7000}",0.3798906313650571,0.41691977204715375,0.45662489456206967,0.40915695115186346,0.41435397754205805,0.3993242981623242,0.44280829246212117,0.42863864995334494,0.4193994971801971,0.3758160690763191,0.41429330335025083
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 9000}",0.3798906313650571,0.41691977204715375,0.45662489456206967,0.40915695115186346,0.41435397754205805,0.3993242981623242,0.44280829246212117,0.42863864995334494,0.4193994971801971,0.3758160690763191,0.41429330335025083
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 1000}",0.4499332790149425,0.49050805406941206,0.48247798914109463,0.47038149095513104,0.47330853767953635,0.429101348752779,0.5123794698293355,0.5328448953627305,0.4778834837442218,0.48783294201533184,0.48066514905645147
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 3000}",0.4371648360889411,0.4533142808824296,0.4654233060520369,0.442050722145307,0.44016890949443205,0.4123266450941418,0.48413074776287757,0.5030268453855752,0.47674301381194467,0.45194295683341235,0.45662922635510983
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 5000}",0.4327273677472916,0.44428146137970814,0.4547967376436678,0.43652043042098715,0.4303681704579058,0.40782672748371784,0.4704660561810689,0.48734431489173863,0.47739671151586777,0.4421224074592531,0.4483850385181207
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 7000}",0.4270477305502087,0.43885886093246484,0.44345374119334907,0.43349333936448875,0.4229685452936566,0.40726898692395397,0.46440094845590263,0.4796239337299005,0.4788506111676103,0.44022264127622796,0.44361893388877627
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 9000}",0.42527778331679633,0.43864390149843796,0.43218330462834526,0.4328949978744687,0.4199522981715082,0.4062614126779088,0.4637465305291785,0.47841467981216573,0.48067411115769865,0.4398834340495536,0.44179324537160614
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.3867904914066963,0.4188026495794136,0.4384760542845198,0.37649042055336746,0.40550004725777994,0.3415151095366952,0.44160877838060864,0.4536411942382388,0.44294950510723025,0.3738797347562015,0.4079653985100752
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 3000}",0.3819640703190099,0.41697131785110364,0.435078634860956,0.37534031546264934,0.4084406214803737,0.3392636017610597,0.442081147775834,0.4429763230947519,0.44538178481941537,0.37023251967912374,0.4057730337104277
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 5000}",0.38190756775121315,0.41788196639022135,0.4348259472182337,0.3750662493867343,0.408176742932775,0.3388181227493437,0.4424506599673245,0.44254480804429436,0.44524624722589795,0.3702238645694721,0.405714217623551
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 7000}",0.38189986197400083,0.4178431584310768,0.43485645967739606,0.37502096168696125,0.4080408523034014,0.33857391895292227,0.44238631064329614,0.4425567875268485,0.4452679051954386,0.3701970684362264,0.4056643284827568
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 9000}",0.38190003011483253,0.41784127497670315,0.4348480840202055,0.37504139996887415,0.4080220627198531,0.33854878605490896,0.4423652084825629,0.4425554693549962,0.4452839150607588,0.3702019552938773,0.4056608186047573
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.3924747388469854,0.40789572700618437,0.4374132217237108,0.3782545040119518,0.3571190361973014,0.32870349646662483,0.44765853083952395,0.46363003683994214,0.418891687523732,0.3795659122659807,0.4011606891721938
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.3924559442737428,0.40834157247312847,0.43695300713639984,0.3785982712790457,0.35653680425556145,0.32830946424165836,0.4471841868095628,0.46341617694013365,0.41890234791708003,0.3793103774774208,0.4010008152803734
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 5000}",0.3924572741076577,0.40834262151225537,0.43695296715025894,0.3785973431739163,0.35653573711757924,0.32830965959391456,0.4471834329310154,0.463413453528459,0.4189027563586747,0.3793077972363597,0.4010003042710091
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 7000}",0.392457273663365,0.40834262826645906,0.4369529616329793,0.3785973451226588,0.3565357386692107,0.3283096619669726,0.44718342788030474,0.46341344694961467,0.41890275624654233,0.37930779054855274,0.40100030309466606
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 9000}",0.392457273663365,0.40834262826645906,0.4369529616329793,0.3785973451226588,0.3565357386692107,0.3283096619669726,0.44718342788030474,0.46341344694961467,0.41890275624654233,0.37930779054855274,0.40100030309466606
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.38731666726753267,0.38733657206043276,0.4341130543252155,0.4027935029115676,0.38218444757807823,0.3617476642803146,0.43947040523131214,0.4386029036088903,0.40564870977004,0.37924918475822605,0.4018463111791609
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 3000}",0.3873187064515963,0.3873366294895968,0.43410374090416637,0.4027859065688513,0.38218082881404764,0.3617321436401652,0.4394649126994036,0.43860929982050767,0.4056527667513877,0.37924001665378165,0.4018424951793504
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 5000}",0.3873187064515963,0.3873366294895968,0.43410374090416637,0.4027859065688513,0.38218082881404764,0.3617321436401652,0.4394649126994036,0.43860929982050767,0.4056527667513877,0.37924001665378165,0.4018424951793504
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 7000}",0.3873187064515963,0.3873366294895968,0.43410374090416637,0.4027859065688513,0.38218082881404764,0.3617321436401652,0.4394649126994036,0.43860929982050767,0.4056527667513877,0.37924001665378165,0.4018424951793504
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 9000}",0.3873187064515963,0.3873366294895968,0.43410374090416637,0.4027859065688513,0.38218082881404764,0.3617321436401652,0.4394649126994036,0.43860929982050767,0.4056527667513877,0.37924001665378165,0.4018424951793504
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 1000}",0.39113827358293324,0.41951652472563244,0.4594003059241014,0.41121351393677713,0.4048537641842313,0.4030968886775875,0.45124821078740723,0.43972003200477605,0.41971598454423087,0.37234998325258356,0.41722534816202606
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 3000}",0.3911382282233941,0.41951643678920775,0.45940014934260215,0.41121357456278335,0.4048537448107699,0.4030967385833572,0.45124816410197743,0.43971997506524285,0.4197159760489677,0.37235000524942097,0.41722529927777235
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 5000}",0.3911382282233941,0.41951643678920775,0.45940014934260215,0.41121357456278335,0.4048537448107699,0.4030967385833572,0.45124816410197743,0.43971997506524285,0.4197159760489677,0.37235000524942097,0.41722529927777235
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 7000}",0.3911382282233941,0.41951643678920775,0.45940014934260215,0.41121357456278335,0.4048537448107699,0.4030967385833572,0.45124816410197743,0.43971997506524285,0.4197159760489677,0.37235000524942097,0.41722529927777235
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 9000}",0.3911382282233941,0.41951643678920775,0.45940014934260215,0.41121357456278335,0.4048537448107699,0.4030967385833572,0.45124816410197743,0.43971997506524285,0.4197159760489677,0.37235000524942097,0.41722529927777235
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 1000}",0.44682422183166043,0.48065130890727376,0.47969357510375993,0.4636121936438394,0.4595768336254068,0.4248433036982536,0.5005713768930212,0.5242813323610346,0.4760481620012771,0.47850989842406194,0.47346122064895885
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 3000}",0.43341166892573724,0.45095235740506373,0.45882480109246776,0.4403491670855239,0.43298108077143327,0.40730637306488515,0.4735920715966068,0.49605485310961556,0.4767880884249806,0.4471266493191818,0.4517387110795495
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 5000}",0.4253466749860069,0.4433250311783584,0.4444039750904724,0.4367248921122074,0.42130073384722727,0.4038239729289652,0.4623910325788284,0.4826992314337637,0.47667587568567144,0.4422199024000572,0.44389113222415577
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 7000}",0.4235946545177609,0.44092598798406873,0.42934327014280654,0.43639956024050636,0.41799251366453605,0.404850372671069,0.4617469982303024,0.4808216602038197,0.4791284589267856,0.44160573176093865,0.44164092083425943
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 9000}",0.4228251315438978,0.43836830181371317,0.4215727860303546,0.4355968997685955,0.4214822726868672,0.4083726430421052,0.4602386989302182,0.4820484305890744,0.48319330339153965,0.44282428302905485,0.4416522750825421
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 1000}",0.39495921922847377,0.4116626812592279,0.4388429040464788,0.3844125330481719,0.41664842691823084,0.3327013267444338,0.4493722550867891,0.44138731410369475,0.44910826222559247,0.3523245060994738,0.4071419428760567
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 3000}",0.3953140481138437,0.41188243865230745,0.4380115652117642,0.38053448237535714,0.4172664065101255,0.3251357108953283,0.45210661505048855,0.4357739765925795,0.45012702638506397,0.35165479245733033,0.40578070622441886
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 5000}",0.39522707797846485,0.4119035576260036,0.43807102954757565,0.3805207283794759,0.4171932298309362,0.32500540564269215,0.4519982146604372,0.43556053388430055,0.450008007344003,0.3516558678097853,0.4057143652703674
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 7000}",0.3952070443725614,0.4119270259456538,0.43805405071219683,0.38051805244721126,0.4172002037149687,0.32500415612524275,0.45199909637952035,0.43555603576169843,0.4500131339714342,0.3516589254192658,0.40571377248497537
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 9000}",0.3952069275306526,0.4119275738159004,0.43805345458333134,0.38051945958171746,0.41719888291439966,0.3250035174143471,0.4519979007475453,0.43555603753681993,0.4500141331820925,0.351660057547028,0.4057137944853834
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 1000}",0.38564819357687186,0.4057349578047702,0.437500914937912,0.37325382223793285,0.3641032041406559,0.3254208333633125,0.44166499943660736,0.4544268812779021,0.4174927605670961,0.35808882703488204,0.3963335394377943
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 3000}",0.3855719072427957,0.40584508967220695,0.4373350922495525,0.37322661431078386,0.36397695199755253,0.32541005697731856,0.4415015837246362,0.454224578480856,0.41732773463707445,0.35812170255904846,0.3962541311851825
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 5000}",0.38557192037709964,0.4058450861089179,0.43733505144201495,0.37322659796799185,0.36397694917279044,0.3254100486799652,0.4415015383325318,0.4542245670623671,0.41732778509124924,0.3581216259682743,0.3962541170203202
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 7000}",0.38557192037709964,0.4058450861089179,0.43733505144201495,0.37322659796799185,0.36397694917279044,0.3254100486799652,0.4415015383325318,0.4542245670623671,0.41732778509124924,0.3581216259682743,0.3962541170203202
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 9000}",0.38557192037709964,0.4058450861089179,0.43733505144201495,0.37322659796799185,0.36397694917279044,0.3254100486799652,0.4415015383325318,0.4542245670623671,0.41732778509124924,0.3581216259682743,0.3962541170203202
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 1000}",0.3892866718732142,0.4034209491480217,0.4547681689713707,0.40605274491415744,0.374762914132232,0.3702834538352456,0.44023991542877927,0.4634784885783438,0.42944241298542385,0.3697409440026636,0.41014766638694516
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 3000}",0.3892868804796311,0.4034210379263363,0.45476737572592735,0.4060514665034597,0.3747632794052193,0.37028279196110464,0.4402393669302331,0.46347798036717225,0.42944220245255366,0.36974035198196925,0.41014727337336065
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 5000}",0.3892868804796311,0.4034210379263363,0.45476737572592735,0.4060514665034597,0.3747632794052193,0.37028279196110464,0.4402393669302331,0.46347798036717225,0.42944220245255366,0.36974035198196925,0.41014727337336065
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 7000}",0.3892868804796311,0.4034210379263363,0.45476737572592735,0.4060514665034597,0.3747632794052193,0.37028279196110464,0.4402393669302331,0.46347798036717225,0.42944220245255366,0.36974035198196925,0.41014727337336065
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 9000}",0.3892868804796311,0.4034210379263363,0.45476737572592735,0.4060514665034597,0.3747632794052193,0.37028279196110464,0.4402393669302331,0.46347798036717225,0.42944220245255366,0.36974035198196925,0.41014727337336065
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 1000}",0.39117924083723477,0.4126660380330385,0.45495233848894745,0.4230887425432613,0.41396971874704286,0.41479625398467274,0.4545096162358709,0.43066016137142593,0.42485994612493305,0.38945282185263447,0.4210134878219062
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 3000}",0.39117924012780947,0.41266603850858613,0.4549523388411785,0.4230887433237123,0.41396971634815083,0.41479625337725745,0.45450961420014296,0.43066015986122186,0.42485994527065374,0.3894528205195506,0.4210134870378265
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 5000}",0.39117924012780947,0.41266603850858613,0.4549523388411785,0.4230887433237123,0.41396971634815083,0.41479625337725745,0.45450961420014296,0.43066015986122186,0.42485994527065374,0.3894528205195506,0.4210134870378265
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 7000}",0.39117924012780947,0.41266603850858613,0.4549523388411785,0.4230887433237123,0.41396971634815083,0.41479625337725745,0.45450961420014296,0.43066015986122186,0.42485994527065374,0.3894528205195506,0.4210134870378265
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 9000}",0.39117924012780947,0.41266603850858613,0.4549523388411785,0.4230887433237123,0.41396971634815083,0.41479625337725745,0.45450961420014296,0.43066015986122186,0.42485994527065374,0.3894528205195506,0.4210134870378265
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 1000}",0.44553983816719256,0.46779170872132175,0.4797378284809528,0.4507743712175534,0.4531352755736431,0.4191371701638713,0.4921700823341931,0.5187994747078691,0.47483941241592054,0.46633800356861044,0.4668263165351128
