params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 200}",0.8637489142354764,0.8277302052557219,0.7414568070567833,0.78458112147749,0.7275123020972948,0.7690174879855628,0.990708461244749,0.9161350504958127,0.8281194534152561,0.853713698742932,0.830272350200708
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 300}",0.8647792701729691,0.8333298345410536,0.7446860542230144,0.7840258489857752,0.7268119090528566,0.7639287637683206,0.9962826064888327,0.9110609203036212,0.8324360608761132,0.857610688180247,0.8314951956592804
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 400}",0.8668509974808547,0.8348772714117296,0.7467205213583238,0.7891877872776418,0.7287169513463968,0.7640115702582733,0.9966413297003162,0.9138349597683609,0.8329880507569908,0.859672856539355,0.8333502295898244
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 500}",0.8625677778052132,0.8334541914349046,0.744346174472259,0.7878329056806128,0.7318184775857497,0.7640523236110863,0.994550429506814,0.9095122176033879,0.8347501345737245,0.861125476222686,0.8324010108496438
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 600}",0.8671022935715557,0.8342602849679799,0.7455832636730079,0.794554876317609,0.7343597885973897,0.7682927873173565,1.0007907878303597,0.9085126136181084,0.837014299806231,0.8646051187920593,0.8355076114491657
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 700}",0.8705095431298995,0.8353030803690543,0.7450546500762187,0.7985173871874031,0.7357468239581474,0.768002781867147,1.0022870977906853,0.9100892534162058,0.8384555911875503,0.8657614570358474,0.8369727666018157
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 800}",0.8702242800261468,0.8345632651863097,0.7442294688990808,0.7967147011041913,0.7345821028096974,0.7674615227271698,0.9996743373574344,0.9067892070569608,0.840412633065259,0.8656825504089519,0.8360334068641201
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 900}",0.8691933438055498,0.8363317542893063,0.7451422521991041,0.7965133178367139,0.7357161672675926,0.7675370160609118,0.9984881969798683,0.9081789812969645,0.8413229481017571,0.8648234877261791,0.8363247465563948
"{'max_depth': 5, 'max_features': 1, 'n_estimators': 1000}",0.8685976237538039,0.8377707371638001,0.745961436847451,0.7974356686193514,0.7352506590011259,0.7687741383522676,0.9972463783937819,0.9072971249340094,0.8423573020811543,0.8632189874698035,0.836391005661655
"{'max_depth': 5, 'max_features': None, 'n_estimators': 100}",0.6173762924169739,0.7425418447567379,0.7377496877940665,0.6306336817120961,0.5904474534582741,0.5435209038857619,0.7646138872627558,0.6924437070819544,0.7205454626486988,0.6150360314003636,0.6654908952417683
"{'max_depth': 5, 'max_features': None, 'n_estimators': 200}",0.6152662988923846,0.741457784726257,0.7357066991466653,0.6358269070370474,0.5899267635859068,0.5504071520403699,0.7601250814102684,0.6942488863809392,0.7191712277570864,0.6072187222325329,0.6649355523209457
"{'max_depth': 5, 'max_features': None, 'n_estimators': 300}",0.6135621244064496,0.7400736971928862,0.7327455064249808,0.6295549106143145,0.5909091948212314,0.5471886388521852,0.7570625222555298,0.6993934389655968,0.7207266068819318,0.6103305382781905,0.6641547178693297
"{'max_depth': 5, 'max_features': None, 'n_estimators': 400}",0.6143842028088788,0.7398646360103786,0.7352835077814199,0.6302395502297305,0.5899947617887705,0.54474477756433,0.7602881473385014,0.6973690092980956,0.7189898236099683,0.6098808109516611,0.6641039227381735
"{'max_depth': 5, 'max_features': None, 'n_estimators': 500}",0.6134575178950864,0.7386596604977645,0.7340963850612388,0.6268807156562998,0.5885887024113842,0.5441892160555727,0.7609329632693735,0.6975359073022089,0.719245298394747,0.6106782012067077,0.6634264567750383
"{'max_depth': 5, 'max_features': None, 'n_estimators': 600}",0.6144772015553058,0.7386925489607801,0.7346523553134939,0.6261009346585716,0.589915878203931,0.5440556859407234,0.7618674017422206,0.6956085378396473,0.7188170331455276,0.6110131344051988,0.6635200711765401
"{'max_depth': 5, 'max_features': None, 'n_estimators': 700}",0.6162545668237202,0.7394526902975675,0.7344300899216335,0.6259245468169417,0.5897603720716897,0.542867311213896,0.7614077254274322,0.6956876161020662,0.7191976156030576,0.6100241151518846,0.6635006649429889
"{'max_depth': 5, 'max_features': None, 'n_estimators': 800}",0.6138335784986002,0.7393102508198117,0.7345435446340921,0.6247220217065881,0.5901936576473876,0.5445186018433006,0.7615888086175564,0.6944641496802907,0.7193046516386049,0.6103474916598327,0.6632826756746064
"{'max_depth': 5, 'max_features': None, 'n_estimators': 900}",0.6135430694392681,0.73957770789322,0.734318619968588,0.6245223977514573,0.5891562776983851,0.5449477393688199,0.7621842602208044,0.6954934005391522,0.7195095289422867,0.6097453999314294,0.6632998401753412
"{'max_depth': 5, 'max_features': None, 'n_estimators': 1000}",0.6134513468961791,0.739524255102454,0.7341938334324712,0.6250084806317666,0.5880864619837046,0.5449391890763675,0.7636962330818803,0.6949930565327183,0.7197441511459852,0.6088054290452075,0.6632442436928734
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100}",0.5639779848946899,0.7020625665141609,0.6203146919132879,0.5647229859719032,0.5223358762298279,0.5184436427058902,0.748933961174847,0.668021822774754,0.6529523459745199,0.6095991634547858,0.6171365041608666
