params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 5000}",0.8290880356047509,0.6090834700018197,0.8874475508465582,0.67876335088103,0.7063372807132139,0.7658851388075332,0.7818052796023447,0.8213424305171271,0.6875499139510397,1.019314038341497,0.7786616489266914
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 7000}",0.8290880356047509,0.6090834700018197,0.8874475508465582,0.67876335088103,0.7063372807132139,0.7658851388075332,0.7818052796023447,0.8213424305171271,0.6875499139510397,1.019314038341497,0.7786616489266914
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 9000}",0.8290880356047509,0.6090834700018197,0.8874475508465582,0.67876335088103,0.7063372807132139,0.7658851388075332,0.7818052796023447,0.8213424305171271,0.6875499139510397,1.019314038341497,0.7786616489266914
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 1000}",0.7757791638477795,0.6901158529835902,0.8154002344604668,0.7512240721154564,0.6885361187696711,0.6640352122382625,0.7552714608797467,0.8759256414634543,0.7166089099501327,0.8460185830533062,0.7578915249761867
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 3000}",0.7887784479309911,0.6413580146791056,0.8154605469697359,0.738182521265986,0.6487721584068898,0.6286390227845822,0.7610340320937492,0.8510812693778995,0.7050353336262191,0.8115705914421334,0.7389911938577292
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 5000}",0.8009266738830416,0.622079282587383,0.8218811275863878,0.7456064425170827,0.6283297806548526,0.6227652048319523,0.7699030220553521,0.8351103137294138,0.7011520135539835,0.8140530641908741,0.7361806925590323
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 7000}",0.8031676843391236,0.6157714241204819,0.8252294535810759,0.752445376873953,0.6187184591120971,0.6164062465335861,0.7814009513232129,0.8262624210331903,0.6983227406695415,0.814512794199007,0.7352237551785269
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 9000}",0.8070238533007633,0.6139236313706137,0.8256656090558834,0.7568998326956999,0.6161283446135466,0.6091402687985324,0.7860870069002669,0.8238450918047824,0.697646196234552,0.8159835210377915,0.7352343355812432
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 1000}",0.6881214303729734,0.5343924457110216,0.6933272335929929,0.6320438977777062,0.587676068728132,0.5986505786420657,0.7317623604184061,0.802559303860613,0.6506285402492933,0.8783757976667761,0.6797537657019981
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 3000}",0.6889834317578131,0.5340469523616466,0.6965597028376016,0.6293050844010173,0.583615767374263,0.6003243911517209,0.7283882387635038,0.7998890388366798,0.6471038769984812,0.8815293396475429,0.6789745824130271
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 5000}",0.6889810367346577,0.5342382286310609,0.6964594045701645,0.6292474623474563,0.5837107246584163,0.6003082692092662,0.7282944677794838,0.7999345496408942,0.6468887637813292,0.8816388229190019,0.6789701730271732
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 7000}",0.6889855200220049,0.5342362804474764,0.6964685760818403,0.6292332923540316,0.5837170513676609,0.6002761936527927,0.7283017719044393,0.7999314286629318,0.6468744937783183,0.8816318456932297,0.6789656453964726
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 9000}",0.6889856788020248,0.5342370741023176,0.6964688615422722,0.6292334730440661,0.5837175267777368,0.6002754773271697,0.7283004588118701,0.7999304995582421,0.6468718310532452,0.8816307728394248,0.6789651653858368
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 1000}",0.6880981586496494,0.5496441421533224,0.7462268185152324,0.6522583862365403,0.6028854237712903,0.6337108462425406,0.674959123414059,0.8161780634783239,0.6553442721896857,0.9435511967096801,0.6962856431360324
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 3000}",0.6881539351123102,0.5497024474056078,0.7462004736037945,0.6521739702055214,0.6026931102828086,0.6336119656297851,0.6749661761031014,0.8163394900279627,0.6553628898908362,0.9434507682055693,0.6962655226467298
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 5000}",0.6881539148865073,0.5497025028989482,0.746200410952883,0.6521739442365174,0.6026931514253479,0.633611980090246,0.674966193535488,0.8163394959239344,0.6553628880789831,0.9434507482857006,0.6962655230314556
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 7000}",0.6881539148865073,0.5497025028989482,0.746200410952883,0.6521739442365174,0.6026931514253479,0.633611980090246,0.674966193535488,0.8163394959239344,0.6553628880789831,0.9434507482857006,0.6962655230314556
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 9000}",0.6881539148865073,0.5497025028989482,0.746200410952883,0.6521739442365174,0.6026931514253479,0.633611980090246,0.674966193535488,0.8163394959239344,0.6553628880789831,0.9434507482857006,0.6962655230314556
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 1000}",0.743658475521629,0.5716306111932842,0.8232944641762628,0.6744619487406273,0.6874324838041537,0.7081823782095743,0.7176160162230124,0.8711202595414055,0.6884757593065696,1.0094230743460915,0.7495295471062612
