params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 900}",0.6865805949326749,0.6992890677521035,0.7521058416030081,0.6702895793890671,0.6378605661068534,0.6756323698413065,0.7370266512813104,0.8140512425876122,0.678444416820485,0.9440113072403727,0.7295291637554793
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000}",0.6844625819202915,0.6977658214138622,0.7505885487110017,0.6693488657677691,0.6392673262316106,0.6735130711351109,0.7369921931790543,0.8148587304571908,0.6795968865933377,0.9451732497251097,0.7291567275134339
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100}",0.7373773883567656,0.7075987996698636,0.7520076630785496,0.6867677712438219,0.6652943644807766,0.6808663775068226,0.7500283282379602,0.821344965176666,0.7010106139769076,0.9940148638229037,0.7496311135551037
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 200}",0.718106867038718,0.7034761375392347,0.7505402141505741,0.6804102890337979,0.653683447158509,0.6869458490370284,0.7598757301610753,0.8279433270238759,0.6859863208113486,0.9712413958463031,0.7438209577800465
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 300}",0.7128590162258264,0.7051119270708828,0.7462148339940418,0.6800714247200976,0.6499507879744161,0.6855827399060257,0.7524490479341314,0.8259064255456604,0.6824636923561995,0.9585845373980042,0.7399194433125287
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 400}",0.7105853829197335,0.7082629504570325,0.7454819690660889,0.68064493214146,0.6516327492479667,0.6804717281867068,0.7514696841026542,0.8283329280959129,0.6826537609232469,0.9534768987396798,0.7393012983880481
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500}",0.7102075444757486,0.7062296068969535,0.7459739632144389,0.6829347582472884,0.6522720750598648,0.6825778943132512,0.7519902429154045,0.8286915981751771,0.685388377854723,0.949927555665142,0.7396193616817992
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 600}",0.7108794074470935,0.7068914726255202,0.7479273526617747,0.6782904409414303,0.6490102816233332,0.6832601511041556,0.7519052840533277,0.8276348794724144,0.687667256685315,0.9494190594890796,0.7392885586103444
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 700}",0.7116096531795745,0.7066087917290621,0.7465881488271088,0.6792201397891852,0.6468049633796025,0.6794462892320623,0.7554620612950683,0.8296730990804919,0.6875316124310406,0.9491522707936298,0.7392097029736827
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 800}",0.7083784617579283,0.7058900831948263,0.7477867850292709,0.6788281635017447,0.6453031926863128,0.6817134645313371,0.7567927556995895,0.829076464561979,0.6862391316602685,0.9523368228096271,0.7392345325432885
