params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 5000}",0.5391735773107512,0.6634425758471687,0.6302010720080874,0.5306782159317902,0.4764356097803184,0.4592263403251305,0.6724206428217913,0.6606055842769054,0.6404060746295328,0.5349127214486161,0.5807502414380091
"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 7000}",0.5392352497453864,0.6637905649059509,0.6303608413518235,0.5307276140339816,0.4761985378655356,0.4590465004625499,0.672596033692795,0.660492819568874,0.640251672844996,0.5349413673550732,0.5807641201826966
"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 9000}",0.5392807153146946,0.663844277191949,0.6303694071817854,0.5307224629988798,0.4760379636789389,0.458998485566277,0.6725643991754577,0.6606964162273691,0.6402924988480562,0.534815855293539,0.5807622481476946
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.5299498656338216,0.6529203247644094,0.6211153256799045,0.6062199661484391,0.5242063181036815,0.5203372821396496,0.658699562609985,0.6581685275431988,0.6504150299775489,0.505415677426841,0.5927447880027479
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 3000}",0.528894221568265,0.6521587515756303,0.6195108010789727,0.6062763455693778,0.5203482337615987,0.5188584800289445,0.6573132384828132,0.6561026422108456,0.6498721787944194,0.5020361204181082,0.5911371013488976
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 5000}",0.528918558746715,0.652185553176693,0.6194857136625002,0.6062374179544896,0.5202268782876531,0.5187940354863076,0.6572588708003715,0.6561171676609092,0.6499073602523139,0.5017963849254331,0.5910927940953387
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 7000}",0.5289186153821477,0.652188323518546,0.6194779579075708,0.6062359393799663,0.5202152791048916,0.5187914912752859,0.6572573119205439,0.6561118410132095,0.6499080497296962,0.5017812473720468,0.5910886056603905
"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 9000}",0.5289188013008902,0.6521890311556219,0.6194778780803966,0.6062360138509384,0.5202137779038929,0.5187909435261039,0.6572573833554873,0.6561109578143484,0.6499086229984524,0.5017819177213291,0.5910885327707461
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1000}",0.5341467362961096,0.6654161561991835,0.6783945849492209,0.6119481018147431,0.5788809999408631,0.5909152740234498,0.6740791076999169,0.6434514217108116,0.6722598272023127,0.5157626204446751,0.6165254830281286
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 3000}",0.5340969991789476,0.6655462689027518,0.6779476497060242,0.6118602926982544,0.5783073993963168,0.5903807319160504,0.6736271804903805,0.6435552990583442,0.672159102958115,0.5153098038802828,0.6162790728185467
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 5000}",0.5340957524175755,0.6655473721161476,0.6779406962733543,0.6118587519184785,0.5783054211766618,0.5903798177835807,0.6736244335071442,0.6435530175666245,0.6721551682728543,0.515306177626719,0.6162766608659141
