,var_name,importance
75,sum_l_quantum_number,0.001782365238139061
102,range_Number_of_unfilled_d_valence_electrons,0.0017682997575927477
17,avg_Number_of_unfilled_f_valence_electrons,0.0017330611908796423
44,sum_Allred-Rockow_electronegativity,0.0017272307214616922
121,range_outer_shell_electrons,0.001633964140693256
69,sum_gilmor_number_of_valence_electron,0.0015851277236333394
61,sum_Number_of_unfilled_p_valence_electrons,0.0014419026768956733
65,sum_Period,0.0014064089238127685
68,sum_families,0.0013682271054392097
126,range_valence_f,0.00126582703245936
104,range_Number_of_unfilled_p_valence_electrons,0.0011614908243659406
127,range_valence_p,0.0011552930734591432
60,sum_Number_of_unfilled_f_valence_electrons,0.0010879121950658627
85,sum_valence_s,0.0010734417993036316
103,range_Number_of_unfilled_f_valence_electrons,0.0009578990933974657
