,var_name,importance
33,avg_metallic_valence,0.39393011904266495
9,avg_Density_(g/mL),0.31191623126002666
82,sum_valence_d,0.058287705546346255
115,range_heat_of_fusion_(kJ/mol)_,0.04681762569526824
24,avg_abs_valence,0.03917424098466342
107,range_Pauling_Electronegativity,0.03832818472330083
119,range_metallic_valence,0.03751586496130302
86,range_1st_ionization_potential_(kJ/mol),0.03551857535780805
71,sum_heat_atomization(kJ/mol),0.03234266711528083
95,range_Density_(g/mL),0.03226550712061684
10,avg_Gordy_electonegativity,0.031007381981939603
22,avg_Period,0.030057495072882738
101,range_Nagle_electonegativity,0.02970501556609504
39,avg_valence_d,0.026170710401517007
0,avg_1st_ionization_potential_(kJ/mol),0.025850785274455102
23,avg_Zunger_radii_sum,0.025173814357754388
52,sum_Density_(g/mL),0.02196091694763073
29,avg_heat_of_fusion_(kJ/mol)_,0.019641620359500053
38,avg_thermal_conductivity_(W/(m_K))_,0.01920911257688155
14,avg_Molar_Heat_Capacity(J/mol_K),0.018135060313443085
15,avg_Nagle_electonegativity,0.01813242395109193
16,avg_Number_of_unfilled_d_valence_electrons,0.01750708905570454
94,range_Critical_Temperature,0.01656444012191219
100,range_Molar_Heat_Capacity(J/mol_K),0.016034148501152055
8,avg_Critical_Temperature,0.015904620893171767
21,avg_Pauling_Electronegativity,0.01584798006362034
87,range_Allred-Rockow_electronegativity,0.015763167317350793
26,avg_gilmor_number_of_valence_electron,0.015757215100407545
49,sum_Cohesive_energy,0.015747745543071616
20,avg_Orbital_Radius(pm),0.015500046042774602
18,avg_Number_of_unfilled_p_valence_electrons,0.01522090162654644
4,avg_Atomic_Weight,0.015077516386456716
34,avg_number_of_valence_electrons,0.01496645888407229
35,avg_outer_shell_electrons,0.013887034128587819
120,range_number_of_valence_electrons,0.013682476494538132
13,avg_Molar_Denstiy_(mol/ml),0.013629092657479792
51,sum_Critical_Temperature,0.013375088327104786
5,avg_Boiling_Point_(K),0.013014525637614396
11,avg_Melting_point_(K),0.01299785446794482
41,avg_valence_p,0.012938513783649078
2,avg_Atomic_Number,0.012826831733181596
99,range_Molar_Denstiy_(mol/ml),0.01252612399795355
31,avg_ionic_radius,0.012408734616150548
7,avg_Covalent_Radius,0.012077060253004234
28,avg_heat_atomization(kJ/mol),0.01187373708817482
12,avg_Mendele_Number,0.011811524074709073
72,sum_heat_of_fusion_(kJ/mol)_,0.011632632328705025
37,avg_specific_heat_(J/g_K)_,0.01161159701993704
96,range_Gordy_electonegativity,0.011235440634405281
92,range_Cohesive_energy,0.011078789325646246
6,avg_Cohesive_energy,0.010692507089487043
1,avg_Allred-Rockow_electronegativity,0.009996201984639661
127,range_valence_p,0.009846673519916244
76,sum_metallic_valence,0.009710847191574948
3,avg_Atomic_Radus,0.009051224007103228
104,range_Number_of_unfilled_p_valence_electrons,0.008882461315266307
89,range_Atomic_Radus,0.00880381117515244
123,range_specific_heat_(J/g_K)_,0.008674757049692944
27,avg_group,0.008640834894982954
124,range_thermal_conductivity_(W/(m_K))_,0.00846678140382863
114,range_heat_atomization(kJ/mol),0.008443827820553182
97,range_Melting_point_(K),0.008398382605029436
112,range_gilmor_number_of_valence_electron,0.008207844551739599
91,range_Boiling_Point_(K),0.008165704826536122
32,avg_l_quantum_number,0.007919365943729944
36,avg_polarizability(A^3),0.007826866921070413
93,range_Covalent_Radius,0.007821024234064463
30,avg_heat_of_vaporization_(kJ/mol)_,0.0076825740233165294
81,sum_thermal_conductivity_(W/(m_K))_,0.007507608881218222
116,range_heat_of_vaporization_(kJ/mol)_,0.0068571970102661
61,sum_Number_of_unfilled_p_valence_electrons,0.006438556417002697
48,sum_Boiling_Point_(K),0.006240648317604675
90,range_Atomic_Weight,0.005939078585664825
53,sum_Gordy_electonegativity,0.00591164288436378
88,range_Atomic_Number,0.005878793130812579
102,range_Number_of_unfilled_d_valence_electrons,0.00567121668138239
98,range_Mendele_Number,0.005443539416966484
73,sum_heat_of_vaporization_(kJ/mol)_,0.0053674395785107435
79,sum_polarizability(A^3),0.005343827279735799
84,sum_valence_p,0.005321986885666066
25,avg_families,0.005287157034271772
59,sum_Number_of_unfilled_d_valence_electrons,0.005123805390141911
47,sum_Atomic_Weight,0.005013850805268283
80,sum_specific_heat_(J/g_K)_,0.004960758393365061
19,avg_Number_of_unfilled_s_valence_electrons,0.004930069761637598
125,range_valence_d,0.004837669539075972
57,sum_Molar_Heat_Capacity(J/mol_K),0.004822923225288755
42,avg_valence_s,0.004789575273376501
54,sum_Melting_point_(K),0.004736246646791592
110,range_abs_valence,0.0046226509537720725
67,sum_abs_valence,0.004325039058812405
58,sum_Nagle_electonegativity,0.004251254322826176
55,sum_Mendele_Number,0.004136597070949821
122,range_polarizability(A^3),0.004105068999781342
109,range_Zunger_radii_sum,0.003921851493045403
56,sum_Molar_Denstiy_(mol/ml),0.003855314932744866
106,range_Orbital_Radius(pm),0.0036909496087441235
64,sum_Pauling_Electronegativity,0.003472036999791711
75,sum_l_quantum_number,0.003443629630916367
117,range_ionic_radius,0.0032893532101558793
70,sum_group,0.0028394497273791313
66,sum_Zunger_radii_sum,0.002827651132066333
43,sum_1st_ionization_potential_(kJ/mol),0.0028087930912592653
111,range_families,0.0027279272326158318
78,sum_outer_shell_electrons,0.002566884895231117
45,sum_Atomic_Number,0.0025405769848913934
68,sum_families,0.0024021885131337876
121,range_outer_shell_electrons,0.0023638477330696515
63,sum_Orbital_Radius(pm),0.002259775604360384
69,sum_gilmor_number_of_valence_electron,0.0022294129961229897
113,range_group,0.002201057235545542
