,var_name,importance
63,sum_Orbital_Radius(pm),0.0020864017962392094
121,range_outer_shell_electrons,0.001995355629385495
75,sum_l_quantum_number,0.0019640459435426054
64,sum_Pauling_Electronegativity,0.001962691330389596
60,sum_Number_of_unfilled_f_valence_electrons,0.0019200951241106102
58,sum_Nagle_electonegativity,0.0018532965999237983
57,sum_Molar_Heat_Capacity(J/mol_K),0.001831132731383328
69,sum_gilmor_number_of_valence_electron,0.001744970042467675
61,sum_Number_of_unfilled_p_valence_electrons,0.0017354675099627598
83,sum_valence_f,0.001474159565705846
44,sum_Allred-Rockow_electronegativity,0.0014427605486953016
77,sum_number_of_valence_electrons,0.0014228469364068103
50,sum_Covalent_Radius,0.001293432898942451
113,range_group,0.001282354146663106
118,range_l_quantum_number,0.0012778055617737676
74,sum_ionic_radius,0.0011895245978059854
40,avg_valence_f,0.0011818650987366174
102,range_Number_of_unfilled_d_valence_electrons,0.0011457962118998355
70,sum_group,0.0009696002007440946
125,range_valence_d,0.00090941676149639
17,avg_Number_of_unfilled_f_valence_electrons,0.0009065285063374673
65,sum_Period,0.0008744141633921593
108,range_Period,0.0008488944282687122
128,range_valence_s,0.0006620472508323455
127,range_valence_p,0.0006521973195317193
85,sum_valence_s,0.0006520032088140809
104,range_Number_of_unfilled_p_valence_electrons,0.0006459353402854834
68,sum_families,0.000586203919300432
126,range_valence_f,0.0003340138188229119
105,range_Number_of_unfilled_s_valence_electrons,0.00031689851433859274
103,range_Number_of_unfilled_f_valence_electrons,0.00027531808396843993
