,0,1,2,3,4
0,0.4188854274160467,0.4160920805880597,0.41553419706014694,0.42404639832499313,0.42927488008588127
1,0.43165757973981667,0.4145571831435424,0.4181877412587178,0.42086525935924124,0.4334711083933237
2,0.4215424426824793,0.4146963443808002,0.4163681514305567,0.4350797368252113,0.4296471432277953
3,0.4250963964969765,0.41855603766704796,0.4155787681791126,0.42672391863249026,0.42890490625534305
4,0.4254946655857722,0.4207160974581198,0.4129367759609669,0.43093179671170545,0.426463724948495
5,0.4233990813181775,0.4115919862346356,0.4102426325463981,0.43068027723720465,0.42219257815138134
6,0.4240149848449749,0.40553495350307556,0.41188059320563947,0.4227097925537498,0.4137589700409429
7,0.4432409955297502,0.4026731386135774,0.4132102777578649,0.41882144792342296,0.41048910304545044
8,0.44332666577494373,0.39983087645182036,0.40976372825262397,0.42113967940386754,0.41304918378601824
9,0.44274050639096374,0.4025047160393539,0.41260263749326687,0.4233731561413512,0.42327559019017785
10,0.4411119124842725,0.4027105570028758,0.41489376067450906,0.4222752322471972,0.4212622281858673
11,0.43612304477820135,0.4056717111386241,0.417570795400409,0.4178656699818439,0.42624717288917674
12,0.4298724330821709,0.4071501974047957,0.4158637776441417,0.433471925251796,0.4247105954860412
13,0.4295761187553963,0.4063706613265525,0.417307146183836,0.433471925251796,0.426292818444976
14,0.4426189659995296,0.4063706613265525,0.41991877219686147,0.43226274671571957,0.43190682034992334
15,0.43991945894033596,0.4130742783974179,0.41991877219686147,0.43226274671571957,0.42030110091146583
16,0.43991945894033596,0.41453308278359824,0.4176699108557174,0.43226274671571957,0.4207108418853013
17,0.43991945894033596,0.4170477910672093,0.41360267134324374,0.43329678810182654,0.4207108418853013
18,0.43859170174077367,0.42530875206963986,0.41099156112644847,0.4276850047434635,0.4215882143299174
19,0.44128307945771794,0.4233349386159981,0.41217242960967965,0.4282121546221249,0.42696460928508
20,0.44128307945771794,0.42259234238558147,0.42305961299980854,0.4282121546221249,0.42696460928508
21,0.44128307945771794,0.4234375088218062,0.41371045981443844,0.4282121546221249,0.42696460928508
22,0.4394485436247356,0.42610773578862143,0.4194988577527034,0.41714952747043144,0.4364114398954747
23,0.43819732092403463,0.43016497780927904,0.4194988577527034,0.41714952747043144,0.4387158819504247
24,0.43911291277219255,0.43016497780927904,0.4194988577527034,0.41714952747043144,0.4387158819504247
25,0.43911291277219255,0.42128327358951223,0.4198945918780784,0.41714952747043144,0.4387158819504247
26,0.4383000561883779,0.42128327358951223,0.4198945918780784,0.41714952747043144,0.4387158819504247
27,0.4383000561883779,0.43116104917846665,0.43228335433631937,0.416420714849941,0.4387158819504247
28,0.444202827209661,0.4307857773903769,0.43228335433631937,0.416420714849941,0.44715708194664644
29,0.444202827209661,0.43295190698927444,0.43228335433631937,0.416420714849941,0.44715708194664644
30,0.444202827209661,0.43295190698927444,0.4414962407849596,0.416420714849941,0.44715708194664644
31,0.444202827209661,0.4398889127769757,0.44180560226598464,0.4103735222590427,0.44731750470540843
32,0.44356305977397525,0.43888087158719236,0.44180560226598464,0.4103735222590427,0.45310614351391476
33,0.44356305977397525,0.43569941522618305,0.425267007536358,0.4103735222590427,0.46033089162550883
34,0.4464935287755563,0.44466063593573246,0.4239649291136761,0.40955043904235816,0.45760794819621387
35,0.4464935287755563,0.4461673632116411,0.4239649291136761,0.40955043904235816,0.45760794819621387
36,0.4510886978474578,0.4461673632116411,0.4219541422285891,0.4149916186159809,0.45760794819621387
37,0.4624087623023716,0.4461673632116411,0.4219541422285891,0.43083415441668027,0.4582405699405736
38,0.46158841058255534,0.4461673632116411,0.4249383731711995,0.43083415441668027,0.4582405699405736
39,0.46158841058255534,0.44474390837331107,0.42539664234969615,0.44146122459248055,0.4582405699405736
40,0.46158841058255534,0.44474390837331107,0.42539664234969615,0.44146122459248055,0.4582405699405736
41,0.46158841058255534,0.44474390837331107,0.42539664234969615,0.4390045472929019,0.4582405699405736
42,0.46158841058255534,0.44954657593470826,0.4294762870589045,0.4390045472929019,0.4582405699405736
43,0.46730644930315546,0.44954657593470826,0.4234500245184548,0.4388984567353964,0.4582405699405736
44,0.46850148459628,0.44954657593470826,0.4318851315905022,0.4388984567353964,0.46252407796300804
45,0.4683544035048555,0.44954657593470826,0.42723187621324715,0.43774811960757687,0.46252407796300804
46,0.4683544035048555,0.4628492147039423,0.4253506924286858,0.43774811960757687,0.4573766957981401
47,0.4683544035048555,0.4628492147039423,0.4253506924286858,0.43774811960757687,0.4573766957981401
48,0.4683544035048555,0.4628492147039423,0.42613113348409937,0.43774811960757687,0.45981850098005134
49,0.47633469591040134,0.46143663500686416,0.42613113348409937,0.43774811960757687,0.45981850098005134
50,0.47633469591040134,0.46143663500686416,0.42613113348409937,0.4448907027107509,0.45981850098005134
51,0.47633469591040134,0.46091341235602606,0.4453172671612461,0.4448907027107509,0.45981850098005134
52,0.47633469591040134,0.456520794509183,0.4480859818636366,0.4448907027107509,0.45981850098005134
53,0.47633469591040134,0.456520794509183,0.44021873356133523,0.4448907027107509,0.45981850098005134
54,0.47633469591040134,0.456520794509183,0.44021873356133523,0.4448907027107509,0.45981850098005134
55,0.47633469591040134,0.456520794509183,0.4448265153151774,0.44918839092667256,0.45981850098005134
56,0.4773178755997016,0.45582160567535634,0.4448265153151774,0.4632027505022663,0.45554315553626845
57,0.4773178755997016,0.45582160567535634,0.4448265153151774,0.4632027505022663,0.45554315553626845
58,0.4773178755997016,0.45582160567535634,0.4448265153151774,0.4632027505022663,0.45554315553626845
59,0.48466879566105747,0.45582160567535634,0.4448265153151774,0.4632027505022663,0.45554315553626845
60,0.48466879566105747,0.45785167921413616,0.4448265153151774,0.4650928953557386,0.4580650639636541
61,0.48466879566105747,0.46989756164579544,0.4448265153151774,0.4650928953557386,0.4580650639636541
62,0.48466879566105747,0.4706966422300208,0.4448265153151774,0.4650928953557386,0.4559129710957845
63,0.48466879566105747,0.4716540012419181,0.4448265153151774,0.48234330088591815,0.4559129710957845
64,0.48466879566105747,0.4716540012419181,0.4448265153151774,0.48234330088591815,0.45666235633621105
65,0.48466879566105747,0.4716540012419181,0.4424459650044743,0.48234330088591815,0.45750904462811287
66,0.48466879566105747,0.4716540012419181,0.4381393685694647,0.48234330088591815,0.45750904462811287
67,0.48307404766622347,0.46473024392801376,0.4403113536135804,0.48797188906977185,0.47300137065353154
68,0.49005166785991155,0.46473024392801376,0.45030816384772915,0.48797188906977185,0.47300137065353154
69,0.4885660099780953,0.46473024392801376,0.44875150883854553,0.48797188906977185,0.4775202666165387
70,0.4953806887124917,0.468086494187518,0.44875150883854553,0.49641876534489937,0.4775202666165387
71,0.4953806887124917,0.468086494187518,0.44875150883854553,0.5110563341238633,0.4775202666165387
72,0.4953806887124917,0.468086494187518,0.45262520398826517,0.5110563341238633,0.47635536145365337
73,0.4957584356075386,0.4729245603060489,0.45290868118286176,0.5110563341238633,0.46862375117560184
74,0.4957584356075386,0.4729245603060489,0.45543570917505044,0.5009964710656107,0.46862375117560184
75,0.4957584356075386,0.4729245603060489,0.45663126478290295,0.5009964710656107,0.46862375117560184
76,0.4957584356075386,0.4790386203774823,0.45663126478290295,0.5009964710656107,0.46460715575400546
77,0.4957584356075386,0.48491341865474613,0.45663126478290295,0.5009964710656107,0.46460715575400546
78,0.4957584356075386,0.48491341865474613,0.45663126478290295,0.5009964710656107,0.46460715575400546
79,0.4889400222317537,0.48491341865474613,0.4578591325120794,0.5009964710656107,0.46460715575400546
80,0.49511063011128337,0.48491341865474613,0.4578591325120794,0.5009964710656107,0.46460715575400546
81,0.49511063011128337,0.4889154687758809,0.4578591325120794,0.5009964710656107,0.46460715575400546
82,0.49358037481236405,0.4889154687758809,0.4578591325120794,0.49686187595331766,0.46833563037271264
83,0.49358037481236405,0.4889154687758809,0.4578591325120794,0.5008802819675592,0.47973889775678713
84,0.510033706173834,0.4889154687758809,0.4578591325120794,0.5008802819675592,0.47973889775678713
85,0.5036043885469842,0.4945194435421619,0.4578591325120794,0.5015205429362879,0.47973889775678713
86,0.5513596403830333,0.5246660268443692,0.4578591325120794,0.5015205429362879,0.47973889775678713
87,0.5513596403830333,0.5246660268443692,0.4578591325120794,0.5015205429362879,0.47973889775678713
88,0.5513596403830333,0.5246660268443692,0.4578591325120794,0.5268256312396374,0.47847309788630554
