,0
0,0.6336289944525813
1,0.6224809731994324
2,0.6340291998282936
3,0.619399891477362
4,0.6365972070123942
5,0.6505391237215403
6,0.6517597995842884
7,0.6542994350055829
8,0.6549432434873123
9,0.6537212843222239
10,0.653477096124958
11,0.6475327478103794
12,0.658969396483611
13,0.6510173088719927
14,0.6599659288412594
15,0.6579198071699243
16,0.6579198071699243
17,0.6605698763391954
18,0.6697969542929711
19,0.6697969542929711
20,0.6697969542929711
21,0.6697969542929711
22,0.6697969542929711
23,0.6697969542929711
24,0.6775906063869326
25,0.6775906063869326
26,0.6775906063869326
27,0.6795234529182524
28,0.6795234529182524
29,0.6795234529182524
30,0.6857912885125022
31,0.7034980201115498
32,0.679331434664081
33,0.6879959544440849
34,0.6857587236351921
35,0.682560353411615
36,0.682560353411615
37,0.6843052907472469
38,0.6843052907472469
39,0.6843052907472469
40,0.6843052907472469
41,0.6867213052334944
42,0.6867213052334944
43,0.6867213052334944
44,0.6867213052334944
45,0.6867213052334944
46,0.6839908452677921
47,0.6839908452677921
48,0.6839908452677921
49,0.6859040996173832
50,0.6859040996173832
51,0.6859040996173832
52,0.6859040996173832
53,0.6859040996173832
54,0.6859040996173832
55,0.686280274086266
56,0.686280274086266
57,0.6834156164789789
58,0.686276465095011
59,0.686276465095011
60,0.686276465095011
61,0.686276465095011
62,0.6893671728222064
63,0.6893671728222064
64,0.6893671728222064
65,0.6893671728222064
66,0.6981327866486682
67,0.6981327866486682
68,0.6981327866486682
69,0.6994547031065551
70,0.6994547031065551
71,0.7074662320788344
72,0.7074662320788344
73,0.7074662320788344
74,0.7074662320788344
75,0.7074662320788344
76,0.7074662320788344
77,0.7074662320788344
78,0.7074662320788344
79,0.7074662320788344
80,0.7217871637221371
81,0.7250605150079189
82,0.7304770002308442
83,0.7304770002308442
84,0.7260111623340872
85,0.7260111623340872
86,0.7246684297826904
87,0.7374632395951392
88,0.7374632395951392
89,0.7515651023199271
90,0.7515651023199271
91,0.7515651023199271
92,0.7515651023199271
93,0.7515651023199271
94,0.7515651023199271
95,0.7515651023199271
96,0.7515651023199271
97,0.7515651023199271
98,0.7515651023199271
99,0.7515651023199271
100,0.7584102399933726
101,0.7584102399933726
102,0.7584102399933726
103,0.7584102399933726
104,0.7584102399933726
105,0.7584102399933726
106,0.7499162507353142
107,0.7499162507353142
108,0.7499162507353142
109,0.7499162507353142
110,0.7499162507353142
111,0.7499162507353142
112,0.7499162507353142
113,0.7499162507353142
114,0.7499162507353142
115,0.7499162507353142
116,0.7499162507353142
117,0.7499162507353142
118,0.7499162507353142
119,0.7499162507353142
120,0.7499162507353142
121,0.7499162507353142
122,0.7499162507353142
123,0.7499162507353142
124,0.7499162507353142
125,0.7499162507353142
126,0.7499162507353142
127,0.7499162507353142
128,0.7499162507353142
129,0.7499162507353142
130,0.7499162507353142
131,0.7499162507353142
132,0.7499162507353142
133,0.7499162507353142
134,0.7499162507353142
135,0.7499162507353142
136,0.7499162507353142
137,0.7499162507353142
138,0.7499162507353142
139,0.7499162507353142
140,0.7499162507353142
141,0.7491613250068697
142,0.7491613250068697
143,0.7477093925541445
144,0.7477093925541445
145,0.7477093925541445
146,0.7477093925541445
147,0.7477093925541445
148,0.7477093925541445
149,0.7477093925541445
150,0.7477093925541445
151,0.7477093925541445
152,0.7520429273269827
153,0.7520429273269827
154,0.7520429273269827
155,0.7520429273269827
156,0.7520429273269827
157,0.7520429273269827
158,0.7520429273269827
159,0.7520429273269827
160,0.7520429273269827
161,0.7520429273269827
162,0.7520429273269827
163,0.7520429273269827
164,0.7520429273269827
165,0.7520429273269827
166,0.7520429273269827
167,0.7520429273269827
168,0.7520429273269827
169,0.7520429273269827
170,0.7520429273269827
171,0.7520429273269827
172,0.7520429273269827
173,0.7520429273269827
174,0.7520429273269827
175,0.7520429273269827
176,0.7520429273269827
177,0.7520429273269827
178,0.7520429273269827
179,0.7520429273269827
180,0.7520429273269827
181,0.7520429273269827
182,0.7520429273269827
183,0.7520429273269827
184,0.7532198641560712
185,0.7532198641560712
186,0.7532198641560712
187,0.7715088181001358
188,0.7715088181001358
189,0.7715088181001358
190,0.7715088181001358
191,0.7624052740520328
192,0.7624052740520328
193,0.7624052740520328
194,0.7624052740520328
195,0.7624052740520328
196,0.7624052740520328
197,0.7624052740520328
198,0.7624052740520328
199,0.7624052740520328
200,0.7624052740520328
201,0.7624052740520328
202,0.7942689495980282
203,0.7942689495980282
204,0.7942689495980282
205,0.7942689495980282
206,0.7942689495980282
207,0.7942689495980282
208,0.7942689495980282
209,0.7942689495980282
210,0.7942689495980282
211,0.7942689495980282
212,0.7942689495980282
213,0.7942689495980282
214,0.7942689495980282
215,0.7942689495980282
216,0.7942689495980282
217,0.7942689495980282
218,0.7942689495980282
219,0.7942689495980282
220,0.7942689495980282
221,0.7957772015137106
222,0.7957772015137106
223,0.7957772015137106
224,0.7957772015137106
225,0.7975002999459943
226,0.7975002999459943
227,0.7975002999459943
228,0.7975002999459943
229,0.7975002999459943
230,0.7975002999459943
231,0.7975002999459943
232,0.7975002999459943
233,0.7975002999459943
234,0.7975002999459943
235,0.7975002999459943
236,0.7975002999459943
237,0.7975002999459943
238,0.7975002999459943
239,0.7975002999459943
240,0.7975002999459943
241,0.7975002999459943
242,0.7975002999459943
243,0.7975002999459943
244,0.7975002999459943
245,0.7975002999459943
246,0.7975002999459943
247,0.7975002999459943
248,0.7975002999459943
249,0.7975002999459943
250,0.7975002999459943
251,0.7975002999459943
252,0.7975002999459943
253,0.7975002999459943
254,0.7975002999459943
255,0.7975002999459943
256,0.7975002999459943
257,0.7975002999459943
258,0.7975002999459943
259,0.7975002999459943
260,0.7975002999459943
261,0.7975002999459943
262,0.7975002999459943
263,0.7975002999459943
264,0.7975002999459943
265,0.7975002999459943
266,0.7975002999459943
267,0.7975002999459943
268,0.7975002999459943
269,0.7975002999459943
270,0.7975002999459943
271,0.7975002999459943
272,0.7975002999459943
273,0.7975002999459943
274,0.7975002999459943
275,0.7975002999459943
276,0.7975002999459943
277,0.7975002999459943
278,0.7975002999459943
279,0.7975002999459943
280,0.7975002999459943
281,0.7975002999459943
282,0.7975002999459943
283,0.7975002999459943
284,0.7975002999459943
285,0.7975002999459943
286,0.7975002999459943
287,0.7975002999459943
288,0.7975002999459943
289,0.7975002999459943
290,0.7975002999459943
291,0.7975002999459943
292,0.7975002999459943
293,0.7975002999459943
294,0.7975002999459943
295,0.7975002999459943
296,0.7975002999459943
297,0.7975002999459943
298,0.7975002999459943
299,0.7975002999459943
300,0.7975002999459943
301,0.7975002999459943
302,0.8035404444702556
303,0.8035404444702556
304,0.8035404444702556
305,0.8035404444702556
306,0.8035404444702556
307,0.8035404444702556
308,0.8035404444702556
309,0.8035404444702556
310,0.8035404444702556
311,0.8035404444702556
312,0.8035404444702556
313,0.8035404444702556
314,0.8035404444702556
315,0.8035404444702556
316,0.8035404444702556
317,0.8035404444702556
318,0.8035404444702556
319,0.8035404444702556
320,0.8035404444702556
321,0.8035404444702556
322,0.8035404444702556
323,0.8035404444702556
324,0.8035404444702556
325,0.8035404444702556
326,0.8035404444702556
327,0.8183700688558722
328,0.8183700688558722
329,0.8183700688558722
330,0.8183700688558722
331,0.8183700688558722
332,0.8183700688558722
333,0.8183700688558722
334,0.8183700688558722
335,0.8183700688558722
336,0.8183700688558722
337,0.8183700688558722
338,0.8183700688558722
339,0.8183700688558722
340,0.8183700688558722
341,0.8183700688558722
342,0.8183700688558722
343,0.8183700688558722
344,0.8183700688558722
345,0.8183700688558722
346,0.8183700688558722
347,0.8183700688558722
348,0.8183700688558722
349,0.8183700688558722
350,0.8183700688558722
351,0.8183700688558722
352,0.8183700688558722
353,0.8183700688558722
354,0.8183700688558722
355,0.8183700688558722
356,0.8183700688558722
357,0.8183700688558722
358,0.8183700688558722
359,0.8183700688558722
360,0.8183700688558722
361,0.8183700688558722
362,0.8183700688558722
363,0.8183700688558722
364,0.8327285171697525
365,0.8327285171697525
366,0.8327285171697525
367,0.8327285171697525
368,0.8327285171697525
369,0.8327285171697525
370,0.8327285171697525
371,0.8327285171697525
372,0.8327285171697525
373,0.8327285171697525
374,0.8327285171697525
375,0.8327285171697525
376,0.8327285171697525
377,0.8327285171697525
378,0.8327285171697525
379,0.8327285171697525
380,0.8327285171697525
381,0.8327285171697525
382,0.8327285171697525
383,0.8327285171697525
384,0.8327285171697525
385,0.8327285171697525
386,0.8327285171697525
387,0.8327285171697525
388,0.8327285171697525
389,0.8327285171697525
390,0.8327285171697525
391,0.8327285171697525
392,0.8327285171697525
393,0.8327285171697525
394,0.8327285171697525
395,0.8327285171697525
396,0.8327285171697525
397,0.8327285171697525
398,0.8327285171697525
399,0.8327285171697525
400,0.8327285171697525
401,0.8327285171697525
402,0.8327285171697525
403,0.8327285171697525
404,0.8327285171697525
405,0.8327285171697525
406,0.8327285171697525
407,0.8327285171697525
408,0.8327285171697525
409,0.8327285171697525
410,0.8327285171697525
411,0.8327285171697525
412,0.8327285171697525
413,0.8327285171697525
414,0.8327285171697525
415,0.8327285171697525
416,0.8327285171697525
417,0.8327285171697525
418,0.8327285171697525
419,0.8327285171697525
420,0.8327285171697525
421,0.8327285171697525
422,0.8327285171697525
423,0.8327285171697525
424,0.8327285171697525
425,0.8327285171697525
426,0.8327285171697525
427,0.8327285171697525
428,0.8327285171697525
429,0.8327285171697525
430,0.8327285171697525
431,0.8327285171697525
432,0.8327285171697525
433,0.8327285171697525
434,0.8327285171697525
435,0.8327285171697525
436,0.8327285171697525
437,0.8327285171697525
438,0.8327285171697525
439,0.8327285171697525
440,0.8327285171697525
441,0.8327285171697525
442,0.8327285171697525
443,0.8327285171697525
444,0.8327285171697525
445,0.8327285171697525
446,0.8327285171697525
447,0.8327285171697525
448,0.8327285171697525
449,0.8327285171697525
450,0.8327285171697525
451,0.8327285171697525
452,0.8327285171697525
453,0.8327285171697525
454,0.8327285171697525
455,0.8327285171697525
456,0.8327285171697525
457,0.8327285171697525
458,0.8327285171697525
459,0.8327285171697525
460,0.8748183432973677
461,0.8748183432973677
462,0.8748183432973677
463,0.8748183432973677
464,0.8748183432973677
465,0.8748183432973677
466,0.8748183432973677
467,0.8748183432973677
468,0.8748183432973677
469,0.8748183432973677
470,0.8748183432973677
471,0.8748183432973677
472,0.8748183432973677
473,0.8748183432973677
474,0.8748183432973677
475,0.8748183432973677
476,0.8748183432973677
477,0.8748183432973677
478,0.8748183432973677
479,0.8748183432973677
480,0.8748183432973677
481,0.8748183432973677
482,0.8748183432973677
483,0.8748183432973677
484,0.8748183432973677
485,0.8748183432973677
486,0.8748183432973677
487,0.8748183432973677
488,0.8748183432973677
489,0.8748183432973677
490,0.8748183432973677
491,0.8748183432973677
492,0.8748183432973677
493,0.8748183432973677
494,0.8748183432973677
495,0.8748183432973677
496,0.8748183432973677
497,0.8748183432973677
498,0.8748183432973677
499,0.8748183432973677
500,0.8748183432973677
501,0.8748183432973677
502,0.8748183432973677
503,0.8748183432973677
504,0.8748183432973677
505,0.8748183432973677
506,0.8748183432973677
507,0.8748183432973677
508,0.8748183432973677
509,0.8748183432973677
510,0.8748183432973677
511,0.8748183432973677
512,0.8748183432973677
513,0.8748183432973677
514,0.8748183432973677
515,0.8748183432973677
516,0.8748183432973677
517,0.8748183432973677
518,0.8748183432973677
519,0.8748183432973677
520,0.8748183432973677
521,0.8748183432973677
522,0.8748183432973677
523,0.8748183432973677
524,0.8748183432973677
525,0.8748183432973677
526,0.8748183432973677
527,0.8748183432973677
528,0.8748183432973677
529,0.8748183432973677
530,0.8748183432973677
531,0.8748183432973677
532,0.8748183432973677
533,0.8748183432973677
534,0.8748183432973677
535,0.8748183432973677
536,0.8748183432973677
537,0.8748183432973677
538,0.8748183432973677
539,0.8748183432973677
540,0.8748183432973677
541,0.8748183432973677
542,0.8748183432973677
543,0.8748183432973677
544,0.8748183432973677
545,0.8748183432973677
546,0.8748183432973677
547,0.8748183432973677
548,0.8748183432973677
549,0.8748183432973677
550,0.8748183432973677
551,0.8748183432973677
552,0.8748183432973677
553,0.8748183432973677
554,0.8748183432973677
555,0.8748183432973677
556,0.8748183432973677
557,0.8748183432973677
558,0.8748183432973677
559,0.8748183432973677
560,0.8748183432973677
561,0.8748183432973677
562,0.8748183432973677
563,0.8748183432973677
564,0.8748183432973677
565,0.8748183432973677
566,0.8748183432973677
567,0.8748183432973677
568,0.8748183432973677
569,0.8748183432973677
570,0.8748183432973677
571,0.8748183432973677
572,0.8748183432973677
573,0.8748183432973677
574,0.8748183432973677
575,0.8748183432973677
576,0.8748183432973677
577,0.8748183432973677
578,0.8748183432973677
579,0.8748183432973677
580,0.8748183432973677
581,0.8964107078721824
582,0.8964107078721824
583,0.8964107078721824
584,0.8964107078721824
585,0.8964107078721824
586,0.8964107078721824
587,0.8964107078721824
588,0.8964107078721824
589,0.8964107078721824
590,0.8964107078721824
591,0.8964107078721824
592,0.8964107078721824
593,0.8964107078721824
594,0.8964107078721824
595,0.8964107078721824
596,0.8964107078721824
597,0.8964107078721824
598,0.8964107078721824
599,0.8964107078721824
600,0.8964107078721824
601,0.8964107078721824
602,0.8964107078721824
603,0.8964107078721824
604,0.8964107078721824
605,0.8964107078721824
606,0.8964107078721824
607,0.8964107078721824
608,0.8964107078721824
609,0.8964107078721824
610,0.8964107078721824
611,0.8964107078721824
612,0.8964107078721824
613,0.8964107078721824
614,0.8964107078721824
615,0.8964107078721824
616,0.8964107078721824
617,0.8964107078721824
618,0.8964107078721824
619,0.8964107078721824
620,0.8964107078721824
621,0.8964107078721824
622,0.8964107078721824
623,0.8964107078721824
624,0.8964107078721824
625,0.8964107078721824
626,0.8964107078721824
627,0.8964107078721824
628,0.8964107078721824
629,0.8964107078721824
630,0.8964107078721824
631,0.8964107078721824
632,0.8964107078721824
633,0.8964107078721824
634,0.8964107078721824
635,0.8964107078721824
636,0.8964107078721824
637,0.8964107078721824
638,0.8964107078721824
639,0.8964107078721824
640,0.8964107078721824
641,0.8964107078721824
642,0.8964107078721824
643,0.8964107078721824
644,0.8964107078721824
645,0.8964107078721824
646,0.8964107078721824
647,0.8964107078721824
648,0.8964107078721824
649,0.8964107078721824
650,0.8964107078721824
651,0.8964107078721824
652,0.8964107078721824
653,0.8964107078721824
654,0.8964107078721824
655,0.8964107078721824
656,0.8964107078721824
657,0.8964107078721824
658,0.8964107078721824
659,0.8964107078721824
660,0.8964107078721824
661,0.8964107078721824
662,0.8964107078721824
663,0.8964107078721824
664,0.8964107078721824
665,0.8964107078721824
666,0.8964107078721824
667,0.8964107078721824
668,0.8964107078721824
669,0.8964107078721824
670,0.8964107078721824
671,0.8964107078721824
672,0.8964107078721824
673,0.8964107078721824
674,0.8964107078721824
675,0.8964107078721824
676,0.8964107078721824
677,0.8964107078721824
678,0.8964107078721824
679,0.8964107078721824
680,0.8964107078721824
681,0.8964107078721824
682,0.8964107078721824
683,0.8964107078721824
684,0.8964107078721824
685,0.8964107078721824
686,0.8964107078721824
687,0.8964107078721824
688,0.8964107078721824
689,0.8964107078721824
690,0.8964107078721824
691,0.8964107078721824
692,0.8964107078721824
693,0.8964107078721824
694,0.8964107078721824
695,0.8964107078721824
696,0.8964107078721824
697,0.8964107078721824
698,0.8964107078721824
699,0.8964107078721824
700,0.8964107078721824
701,0.8964107078721824
702,0.8964107078721824
703,0.8964107078721824
704,0.8964107078721824
705,0.8964107078721824
706,0.8964107078721824
707,0.8964107078721824
708,0.8964107078721824
709,0.8964107078721824
710,0.8964107078721824
711,0.8964107078721824
712,0.8964107078721824
713,0.8964107078721824
714,0.8964107078721824
715,0.8964107078721824
716,0.8964107078721824
717,0.8964107078721824
718,0.8964107078721824
719,0.8964107078721824
720,0.8964107078721824
721,0.8964107078721824
722,0.8964107078721824
723,0.8964107078721824
724,0.8964107078721824
725,0.8964107078721824
726,0.8964107078721824
727,0.8964107078721824
728,0.8964107078721824
729,0.8964107078721824
730,0.8964107078721824
731,0.8964107078721824
732,0.8964107078721824
733,0.8964107078721824
734,0.8964107078721824
735,0.8964107078721824
736,0.8964107078721824
737,0.8964107078721824
738,0.8964107078721824
739,0.8964107078721824
740,0.8964107078721824
741,0.8964107078721824
742,0.8964107078721824
743,0.8964107078721824
744,0.8964107078721824
745,0.8964107078721824
746,0.8964107078721824
747,0.8964107078721824
748,0.8964107078721824
749,0.8964107078721824
750,0.8964107078721824
751,0.8964107078721824
752,0.8964107078721824
753,0.8964107078721824
754,0.8964107078721824
755,0.8964107078721824
756,0.8964107078721824
757,0.8964107078721824
758,0.8964107078721824
759,0.8964107078721824
760,0.8964107078721824
761,0.8964107078721824
762,0.8964107078721824
763,0.8964107078721824
764,0.8964107078721824
765,0.8964107078721824
766,0.8964107078721824
767,0.8964107078721824
768,0.8964107078721824
769,0.8964107078721824
770,0.8964107078721824
771,0.8964107078721824
772,0.8964107078721824
773,0.8964107078721824
774,0.8964107078721824
775,0.8964107078721824
776,0.8964107078721824
777,0.8964107078721824
778,0.8964107078721824
779,0.8964107078721824
780,0.8964107078721824
781,0.8964107078721824
782,0.8964107078721824
783,0.8964107078721824
784,0.8964107078721824
785,0.8964107078721824
786,0.8964107078721824
787,0.8964107078721824
788,0.8964107078721824
789,0.8964107078721824
790,0.8964107078721824
791,0.8964107078721824
792,0.8964107078721824
793,0.8964107078721824
794,0.8964107078721824
795,0.8964107078721824
796,0.8964107078721824
797,0.9619476967588115
798,0.9619476967588115
799,0.9619476967588115
800,0.9619476967588115
801,0.9619476967588115
802,0.9619476967588115
803,0.9619476967588115
804,0.9619476967588115
805,0.9619476967588115
806,0.9619476967588115
807,0.9619476967588115
808,0.9619476967588115
809,0.9619476967588115
810,0.9619476967588115
811,0.9619476967588115
812,0.9619476967588115
813,0.9619476967588115
814,0.9619476967588115
815,0.9619476967588115
816,0.9619476967588115
817,0.9619476967588115
818,0.9619476967588115
819,0.9619476967588115
820,0.9619476967588115
821,0.9619476967588115
822,0.9619476967588115
823,0.9619476967588115
824,0.9619476967588115
825,0.9619476967588115
826,0.9619476967588115
827,0.9619476967588115
828,0.9619476967588115
829,0.9619476967588115
830,0.9619476967588115
831,0.9619476967588115
832,0.9619476967588115
833,0.9619476967588115
834,0.9619476967588115
835,0.9619476967588115
836,0.9619476967588115
837,0.9619476967588115
838,0.9619476967588115
839,0.9619476967588115
840,0.9619476967588115
841,0.9619476967588115
842,0.9619476967588115
843,0.9619476967588115
844,0.9619476967588115
845,0.9619476967588115
846,0.9619476967588115
847,0.9619476967588115
848,0.9619476967588115
849,0.9619476967588115
850,0.9619476967588115
851,0.9619476967588115
852,0.9619476967588115
853,0.9619476967588115
854,0.9619476967588115
855,0.9619476967588115
856,0.9619476967588115
857,0.9619476967588115
858,0.9619476967588115
859,0.9619476967588115
860,0.9619476967588115
861,0.9619476967588115
862,0.9619476967588115
863,0.9619476967588115
864,0.9619476967588115
865,0.9619476967588115
866,0.9619476967588115
867,0.9619476967588115
868,0.9619476967588115
869,0.9619476967588115
870,0.9619476967588115
871,0.9619476967588115
872,0.9619476967588115
873,0.9619476967588115
874,0.9619476967588115
875,0.9619476967588115
876,0.9619476967588115
877,0.9619476967588115
878,0.9619476967588115
879,0.9619476967588115
880,0.9619476967588115
881,0.9619476967588115
882,0.9619476967588115
883,0.9619476967588115
884,0.9619476967588115
885,0.9619476967588115
886,0.9619476967588115
887,0.9619476967588115
888,0.9619476967588115
889,0.9619476967588115
890,0.9619476967588115
891,0.9619476967588115
892,0.9619476967588115
893,0.9619476967588115
894,0.9619476967588115
895,0.9619476967588115
896,0.9619476967588115
897,0.9619476967588115
898,0.9619476967588115
899,0.9619476967588115
900,0.9619476967588115
901,0.9619476967588115
902,0.9619476967588115
903,0.9619476967588115
904,0.9619476967588115
905,0.9619476967588115
906,0.9619476967588115
907,0.9619476967588115
908,0.9619476967588115
909,0.9619476967588115
910,0.9619476967588115
911,0.9619476967588115
912,0.9619476967588115
913,0.9619476967588115
914,0.9619476967588115
915,0.9619476967588115
916,0.9619476967588115
917,0.9619476967588115
918,0.9619476967588115
919,0.9619476967588115
920,0.9619476967588115
921,0.9619476967588115
922,0.9619476967588115
923,0.9619476967588115
924,0.9619476967588115
925,0.9619476967588115
926,0.9619476967588115
927,0.9619476967588115
928,0.9619476967588115
929,0.9619476967588115
930,0.9619476967588115
931,0.9619476967588115
932,0.9619476967588115
933,0.9619476967588115
934,0.9619476967588115
935,0.9619476967588115
936,0.9619476967588115
937,0.9619476967588115
938,0.9619476967588115
939,0.9619476967588115
940,0.9619476967588115
941,0.9619476967588115
942,0.9619476967588115
943,0.9619476967588115
944,0.9619476967588115
945,0.9619476967588115
946,0.9619476967588115
947,0.9619476967588115
948,0.9619476967588115
949,0.9619476967588115
950,0.9619476967588115
951,0.9619476967588115
952,0.9619476967588115
953,0.9619476967588115
954,0.9619476967588115
955,0.9619476967588115
956,0.9619476967588115
957,0.9619476967588115
958,0.9619476967588115
959,0.9619476967588115
960,0.9619476967588115
961,0.9619476967588115
962,0.9619476967588115
963,0.9619476967588115
964,0.9619476967588115
965,0.9619476967588115
966,0.9619476967588115
967,0.9619476967588115
968,0.9619476967588115
969,0.9619476967588115
970,0.9619476967588115
971,0.9619476967588115
972,0.9619476967588115
973,0.9619476967588115
974,0.9619476967588115
975,0.9619476967588115
976,0.9619476967588115
977,0.9619476967588115
978,0.9619476967588115
979,0.9619476967588115
980,0.9619476967588115
981,0.9619476967588115
982,0.9619476967588115
983,0.9619476967588115
984,0.9619476967588115
985,0.9619476967588115
986,0.9619476967588115
987,0.9619476967588115
988,0.9619476967588115
989,0.9619476967588115
990,0.9619476967588115
991,0.9619476967588115
992,0.9619476967588115
993,0.9619476967588115
994,0.9619476967588115
995,0.9619476967588115
996,0.9619476967588115
997,0.9619476967588115
