,var_name,importance
121,range_outer_shell_electrons,0.5602800343367945
35,avg_outer_shell_electrons,0.5592569771286308
113,range_group,0.5588198861397322
94,range_Critical_Temperature,0.5553943477314693
99,range_Molar_Denstiy_(mol/ml),0.554644494620111
120,range_number_of_valence_electrons,0.5488831568836404
11,avg_Melting_point_(K),0.5484012208703197
128,range_valence_s,0.5399439113361588
105,range_Number_of_unfilled_s_valence_electrons,0.5399439113361588
118,range_l_quantum_number,0.5338075429002418
115,range_heat_of_fusion_(kJ/mol)_,0.5284632837642935
19,avg_Number_of_unfilled_s_valence_electrons,0.5270599063297341
42,avg_valence_s,0.5270599063297341
30,avg_heat_of_vaporization_(kJ/mol)_,0.525782812046032
36,avg_polarizability(A^3),0.5119188717248878
104,range_Number_of_unfilled_p_valence_electrons,0.5052666445025853
127,range_valence_p,0.5052666445025853
38,avg_thermal_conductivity_(W/(m_K))_,0.46465250353093757
126,range_valence_f,0.45868110412265467
103,range_Number_of_unfilled_f_valence_electrons,0.45868110412265467
29,avg_heat_of_fusion_(kJ/mol)_,0.45835320726615353
52,sum_Density_(g/mL),0.44471875024606095
46,sum_Atomic_Radus,0.4365933146583048
66,sum_Zunger_radii_sum,0.4365515195589854
57,sum_Molar_Heat_Capacity(J/mol_K),0.43507897700956333
74,sum_ionic_radius,0.4348069983926896
63,sum_Orbital_Radius(pm),0.4339212822761122
82,sum_valence_d,0.43256107290788365
65,sum_Period,0.43178492368069776
50,sum_Covalent_Radius,0.43158937581274975
124,range_thermal_conductivity_(W/(m_K))_,0.4304633795217107
62,sum_Number_of_unfilled_s_valence_electrons,0.43035445616669976
75,sum_l_quantum_number,0.4236425187897888
61,sum_Number_of_unfilled_p_valence_electrons,0.42347741684847656
60,sum_Number_of_unfilled_f_valence_electrons,0.4232954936242934
76,sum_metallic_valence,0.42303913084344325
40,avg_valence_f,0.4226078315314149
17,avg_Number_of_unfilled_f_valence_electrons,0.4226078315314149
77,sum_number_of_valence_electrons,0.4213514253138356
45,sum_Atomic_Number,0.4212484060874554
59,sum_Number_of_unfilled_d_valence_electrons,0.4194981894882318
79,sum_polarizability(A^3),0.41781773361870445
47,sum_Atomic_Weight,0.4173068691775699
68,sum_families,0.4151646777452468
55,sum_Mendele_Number,0.4150927784485157
51,sum_Critical_Temperature,0.4139863815767644
56,sum_Molar_Denstiy_(mol/ml),0.41377895422837546
67,sum_abs_valence,0.41144297006680475
48,sum_Boiling_Point_(K),0.41027515672444154
85,sum_valence_s,0.4100903714491838
70,sum_group,0.4096186916895822
69,sum_gilmor_number_of_valence_electron,0.4083409903181491
84,sum_valence_p,0.4081023826389286
78,sum_outer_shell_electrons,0.4074414741478031
43,sum_1st_ionization_potential_(kJ/mol),0.40095111207133743
53,sum_Gordy_electonegativity,0.3997671950506852
64,sum_Pauling_Electronegativity,0.3984665766885148
71,sum_heat_atomization(kJ/mol),0.3984051185147821
54,sum_Melting_point_(K),0.39773744650115306
49,sum_Cohesive_energy,0.39681276352679135
44,sum_Allred-Rockow_electronegativity,0.3931739754873689
58,sum_Nagle_electonegativity,0.38980122360196384
81,sum_thermal_conductivity_(W/(m_K))_,0.3585635936961911
73,sum_heat_of_vaporization_(kJ/mol)_,0.35837665204713415
72,sum_heat_of_fusion_(kJ/mol)_,0.3167678692941159
80,sum_specific_heat_(J/g_K)_,0.2673245296522519
37,avg_specific_heat_(J/g_K)_,0.25467605623155093
83,sum_valence_f,0.24472627134215527
123,range_specific_heat_(J/g_K)_,0.19064520719617523
