,var_name,importance
12,avg_Mendele_Number,0.018272179081985782
121,range_outer_shell_electrons,0.017960006303808
88,range_Atomic_Number,0.017614107343773666
13,avg_Molar_Denstiy_(mol/ml),0.017572807535469644
96,range_Gordy_electonegativity,0.017537818608665434
17,avg_Number_of_unfilled_f_valence_electrons,0.01750158708050719
40,avg_valence_f,0.017501587080507083
113,range_group,0.017420709319585285
29,avg_heat_of_fusion_(kJ/mol)_,0.017233446962054463
93,range_Covalent_Radius,0.01719440716466619
16,avg_Number_of_unfilled_d_valence_electrons,0.017026442035184202
39,avg_valence_d,0.017026442035184112
11,avg_Melting_point_(K),0.01697025736183993
101,range_Nagle_electonegativity,0.016870767789156648
2,avg_Atomic_Number,0.016631764779816354
4,avg_Atomic_Weight,0.016361890519996404
114,range_heat_atomization(kJ/mol),0.016069839698603705
117,range_ionic_radius,0.015487514085767776
36,avg_polarizability(A^3),0.015057560658265101
76,sum_metallic_valence,0.014691641373406302
81,sum_thermal_conductivity_(W/(m_K))_,0.01465347158632635
109,range_Zunger_radii_sum,0.014478261245917645
35,avg_outer_shell_electrons,0.01381733724693556
27,avg_group,0.013463401845710671
62,sum_Number_of_unfilled_s_valence_electrons,0.01294234159171496
21,avg_Pauling_Electronegativity,0.012237812084646308
61,sum_Number_of_unfilled_p_valence_electrons,0.011670185715410324
25,avg_families,0.011559908289751763
77,sum_number_of_valence_electrons,0.011235846113947854
79,sum_polarizability(A^3),0.011128404662367114
1,avg_Allred-Rockow_electronegativity,0.011059843432792824
42,avg_valence_s,0.010366585654827527
19,avg_Number_of_unfilled_s_valence_electrons,0.010366585654827445
123,range_specific_heat_(J/g_K)_,0.009952176733369348
31,avg_ionic_radius,0.009933606871556455
48,sum_Boiling_Point_(K),0.009727656626732913
106,range_Orbital_Radius(pm),0.009536789738985174
23,avg_Zunger_radii_sum,0.009364226414062787
7,avg_Covalent_Radius,0.009359382280231102
58,sum_Nagle_electonegativity,0.00932716235461398
3,avg_Atomic_Radus,0.009002175942076671
20,avg_Orbital_Radius(pm),0.008492870526123662
59,sum_Number_of_unfilled_d_valence_electrons,0.008452396321130304
66,sum_Zunger_radii_sum,0.008399811384080044
57,sum_Molar_Heat_Capacity(J/mol_K),0.008316696775716295
72,sum_heat_of_fusion_(kJ/mol)_,0.008168064217065178
51,sum_Critical_Temperature,0.007952612725224809
64,sum_Pauling_Electronegativity,0.007051087293712835
44,sum_Allred-Rockow_electronegativity,0.006620932702117968
43,sum_1st_ionization_potential_(kJ/mol),0.006606471829683147
53,sum_Gordy_electonegativity,0.006425796987066276
45,sum_Atomic_Number,0.00622099068324145
65,sum_Period,0.005592829399287921
55,sum_Mendele_Number,0.005557998815625728
47,sum_Atomic_Weight,0.005450168860724821
54,sum_Melting_point_(K),0.005301439334198299
75,sum_l_quantum_number,0.005251529907995306
84,sum_valence_p,0.0048094924533419155
74,sum_ionic_radius,0.004466376295196172
63,sum_Orbital_Radius(pm),0.004455476498848199
73,sum_heat_of_vaporization_(kJ/mol)_,0.0043896118009680825
85,sum_valence_s,0.004355474579258001
67,sum_abs_valence,0.004220550804257978
46,sum_Atomic_Radus,0.0040324532412245205
69,sum_gilmor_number_of_valence_electron,0.003973245044696488
70,sum_group,0.0038835299630721604
50,sum_Covalent_Radius,0.003880740807567967
68,sum_families,0.0035460379919221826
71,sum_heat_atomization(kJ/mol),0.003529913534706275
78,sum_outer_shell_electrons,0.0032730938951421153
60,sum_Number_of_unfilled_f_valence_electrons,0.0031530066672970647
