,var_name,importance
119,range_metallic_valence,0.15897859615205662
6,avg_Cohesive_energy,0.12370835027980767
28,avg_heat_atomization(kJ/mol),0.11824495784149117
0,avg_1st_ionization_potential_(kJ/mol),0.10856059012490601
33,avg_metallic_valence,0.10415731804073632
118,range_l_quantum_number,0.09860013738688651
104,range_Number_of_unfilled_p_valence_electrons,0.08863020373983618
127,range_valence_p,0.08863020373983603
38,avg_thermal_conductivity_(W/(m_K))_,0.0769620429433181
95,range_Density_(g/mL),0.07635730493593466
120,range_number_of_valence_electrons,0.07202841167430696
9,avg_Density_(g/mL),0.07082077982418394
30,avg_heat_of_vaporization_(kJ/mol)_,0.05528474721402582
112,range_gilmor_number_of_valence_electron,0.05522054467127528
10,avg_Gordy_electonegativity,0.052869528526878394
99,range_Molar_Denstiy_(mol/ml),0.05063023472547636
107,range_Pauling_Electronegativity,0.04666857827338901
115,range_heat_of_fusion_(kJ/mol)_,0.04605729877293346
8,avg_Critical_Temperature,0.04605174560089141
86,range_1st_ionization_potential_(kJ/mol),0.04429408210601625
102,range_Number_of_unfilled_d_valence_electrons,0.0440509377345362
125,range_valence_d,0.044050937734535923
98,range_Mendele_Number,0.043526414384278095
96,range_Gordy_electonegativity,0.043292176755766874
100,range_Molar_Heat_Capacity(J/mol_K),0.04167533042101419
110,range_abs_valence,0.041393498668773995
91,range_Boiling_Point_(K),0.03971986184243035
87,range_Allred-Rockow_electronegativity,0.037542908998097924
2,avg_Atomic_Number,0.03726392524763973
113,range_group,0.03688265838881451
94,range_Critical_Temperature,0.036874365559522504
4,avg_Atomic_Weight,0.036644827889967
114,range_heat_atomization(kJ/mol),0.036471546652866414
92,range_Cohesive_energy,0.03544156790091986
111,range_families,0.03532011101865938
22,avg_Period,0.03462882013760239
24,avg_abs_valence,0.032919369433596676
116,range_heat_of_vaporization_(kJ/mol)_,0.03285027034128546
14,avg_Molar_Heat_Capacity(J/mol_K),0.03133611348217695
89,range_Atomic_Radus,0.03103802899261072
36,avg_polarizability(A^3),0.030895842284213985
32,avg_l_quantum_number,0.030321271058827697
27,avg_group,0.03012580302857301
39,avg_valence_d,0.029725770651405376
16,avg_Number_of_unfilled_d_valence_electrons,0.029725770651405237
52,sum_Density_(g/mL),0.028898700134577893
82,sum_valence_d,0.028788474710914426
105,range_Number_of_unfilled_s_valence_electrons,0.02798990806683237
128,range_valence_s,0.027989908066832124
34,avg_number_of_valence_electrons,0.02701636411094931
109,range_Zunger_radii_sum,0.02700118491030583
29,avg_heat_of_fusion_(kJ/mol)_,0.02679945762329445
93,range_Covalent_Radius,0.02659402622561523
13,avg_Molar_Denstiy_(mol/ml),0.025208427182753478
90,range_Atomic_Weight,0.025009359693778765
124,range_thermal_conductivity_(W/(m_K))_,0.02493512347985044
35,avg_outer_shell_electrons,0.0248846246082163
26,avg_gilmor_number_of_valence_electron,0.024782403988137434
25,avg_families,0.02476229710702688
5,avg_Boiling_Point_(K),0.02324885984529149
18,avg_Number_of_unfilled_p_valence_electrons,0.023228057184651867
41,avg_valence_p,0.023228057184651568
121,range_outer_shell_electrons,0.023092173422123226
88,range_Atomic_Number,0.022556566485909108
108,range_Period,0.021769091209773363
126,range_valence_f,0.021472691506969663
103,range_Number_of_unfilled_f_valence_electrons,0.021472691506969628
117,range_ionic_radius,0.020575523102474673
54,sum_Melting_point_(K),0.020262700829728142
122,range_polarizability(A^3),0.019808532971560256
97,range_Melting_point_(K),0.01901162520136315
11,avg_Melting_point_(K),0.018597356563022648
17,avg_Number_of_unfilled_f_valence_electrons,0.01836965857935904
40,avg_valence_f,0.018369658579358964
21,avg_Pauling_Electronegativity,0.01801823673619011
101,range_Nagle_electonegativity,0.017792545765152865
19,avg_Number_of_unfilled_s_valence_electrons,0.017632730502173826
42,avg_valence_s,0.017632730502173826
76,sum_metallic_valence,0.017157425112971393
3,avg_Atomic_Radus,0.016579916810539462
81,sum_thermal_conductivity_(W/(m_K))_,0.015676723037470988
53,sum_Gordy_electonegativity,0.015544561268665474
58,sum_Nagle_electonegativity,0.01522096443408047
12,avg_Mendele_Number,0.015057634583267695
59,sum_Number_of_unfilled_d_valence_electrons,0.014871315821664394
62,sum_Number_of_unfilled_s_valence_electrons,0.014858784852324055
7,avg_Covalent_Radius,0.014623775192682455
123,range_specific_heat_(J/g_K)_,0.014358681335877376
56,sum_Molar_Denstiy_(mol/ml),0.014294194031616709
75,sum_l_quantum_number,0.014097460476720081
15,avg_Nagle_electonegativity,0.014049301155984292
23,avg_Zunger_radii_sum,0.0136283057789795
83,sum_valence_f,0.013607928916889759
43,sum_1st_ionization_potential_(kJ/mol),0.01324785075440873
57,sum_Molar_Heat_Capacity(J/mol_K),0.01314569919264091
45,sum_Atomic_Number,0.013086077841118723
61,sum_Number_of_unfilled_p_valence_electrons,0.012998402037530212
106,range_Orbital_Radius(pm),0.012782717456513151
44,sum_Allred-Rockow_electronegativity,0.012533813532827046
79,sum_polarizability(A^3),0.012363496489781309
47,sum_Atomic_Weight,0.012007888357666033
37,avg_specific_heat_(J/g_K)_,0.011951416166534501
51,sum_Critical_Temperature,0.011850025333135528
1,avg_Allred-Rockow_electronegativity,0.011839512748429126
48,sum_Boiling_Point_(K),0.011663523938772707
66,sum_Zunger_radii_sum,0.011629143567405156
70,sum_group,0.011614035986301957
20,avg_Orbital_Radius(pm),0.011457246816508403
64,sum_Pauling_Electronegativity,0.011179506127174338
67,sum_abs_valence,0.010531768715365875
31,avg_ionic_radius,0.010515489067457588
65,sum_Period,0.010349875700488722
