,var_name,importance
33,avg_Number_of_electrons_forming_covalent_bonds,0.7948983178277175
9,avg_Density_(g/mL),0.45667907953178455
16,avg_Number_of_unfilled_d_valence_electrons,0.16943446255737665
8,avg_Critical_Temperature,0.12367720543650199
89,range_Atomic_Radus,0.1062246181907563
39,avg_valence_d,0.10540793328340266
115,range_heat_of_fusion_(kJ/mol)_,0.10474663924209074
109,range_Zunger_radii_sum,0.1012737974435188
100,range_Molar_Heat_Capacity(J/mol_K),0.09981965572078053
86,range_1st_ionization_potential_(kJ/mol),0.09901587448533317
84,sum_valence_p,0.09532549778411999
38,avg_thermal_conductivity_(W/(m_K))_,0.09101675208198165
107,range_Pauling_Electronegativity,0.09100446700090585
76,sum_Number_of_electrons_forming_covalent_bonds,0.09097990058521627
97,range_Melting_point_(K),0.09086474764584833
119,range_Number_of_electrons_forming_covalent_bonds,0.08693549575986496
82,sum_valence_d,0.07839542194152639
6,avg_Cohesive_energy,0.07802376556350085
96,range_Gordy_electonegativity,0.07754389028375888
3,avg_Atomic_Radus,0.0752375857005887
94,range_Critical_Temperature,0.07394881614668208
5,avg_Boiling_Point_(K),0.07308351636294852
124,range_thermal_conductivity_(W/(m_K))_,0.07235679917361387
110,range_abs_valence,0.07062835503400255
32,avg_l_quantum_number,0.06895137800743954
48,sum_Boiling_Point_(K),0.06878738177132714
35,avg_outer_shell_electrons,0.06633222842031375
21,avg_Pauling_Electronegativity,0.06210546828733421
72,sum_heat_of_fusion_(kJ/mol)_,0.06128321436260755
24,avg_abs_valence,0.06091666500940891
29,avg_heat_of_fusion_(kJ/mol)_,0.0601652966054441
12,avg_Mendele_Number,0.06016327442024734
91,range_Boiling_Point_(K),0.05835756699664293
27,avg_group,0.054689263541462016
59,sum_Number_of_unfilled_d_valence_electrons,0.05458680495783397
114,range_heat_atomization(kJ/mol),0.05269332166275477
19,avg_Number_of_unfilled_s_valence_electrons,0.05189879006838956
13,avg_Molar_Denstiy_(mol/ml),0.05109222998129272
26,avg_gilmor_number_of_valence_electron,0.050240308943607336
98,range_Mendele_Number,0.04984114934067026
11,avg_Melting_point_(K),0.04953315264408021
36,avg_polarizability(A^3),0.04942461118998494
10,avg_Gordy_electonegativity,0.04903206100850956
81,sum_thermal_conductivity_(W/(m_K))_,0.04878370500931112
67,sum_abs_valence,0.048103646386615906
51,sum_Critical_Temperature,0.048040034614330665
99,range_Molar_Denstiy_(mol/ml),0.047957480063603106
101,range_Nagle_electonegativity,0.04668096426287771
37,avg_specific_heat_(J/g_K)_,0.0456368672048335
4,avg_Atomic_Weight,0.044776549430696026
23,avg_Zunger_radii_sum,0.044335466750619675
123,range_specific_heat_(J/g_K)_,0.04372608418838542
28,avg_heat_atomization(kJ/mol),0.042695469124043886
116,range_heat_of_vaporization_(kJ/mol)_,0.04244098938220703
46,sum_Atomic_Radus,0.040618031330680135
95,range_Density_(g/mL),0.03955374482188455
92,range_Cohesive_energy,0.03901845920317055
80,sum_specific_heat_(J/g_K)_,0.03899077289669775
30,avg_heat_of_vaporization_(kJ/mol)_,0.038652253921039645
127,range_valence_p,0.03858863203751507
0,avg_1st_ionization_potential_(kJ/mol),0.03834185438802157
83,sum_valence_f,0.037632603885891555
25,avg_families,0.03746956295326827
118,range_l_quantum_number,0.037429503530705774
14,avg_Molar_Heat_Capacity(J/mol_K),0.03699122540248149
73,sum_heat_of_vaporization_(kJ/mol)_,0.036741003899707685
53,sum_Gordy_electonegativity,0.03639340151668423
106,range_Orbital_Radius(pm),0.03627769241237639
1,avg_Allred-Rockow_electronegativity,0.03618333735127395
93,range_Covalent_Radius,0.03600079100153918
55,sum_Mendele_Number,0.03589191127914325
22,avg_Period,0.035828347008217375
79,sum_polarizability(A^3),0.035684484894599675
20,avg_Orbital_Radius(pm),0.03538394615562547
34,avg_number_of_valence_electrons,0.03535045529550644
54,sum_Melting_point_(K),0.0350020039060981
52,sum_Density_(g/mL),0.034835368862697814
18,avg_Number_of_unfilled_p_valence_electrons,0.03424772817247351
41,avg_valence_p,0.033692619004230914
50,sum_Covalent_Radius,0.033567841950920975
120,range_number_of_valence_electrons,0.032650261502031666
117,range_ionic_radius,0.03237137357087487
49,sum_Cohesive_energy,0.03053498035965361
90,range_Atomic_Weight,0.030291510340178997
7,avg_Covalent_Radius,0.030203794182850553
15,avg_Nagle_electonegativity,0.030202489603412326
88,range_Atomic_Number,0.02737668656812135
2,avg_Atomic_Number,0.026866169567483295
87,range_Allred-Rockow_electronegativity,0.026854493189512003
56,sum_Molar_Denstiy_(mol/ml),0.026743162180611946
71,sum_heat_atomization(kJ/mol),0.026617754948139727
74,sum_ionic_radius,0.025873223203000246
66,sum_Zunger_radii_sum,0.02415499609370183
47,sum_Atomic_Weight,0.024138429027957473
31,avg_ionic_radius,0.023598425541260116
61,sum_Number_of_unfilled_p_valence_electrons,0.02335471830777738
112,range_gilmor_number_of_valence_electron,0.022491464182173355
75,sum_l_quantum_number,0.021917878740431673
42,avg_valence_s,0.02146537190579776
128,range_valence_s,0.021131984058640935
17,avg_Number_of_unfilled_f_valence_electrons,0.020873216720414898
43,sum_1st_ionization_potential_(kJ/mol),0.02079673455697394
105,range_Number_of_unfilled_s_valence_electrons,0.01891778237583115
44,sum_Allred-Rockow_electronegativity,0.01881542216881945
64,sum_Pauling_Electronegativity,0.01738443558540364
122,range_polarizability(A^3),0.017273096504110252
113,range_group,0.01673155695937391
85,sum_valence_s,0.015399418777227631
68,sum_families,0.014231694756999935
70,sum_group,0.014178957715268193
