,var_name,importance
33,avg_Number_of_electrons_forming_covalent_bonds,0.5833414138689379
9,avg_Density_(g/mL),0.5522746905473022
82,sum_valence_d,0.18564668348674926
71,sum_heat_atomization(kJ/mol),0.17658869654054346
16,avg_Number_of_unfilled_d_valence_electrons,0.16960001872702812
51,sum_Critical_Temperature,0.14313532202114743
61,sum_Number_of_unfilled_p_valence_electrons,0.14028121279761374
95,range_Density_(g/mL),0.13460679584387392
14,avg_Molar_Heat_Capacity(J/mol_K),0.12336209992877703
0,avg_1st_ionization_potential_(kJ/mol),0.11895807823339526
24,avg_abs_valence,0.11819159091804846
10,avg_Gordy_electonegativity,0.11765356175787978
115,range_heat_of_fusion_(kJ/mol)_,0.1131909121260843
7,avg_Covalent_Radius,0.10859309757428655
94,range_Critical_Temperature,0.1060699925433712
38,avg_thermal_conductivity_(W/(m_K))_,0.10283798424276538
96,range_Gordy_electonegativity,0.09748474910449698
20,avg_Orbital_Radius(pm),0.096706314986406
119,range_Number_of_electrons_forming_covalent_bonds,0.09425963090478402
49,sum_Cohesive_energy,0.09288796123016571
86,range_1st_ionization_potential_(kJ/mol),0.09265533493626785
107,range_Pauling_Electronegativity,0.08948919438904375
1,avg_Allred-Rockow_electronegativity,0.08430959237670113
35,avg_outer_shell_electrons,0.08145814476285135
26,avg_gilmor_number_of_valence_electron,0.07703183649005568
109,range_Zunger_radii_sum,0.07511779364193874
73,sum_heat_of_vaporization_(kJ/mol)_,0.07501901172475331
91,range_Boiling_Point_(K),0.07280736121248718
6,avg_Cohesive_energy,0.0716198304301862
56,sum_Molar_Denstiy_(mol/ml),0.07151113979252144
21,avg_Pauling_Electronegativity,0.06776908475456861
100,range_Molar_Heat_Capacity(J/mol_K),0.06695360267353287
116,range_heat_of_vaporization_(kJ/mol)_,0.06630207630081689
90,range_Atomic_Weight,0.06589622015974772
37,avg_specific_heat_(J/g_K)_,0.06565655292981412
34,avg_number_of_valence_electrons,0.06554699587255015
23,avg_Zunger_radii_sum,0.06305270218845674
50,sum_Covalent_Radius,0.062378278109121124
89,range_Atomic_Radus,0.061828735229235744
124,range_thermal_conductivity_(W/(m_K))_,0.05983883686533385
8,avg_Critical_Temperature,0.05927528630515597
4,avg_Atomic_Weight,0.05843956320768882
48,sum_Boiling_Point_(K),0.05709119661068701
112,range_gilmor_number_of_valence_electron,0.055959694143803876
67,sum_abs_valence,0.055424472630884306
92,range_Cohesive_energy,0.05441013803354887
52,sum_Density_(g/mL),0.0544079553086634
99,range_Molar_Denstiy_(mol/ml),0.0541140131080845
97,range_Melting_point_(K),0.05079085215206425
31,avg_ionic_radius,0.04955085980956741
87,range_Allred-Rockow_electronegativity,0.048752677448633916
62,sum_Number_of_unfilled_s_valence_electrons,0.04850228475606648
66,sum_Zunger_radii_sum,0.047831986208255434
13,avg_Molar_Denstiy_(mol/ml),0.04779914889092273
81,sum_thermal_conductivity_(W/(m_K))_,0.04700147056469496
123,range_specific_heat_(J/g_K)_,0.04693607274643486
54,sum_Melting_point_(K),0.04636807414412678
32,avg_l_quantum_number,0.046243339720216915
15,avg_Nagle_electonegativity,0.04591483806427023
11,avg_Melting_point_(K),0.04454442089031353
2,avg_Atomic_Number,0.043939805804126784
88,range_Atomic_Number,0.043548330405102385
101,range_Nagle_electonegativity,0.042470813714576804
29,avg_heat_of_fusion_(kJ/mol)_,0.04124707123866624
102,range_Number_of_unfilled_d_valence_electrons,0.0406554014222769
63,sum_Orbital_Radius(pm),0.040062728168870916
114,range_heat_atomization(kJ/mol),0.03721835570220359
72,sum_heat_of_fusion_(kJ/mol)_,0.036651995710971066
18,avg_Number_of_unfilled_p_valence_electrons,0.03657777206670278
39,avg_valence_d,0.0355531145603476
36,avg_polarizability(A^3),0.03547000155986673
47,sum_Atomic_Weight,0.035358115791151376
12,avg_Mendele_Number,0.034631405449504375
46,sum_Atomic_Radus,0.03441431289928862
58,sum_Nagle_electonegativity,0.03293996053234285
28,avg_heat_atomization(kJ/mol),0.0316035263786818
53,sum_Gordy_electonegativity,0.03143527526898135
120,range_number_of_valence_electrons,0.031221879081840365
30,avg_heat_of_vaporization_(kJ/mol)_,0.030897112882050097
125,range_valence_d,0.029775649687498906
80,sum_specific_heat_(J/g_K)_,0.02915737251053844
105,range_Number_of_unfilled_s_valence_electrons,0.029105928871810727
76,sum_Number_of_electrons_forming_covalent_bonds,0.02788353234731193
59,sum_Number_of_unfilled_d_valence_electrons,0.027718879081857866
41,avg_valence_p,0.02529289279397846
3,avg_Atomic_Radus,0.024973458391375426
79,sum_polarizability(A^3),0.022563033591111503
83,sum_valence_f,0.02255527850467969
110,range_abs_valence,0.022116587608229533
42,avg_valence_s,0.019496825576528487
65,sum_Period,0.018822844281101935
128,range_valence_s,0.018801344648362594
45,sum_Atomic_Number,0.018193519124694735
5,avg_Boiling_Point_(K),0.01807183364883868
93,range_Covalent_Radius,0.01737058377825954
118,range_l_quantum_number,0.01698940750386088
55,sum_Mendele_Number,0.01635523024165742
127,range_valence_p,0.01554695229051945
84,sum_valence_p,0.015185877154326191
25,avg_families,0.014885593110885314
64,sum_Pauling_Electronegativity,0.01475201799290266
57,sum_Molar_Heat_Capacity(J/mol_K),0.014443787824676457
22,avg_Period,0.013692843462853538
44,sum_Allred-Rockow_electronegativity,0.013078529229030031
117,range_ionic_radius,0.012074807038228547
104,range_Number_of_unfilled_p_valence_electrons,0.011063954846129553
98,range_Mendele_Number,0.0110162818214533
122,range_polarizability(A^3),0.01008850092919476
106,range_Orbital_Radius(pm),0.00967811486667373
